,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
153,89051.0,textil hogar,alfombras de bambú,80.0,0.11,294.0,7.0,0.74,0.0,0.0,0.0,0.0,0.0,2018-09-03
154,89051.0,textil hogar,alfombras de bambú,80.0,0.13,260.0,7.0,0.93,0.0,0.0,0.0,0.0,0.0,2018-09-04
174,89051.0,textil hogar,alfombras de bambú,80.0,0.1,229.0,6.0,0.62,0.0,0.0,0.0,0.0,0.0,2018-09-05
152,89051.0,textil hogar,alfombras de bambú,80.0,0.11,359.0,11.0,1.26,0.0,0.0,0.0,0.0,0.0,2018-09-06
166,89051.0,textil hogar,alfombras de bambú,80.0,0.1,290.0,3.0,0.31,0.0,0.0,0.0,0.0,0.0,2018-09-07
156,89051.0,textil hogar,alfombras de bambú,80.0,0.1,268.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,2018-09-08
172,89051.0,textil hogar,alfombras de bambú,80.0,0.1,335.0,2.0,0.19,0.0,0.0,0.0,0.0,0.0,2018-09-09
150,89051.0,textil hogar,alfombras de bambú,80.0,0.14,248.0,6.0,0.87,0.0,0.0,0.0,0.0,0.0,2018-09-10
169,89051.0,textil hogar,alfombras de bambú,80.0,0.21,212.0,3.0,0.62,0.0,0.0,0.0,0.0,0.0,2018-09-11
149,89051.0,textil hogar,alfombras de bambú,80.0,0.17,218.0,4.0,0.68,0.0,0.0,0.0,0.0,0.0,2018-09-12
168,89051.0,textil hogar,alfombras de bambú,80.0,0.1,183.0,4.0,0.4,0.0,0.0,0.0,0.0,0.0,2018-09-13
151,89051.0,textil hogar,alfombras de bambú,80.0,0.1,219.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,2018-09-14
160,89051.0,textil hogar,alfombras de bambú,80.0,0.1,197.0,5.0,0.52,0.0,0.0,0.0,0.0,0.0,2018-09-15
173,89051.0,textil hogar,alfombras de bambú,80.0,0.12,227.0,3.0,0.37,0.0,0.0,0.0,0.0,0.0,2018-09-16
177,89051.0,textil hogar,alfombras de bambú,80.0,0.11,289.0,13.0,1.37,0.0,0.0,0.0,0.0,0.0,2018-09-17
164,89051.0,textil hogar,alfombras de bambú,80.0,0.12,291.0,6.0,0.72,0.0,0.0,0.0,0.0,0.0,2018-09-18
155,89051.0,textil hogar,alfombras de bambú,80.0,0.13,215.0,4.0,0.52,0.0,0.0,0.0,0.0,0.0,2018-09-19
162,89051.0,textil hogar,alfombras de bambú,80.0,0.12,220.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,2018-09-20
175,89051.0,textil hogar,alfombras de bambú,80.0,0.11,128.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,2018-09-21
170,89051.0,textil hogar,alfombras de bambú,80.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-22
163,89051.0,textil hogar,alfombras de bambú,80.0,0.06,132.0,3.0,0.19,0.0,0.0,0.0,0.0,0.0,2018-09-23
159,89051.0,textil hogar,alfombras de bambú,80.0,0.11,177.0,4.0,0.43,0.0,0.0,0.0,0.0,0.0,2018-09-24
171,89051.0,textil hogar,alfombras de bambú,80.0,0.11,199.0,8.0,0.85,0.0,0.0,0.0,0.0,0.0,2018-09-25
158,89051.0,textil hogar,alfombras de bambú,80.0,0.17,14.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,2018-09-26
157,89051.0,textil hogar,alfombras de bambú,80.0,0.1,138.0,4.0,0.4,0.0,0.0,0.0,0.0,0.0,
161,89051.0,textil hogar,alfombras de bambú,80.0,0.1,183.0,7.0,0.68,0.0,0.0,0.0,0.0,0.0,2018-09-27
167,89051.0,textil hogar,alfombras de bambú,80.0,0.12,153.0,6.0,0.69,0.0,0.0,0.0,0.0,0.0,2018-09-28
165,89051.0,textil hogar,alfombras de bambú,80.0,0.1,140.0,7.0,0.7,0.0,0.0,0.0,0.0,0.0,2018-09-29
176,89051.0,textil hogar,alfombras de bambú,80.0,0.13,172.0,5.0,0.66,1.0,1.0,78.21,78.21,118.5,2018-09-30
