,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
130,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,5561.0,78.0,20.9,0.0,2.0,0.0,0.0,0.0,2018-09-03
129,48329.0,muebles,mesas de centro y auxiliares,50.0,0.31,6179.0,56.0,17.12,1.0,1.0,44.9,44.9,2.62,2018-09-04
123,48329.0,muebles,mesas de centro y auxiliares,50.0,0.29,5353.0,74.0,21.36,0.0,1.0,0.0,0.0,0.0,2018-09-05
115,48329.0,muebles,mesas de centro y auxiliares,50.0,0.3,6440.0,86.0,25.39,0.0,1.0,0.0,0.0,0.0,2018-09-06
135,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,6482.0,81.0,21.38,0.0,0.0,0.0,0.0,0.0,2018-09-07
139,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,7525.0,78.0,19.75,0.7,2.7,48.19,48.19,2.44,2018-09-08
116,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,8142.0,111.0,30.48,0.0,0.0,0.0,0.0,0.0,2018-09-09
117,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,6641.0,78.0,20.79,0.0,1.0,0.0,0.0,0.0,2018-09-10
131,48329.0,muebles,mesas de centro y auxiliares,50.0,0.33,6995.0,77.0,25.33,0.0,0.0,0.0,0.0,0.0,2018-09-11
118,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,6157.0,77.0,20.88,1.0,1.0,44.9,44.9,2.15,2018-09-12
128,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,6122.0,82.0,21.13,0.0,1.0,0.0,0.0,0.0,2018-09-13
120,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,6782.0,71.0,18.34,0.0,2.0,0.0,0.0,0.0,2018-09-14
142,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,9005.0,88.0,23.13,0.0,1.0,0.0,0.0,0.0,2018-09-15
126,48329.0,muebles,mesas de centro y auxiliares,50.0,0.28,10618.0,119.0,33.22,0.0,2.0,0.0,0.0,0.0,2018-09-16
143,48329.0,muebles,mesas de centro y auxiliares,50.0,0.3,8313.0,79.0,23.49,0.0,4.0,0.0,0.0,0.0,2018-09-17
133,48329.0,muebles,mesas de centro y auxiliares,50.0,0.3,7308.0,97.0,28.72,1.2,2.2,53.88,53.88,1.88,2018-09-18
127,48329.0,muebles,mesas de centro y auxiliares,50.0,0.28,7846.0,97.0,27.24,0.0,0.0,0.0,0.0,0.0,2018-09-19
137,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,8439.0,80.0,21.37,0.0,0.0,0.0,0.0,0.0,2018-09-20
125,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,6781.0,47.0,12.17,0.0,0.0,0.0,0.0,0.0,2018-09-21
124,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,7230.0,72.0,18.51,0.0,0.0,0.0,0.0,0.0,2018-09-22
132,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,10423.0,116.0,30.32,0.5,1.5,23.45,23.45,0.77,2018-09-23
121,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,8776.0,84.0,22.07,0.0,6.0,0.0,0.0,0.0,2018-09-24
122,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,7592.0,79.0,20.74,0.0,1.0,0.0,0.0,0.0,2018-09-25
141,48329.0,muebles,mesas de centro y auxiliares,50.0,0.29,7033.0,78.0,22.36,2.0,6.0,89.8,89.8,4.02,2018-09-26
140,48329.0,muebles,mesas de centro y auxiliares,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,6976.0,59.0,15.85,0.0,2.0,0.0,0.0,0.0,2018-09-27
138,48329.0,muebles,mesas de centro y auxiliares,50.0,0.28,5990.0,45.0,12.39,1.0,6.0,44.9,44.9,3.62,2018-09-28
119,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,6595.0,77.0,19.9,1.0,6.0,142.7,142.7,7.17,2018-09-29
134,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,8655.0,98.0,26.55,0.0,2.0,0.0,0.0,0.0,2018-09-30
49,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,7431.0,97.0,26.65,1.0,6.0,46.9,46.9,1.76,2018-10-01
25,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,6564.0,91.0,23.62,0.37,5.37,26.36,26.36,1.12,2018-10-02
75,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,6132.0,59.0,16.2,0.0,3.0,0.0,0.0,0.0,2018-10-03
22,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,5925.0,52.0,12.75,0.2,2.2,8.6,8.6,0.67,2018-10-04
111,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,6366.0,59.0,14.63,0.0,2.0,0.0,0.0,0.0,2018-10-05
24,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,8217.0,93.0,23.5,0.2,8.2,19.98,19.98,0.85,2018-10-06
93,48329.0,muebles,mesas de centro y auxiliares,50.0,0.24,11460.0,129.0,30.77,0.0,6.0,0.0,0.0,0.0,2018-10-07
5,48329.0,muebles,mesas de centro y auxiliares,50.0,0.24,7096.0,64.0,15.5,0.0,4.0,0.0,0.0,0.0,2018-10-08
62,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,6233.0,60.0,15.32,0.25,1.25,10.1,10.1,0.66,2018-10-09
31,48329.0,muebles,mesas de centro y auxiliares,50.0,0.24,4874.0,48.0,11.62,0.01,0.01,0.45,0.45,0.04,2018-10-10
66,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,4426.0,41.0,10.83,0.0,3.0,0.0,0.0,0.0,2018-10-11
103,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,5633.0,47.0,12.5,1.0,6.0,44.9,44.9,3.59,2018-10-12
73,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,4765.0,38.0,9.7,0.0,0.0,0.0,0.0,0.0,2018-10-13
27,48329.0,muebles,mesas de centro y auxiliares,50.0,0.29,6245.0,70.0,20.52,0.0,3.0,0.0,0.0,0.0,2018-10-14
67,48329.0,muebles,mesas de centro y auxiliares,50.0,0.3,4642.0,42.0,12.56,0.0,2.0,0.0,0.0,0.0,2018-10-15
52,48329.0,muebles,mesas de centro y auxiliares,50.0,0.28,4708.0,39.0,10.87,0.0,1.0,0.0,0.0,0.0,2018-10-16
65,48329.0,muebles,mesas de centro y auxiliares,50.0,0.33,3979.0,24.0,8.02,0.0,1.0,0.0,0.0,0.0,2018-10-17
10,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,3411.0,34.0,8.44,0.0,4.0,0.0,0.0,0.0,2018-10-18
99,48329.0,muebles,mesas de centro y auxiliares,50.0,0.24,3346.0,27.0,6.48,0.0,0.0,0.0,0.0,0.0,2018-10-19
101,48329.0,muebles,mesas de centro y auxiliares,50.0,0.24,4062.0,38.0,9.24,0.0,0.0,0.0,0.0,0.0,2018-10-20
37,48329.0,muebles,mesas de centro y auxiliares,50.0,0.23,1873.0,19.0,4.39,0.0,1.0,0.0,0.0,0.0,2018-10-21
77,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,2251.0,19.0,5.12,0.0,0.0,0.0,0.0,0.0,2018-10-22
0,48329.0,muebles,mesas de centro y auxiliares,50.0,0.3,2185.0,18.0,5.35,0.0,1.0,0.0,0.0,0.0,2018-10-23
110,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,1479.0,7.0,1.91,0.0,0.0,0.0,0.0,0.0,2018-10-24
85,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,1115.0,13.0,3.3,0.0,0.0,0.0,0.0,0.0,2018-10-25
43,48329.0,muebles,mesas de centro y auxiliares,50.0,0.29,840.0,6.0,1.73,0.0,0.0,0.0,0.0,0.0,2018-10-26
108,48329.0,muebles,mesas de centro y auxiliares,50.0,0.21,1003.0,9.0,1.88,0.0,0.0,0.0,0.0,0.0,2018-10-27
51,48329.0,muebles,mesas de centro y auxiliares,50.0,0.21,814.0,6.0,1.24,0.0,0.0,0.0,0.0,0.0,2018-10-28
3,48329.0,muebles,mesas de centro y auxiliares,50.0,0.24,943.0,5.0,1.21,0.0,0.0,0.0,0.0,0.0,2018-10-29
53,48329.0,muebles,mesas de centro y auxiliares,50.0,0.29,834.0,12.0,3.5,0.0,0.0,0.0,0.0,0.0,2018-10-30
84,48329.0,muebles,mesas de centro y auxiliares,50.0,0.23,744.0,9.0,2.08,0.0,2.0,0.0,0.0,0.0,2018-10-31
61,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,940.0,12.0,2.99,0.0,2.0,0.0,0.0,0.0,2018-11-01
4,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,993.0,8.0,2.15,0.0,3.0,0.0,0.0,0.0,2018-11-02
89,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,1688.0,16.0,4.13,0.0,0.0,0.0,0.0,0.0,2018-11-03
74,48329.0,muebles,mesas de centro y auxiliares,50.0,0.22,1300.0,11.0,2.45,0.0,0.0,0.0,0.0,0.0,2018-11-04
50,48329.0,muebles,mesas de centro y auxiliares,50.0,0.23,1835.0,24.0,5.55,0.0,0.0,0.0,0.0,0.0,2018-11-05
70,48329.0,muebles,mesas de centro y auxiliares,50.0,0.32,1921.0,18.0,5.81,0.0,1.0,0.0,0.0,0.0,2018-11-06
58,48329.0,muebles,mesas de centro y auxiliares,50.0,0.23,1956.0,15.0,3.51,0.0,1.0,0.0,0.0,0.0,2018-11-07
102,48329.0,muebles,mesas de centro y auxiliares,50.0,0.23,2656.0,17.0,3.98,0.0,1.0,0.0,0.0,0.0,2018-11-08
39,48329.0,muebles,mesas de centro y auxiliares,50.0,0.25,2325.0,18.0,4.49,0.0,1.0,0.0,0.0,0.0,2018-11-09
54,48329.0,muebles,mesas de centro y auxiliares,50.0,0.24,2526.0,24.0,5.68,0.0,0.0,0.0,0.0,0.0,2018-11-10
2,48329.0,muebles,mesas de centro y auxiliares,50.0,0.26,1832.0,26.0,6.84,0.01,1.01,0.45,0.45,0.07,2018-11-11
47,48329.0,muebles,mesas de centro y auxiliares,50.0,0.23,2283.0,17.0,3.98,0.0,0.0,0.0,0.0,0.0,2018-11-12
15,48329.0,muebles,mesas de centro y auxiliares,50.0,0.29,2144.0,15.0,4.37,0.0,0.03,0.0,1.24,0.0,2018-11-13
7,48329.0,muebles,mesas de centro y auxiliares,50.0,0.27,2380.0,18.0,4.82,0.0,0.0,0.0,0.0,0.0,2018-11-14
91,48329.0,muebles,mesas de centro y auxiliares,50.0,0.34,2737.0,18.0,6.2,0.0,0.0,0.0,0.0,0.0,2018-11-15
29,48329.0,muebles,mesas de centro y auxiliares,50.0,0.36,2617.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,2018-11-16
60,48329.0,muebles,mesas de centro y auxiliares,50.0,0.33,2829.0,22.0,7.33,0.0,0.0,0.0,0.0,0.0,2018-11-17
34,48329.0,muebles,mesas de centro y auxiliares,50.0,0.38,2314.0,26.0,9.97,0.0,0.0,0.0,0.0,0.0,2018-11-18
95,48329.0,muebles,mesas de centro y auxiliares,50.0,0.38,3025.0,23.0,8.73,0.0,0.0,0.0,0.0,0.0,2018-11-19
56,48329.0,muebles,mesas de centro y auxiliares,50.0,0.43,2401.0,20.0,8.57,0.0,0.0,0.0,0.0,0.0,2018-11-20
106,48329.0,muebles,mesas de centro y auxiliares,50.0,0.34,4505.0,41.0,14.14,0.0,0.0,0.0,0.0,0.0,2018-11-21
