,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
134,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,792.0,15.0,2.46,0.0,0.0,0.0,0.0,0.0,2018-09-03
130,48624.0,decoración para tu casa,biombos separadores,80.0,0.18,1023.0,15.0,2.68,0.0,0.0,0.0,0.0,0.0,2018-09-04
137,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1010.0,16.0,2.46,0.5,0.5,31.45,31.45,12.78,2018-09-05
123,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1068.0,16.0,2.51,0.0,0.0,0.0,0.0,0.0,2018-09-06
138,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1031.0,28.0,4.14,0.0,0.0,0.0,0.0,0.0,2018-09-07
119,48624.0,decoración para tu casa,biombos separadores,80.0,0.13,1153.0,27.0,3.4,0.0,0.0,0.0,0.0,0.0,2018-09-08
132,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1289.0,26.0,4.1,0.0,0.0,0.0,0.0,0.0,2018-09-09
122,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1265.0,29.0,4.51,0.0,0.0,0.0,0.0,0.0,2018-09-10
118,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1128.0,23.0,3.78,0.0,0.0,0.0,0.0,0.0,2018-09-11
139,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1202.0,29.0,4.48,0.0,0.0,0.0,0.0,0.0,2018-09-12
117,48624.0,decoración para tu casa,biombos separadores,80.0,0.13,1204.0,21.0,2.75,0.0,0.0,0.0,0.0,0.0,2018-09-13
136,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,991.0,22.0,3.21,0.01,1.01,0.81,0.81,0.25,2018-09-14
129,48624.0,decoración para tu casa,biombos separadores,80.0,0.14,915.0,20.0,2.84,0.0,0.0,0.0,0.0,0.0,2018-09-15
128,48624.0,decoración para tu casa,biombos separadores,80.0,0.13,1246.0,34.0,4.4,0.0,0.0,0.0,0.0,0.0,2018-09-16
113,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1053.0,19.0,2.79,0.0,0.0,0.0,0.0,0.0,2018-09-17
121,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1142.0,25.0,3.83,0.0,0.0,0.0,0.0,0.0,2018-09-18
114,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1224.0,38.0,5.72,0.0,0.0,0.0,0.0,0.0,2018-09-19
135,48624.0,decoración para tu casa,biombos separadores,80.0,0.14,1056.0,16.0,2.19,0.0,0.0,0.0,0.0,0.0,2018-09-20
140,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,960.0,12.0,1.96,0.0,0.0,0.0,0.0,0.0,2018-09-21
120,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1007.0,23.0,3.36,0.0,0.0,0.0,0.0,0.0,2018-09-22
125,48624.0,decoración para tu casa,biombos separadores,80.0,0.15,1289.0,27.0,4.11,0.0,0.0,0.0,0.0,0.0,2018-09-23
133,48624.0,decoración para tu casa,biombos separadores,80.0,0.14,1170.0,28.0,3.81,0.0,0.0,0.0,0.0,0.0,2018-09-24
141,48624.0,decoración para tu casa,biombos separadores,80.0,0.14,1245.0,26.0,3.73,0.0,0.0,0.0,0.0,0.0,2018-09-25
116,48624.0,decoración para tu casa,biombos separadores,80.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-26
115,48624.0,decoración para tu casa,biombos separadores,80.0,0.13,1329.0,28.0,3.73,0.0,0.0,0.0,0.0,0.0,
126,48624.0,decoración para tu casa,biombos separadores,80.0,0.13,1163.0,31.0,4.07,0.33,0.33,20.97,20.97,5.15,2018-09-27
124,48624.0,decoración para tu casa,biombos separadores,80.0,0.14,1222.0,17.0,2.37,0.0,0.0,0.0,0.0,0.0,2018-09-28
127,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1335.0,10.0,1.61,0.0,0.0,0.0,0.0,0.0,2018-09-29
131,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1325.0,22.0,3.6,0.0,2.0,0.0,0.0,0.0,2018-09-30
26,48624.0,decoración para tu casa,biombos separadores,80.0,0.12,1118.0,19.0,2.37,0.0,0.0,0.0,0.0,0.0,2018-10-01
90,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1278.0,29.0,4.71,0.0,0.0,0.0,0.0,0.0,2018-10-02
55,48624.0,decoración para tu casa,biombos separadores,80.0,0.16,1069.0,32.0,5.17,0.67,2.67,43.27,43.27,8.37,2018-10-03
65,48624.0,decoración para tu casa,biombos separadores,80.0,0.18,1150.0,17.0,3.02,0.0,0.0,0.0,0.0,0.0,2018-10-04
9,48624.0,decoración para tu casa,biombos separadores,80.0,0.14,1045.0,20.0,2.87,1.0,1.0,64.9,64.9,22.61,2018-10-05
