,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
205,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,3284.0,6.0,1.66,0.0,0.0,0.0,0.0,0.0,2018-09-03
206,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,2915.0,18.0,5.46,0.0,1.0,0.0,0.0,0.0,2018-09-04
192,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,2948.0,18.0,5.48,0.0,0.0,0.0,0.0,0.0,2018-09-05
204,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,3182.0,12.0,2.78,0.0,0.0,0.0,0.0,0.0,2018-09-06
188,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,2851.0,13.0,2.95,0.0,0.0,0.0,0.0,0.0,2018-09-07
197,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,4003.0,22.0,5.88,0.0,0.0,0.0,0.0,0.0,2018-09-08
190,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,5177.0,29.0,7.83,0.0,1.0,0.0,0.0,0.0,2018-09-09
185,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,3272.0,8.0,2.39,0.0,0.0,0.0,0.0,0.0,2018-09-10
196,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.4,3567.0,14.0,5.63,0.0,0.0,0.0,0.0,0.0,2018-09-11
203,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,2621.0,5.0,1.27,0.0,0.0,0.0,0.0,0.0,2018-09-12
189,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,2579.0,11.0,2.73,0.0,1.0,0.0,0.0,0.0,2018-09-13
191,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,2668.0,11.0,2.99,0.0,0.0,0.0,0.0,0.0,2018-09-14
187,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,3059.0,12.0,2.88,0.0,0.0,0.0,0.0,0.0,2018-09-15
199,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.31,4485.0,22.0,6.74,0.0,0.0,0.0,0.0,0.0,2018-09-16
198,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,3453.0,13.0,3.67,0.0,0.0,0.0,0.0,0.0,2018-09-17
186,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.34,3309.0,14.0,4.69,0.0,0.0,0.0,0.0,0.0,2018-09-18
194,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3148.0,8.0,2.05,0.0,0.0,0.0,0.0,0.0,2018-09-19
200,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,2917.0,12.0,3.43,0.0,1.0,0.0,0.0,0.0,2018-09-20
195,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,2872.0,15.0,4.31,0.0,0.0,0.0,0.0,0.0,2018-09-21
208,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,3488.0,15.0,3.54,0.0,0.0,0.0,0.0,0.0,2018-09-22
182,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,5191.0,22.0,5.74,0.0,0.0,0.0,0.0,0.0,2018-09-23
183,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,3955.0,16.0,4.02,0.0,0.0,0.0,0.0,0.0,2018-09-24
184,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,3676.0,14.0,3.39,0.0,0.0,0.0,0.0,0.0,2018-09-25
181,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3324.0,12.0,3.11,0.0,0.0,0.0,0.0,0.0,2018-09-26
193,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3147.0,16.0,4.21,0.11,4.11,2.2,2.2,0.52,2018-09-27
207,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,3061.0,12.0,2.92,0.0,1.0,0.0,0.0,0.0,2018-09-28
201,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,2824.0,14.0,3.42,0.0,0.0,0.0,0.0,0.0,2018-09-29
202,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,4608.0,24.0,6.51,0.0,1.0,0.0,0.0,0.0,2018-09-30
87,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3838.0,17.0,4.4,0.0,1.0,0.0,0.0,0.0,2018-10-01
32,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.29,3186.0,12.0,3.5,0.33,0.33,58.81,58.81,16.8,2018-10-02
47,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.32,2683.0,14.0,4.42,0.0,0.0,0.0,0.0,0.0,2018-10-03
36,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,2879.0,15.0,4.49,0.0,0.0,0.0,0.0,0.0,2018-10-04
138,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.3,2547.0,13.0,3.95,0.0,0.0,0.0,0.0,0.0,2018-10-05
1,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,3112.0,24.0,6.49,0.0,2.0,0.0,0.0,0.0,2018-10-06
27,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.24,4757.0,26.0,6.28,1.0,4.0,162.0,162.0,25.8,2018-10-07
86,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.27,2903.0,14.0,3.8,0.0,0.0,0.0,0.0,0.0,2018-10-08
55,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,3301.0,18.0,4.44,0.0,1.0,0.0,0.0,0.0,2018-10-09
151,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,2582.0,8.0,2.01,0.0,0.0,0.0,0.0,0.0,2018-10-10
19,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,2284.0,12.0,3.02,0.0,0.0,0.0,0.0,0.0,2018-10-11
144,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,3209.0,18.0,5.13,0.0,2.0,0.0,0.0,0.0,2018-10-12
116,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3452.0,20.0,5.26,0.0,0.0,0.0,0.0,0.0,2018-10-13
38,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.25,4733.0,23.0,5.86,0.0,0.0,0.0,0.0,0.0,2018-10-14
31,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.22,3512.0,13.0,2.85,0.14,0.14,23.14,23.14,8.12,2018-10-15
139,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.31,3019.0,15.0,4.65,0.0,0.07,0.0,3.35,0.0,2018-10-16
35,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,3189.0,15.0,3.46,0.0,0.0,0.0,0.0,0.0,2018-10-17
15,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.23,2942.0,19.0,4.31,0.0,0.0,0.0,0.0,0.0,2018-10-18
5,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.2,3048.0,20.0,4.09,0.0,0.0,0.0,0.0,0.0,2018-10-19
122,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.26,3678.0,27.0,6.96,0.0,0.1,0.0,29.67,0.0,2018-10-20
4,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.28,5153.0,32.0,9.11,0.0,2.4,0.0,12.17,0.0,2018-10-21
115,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.22,3694.0,18.0,3.9,0.0,0.0,0.0,0.0,0.0,2018-10-22
177,64530.0,muebles,"consolas, recibidores y tocadores",200.0,0.45,4493.0,21.0,9.4,0.0,0.0,0.0,0.0,0.0,2018-10-23
