,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
209,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03
201,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04
199,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.17,72.0,3.0,0.52,0.0,0.0,0.0,0.0,0.0,2018-09-05
192,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.2,85.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2018-09-06
206,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.19,90.0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,2018-09-07
190,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08
193,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.19,114.0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,2018-09-09
184,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.2,95.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2018-09-10
198,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11
208,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12
191,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.18,101.0,2.0,0.37,0.0,0.0,0.0,0.0,0.0,2018-09-13
194,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.07,93.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,2018-09-14
186,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.11,146.0,6.0,0.64,0.0,0.0,0.0,0.0,0.0,2018-09-15
185,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.19,191.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,2018-09-16
189,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.17,127.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,2018-09-17
202,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.2,171.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,2018-09-18
188,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.14,225.0,4.0,0.56,0.0,0.0,0.0,0.0,0.0,2018-09-19
204,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.2,137.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2018-09-20
207,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.18,133.0,3.0,0.54,0.25,0.25,30.98,30.98,57.36,2018-09-21
196,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.16,200.0,4.0,0.66,0.0,0.0,0.0,0.0,0.0,2018-09-22
205,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.12,238.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,2018-09-23
182,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.21,230.0,3.0,0.64,0.0,0.0,0.0,0.0,0.0,2018-09-24
195,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.2,206.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,2018-09-25
200,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.05,203.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,2018-09-26
203,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.17,163.0,4.0,0.69,0.0,0.0,0.0,0.0,0.0,2018-09-27
183,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-28
197,51136.0,muebles,"consolas, recibidores y tocadores",200.0,0.19,202.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,2018-09-29
