,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
118,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-03
119,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-04
120,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-05
121,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-06
122,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-07
123,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-08
124,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-09
125,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-10
126,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-11
127,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-12
104,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.08,53.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,2018-09-13
105,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-14
107,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-15
113,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.23,121.0,1.0,0.23,0.0,0.0,0.0,0.0,0.0,2018-09-16
116,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.14,68.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,2018-09-17
115,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-18
99,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-19
108,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-20
103,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.12,85.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,2018-09-21
106,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.08,99.0,2.0,0.15,0.0,0.0,0.0,0.0,0.0,2018-09-22
100,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.15,131.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,2018-09-23
114,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.21,976.0,9.0,1.86,0.0,0.0,0.0,0.0,0.0,2018-09-24
102,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.19,1543.0,9.0,1.71,0.52,0.52,7.04,7.04,4.11,2018-09-25
111,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.23,2036.0,10.0,2.29,0.0,0.0,0.0,0.0,0.0,2018-09-26
110,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
112,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.28,2749.0,18.0,5.06,0.0,1.0,0.0,0.0,0.0,2018-09-27
109,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.29,2036.0,6.0,1.72,0.0,0.0,0.0,0.0,0.0,2018-09-28
117,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.23,2022.0,12.0,2.8,0.0,0.0,0.0,0.0,0.0,2018-09-29
101,93267.0,lámparas e iluminación,lámparas de mesa,30.0,0.27,2969.0,25.0,6.63,0.0,0.0,0.0,0.0,0.0,2018-09-30
