,Reference,CatN1,CatN2,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads,Dates
153,89062.0,textil hogar,alfombras de bambú,100.0,0.23,967.0,16.0,3.66,0.0,0.0,0.0,0.0,0.0,2018-09-03
165,89062.0,textil hogar,alfombras de bambú,100.0,0.26,1060.0,10.0,2.56,1.0,1.0,247.6,247.6,96.72,2018-09-04
163,89062.0,textil hogar,alfombras de bambú,100.0,0.32,992.0,17.0,5.36,0.0,0.0,0.0,0.0,0.0,2018-09-05
158,89062.0,textil hogar,alfombras de bambú,100.0,0.27,1066.0,17.0,4.54,0.0,0.0,0.0,0.0,0.0,2018-09-06
155,89062.0,textil hogar,alfombras de bambú,100.0,0.26,1165.0,9.0,2.37,0.0,0.0,0.0,0.0,0.0,2018-09-07
162,89062.0,textil hogar,alfombras de bambú,100.0,0.24,1218.0,18.0,4.31,0.0,0.0,0.0,0.0,0.0,2018-09-08
152,89062.0,textil hogar,alfombras de bambú,100.0,0.26,1269.0,26.0,6.73,0.0,0.0,0.0,0.0,0.0,2018-09-09
166,89062.0,textil hogar,alfombras de bambú,100.0,0.28,893.0,16.0,4.52,0.0,1.0,0.0,0.0,0.0,2018-09-10
167,89062.0,textil hogar,alfombras de bambú,100.0,0.29,735.0,13.0,3.81,0.0,0.0,0.0,0.0,0.0,2018-09-11
170,89062.0,textil hogar,alfombras de bambú,100.0,0.27,801.0,17.0,4.54,0.0,0.0,0.0,0.0,0.0,2018-09-12
157,89062.0,textil hogar,alfombras de bambú,100.0,0.27,1022.0,16.0,4.25,0.0,0.0,0.0,0.0,0.0,2018-09-13
169,89062.0,textil hogar,alfombras de bambú,100.0,0.28,800.0,16.0,4.5,0.0,0.0,0.0,0.0,0.0,2018-09-14
164,89062.0,textil hogar,alfombras de bambú,100.0,0.22,992.0,11.0,2.43,0.0,0.0,0.0,0.0,0.0,2018-09-15
159,89062.0,textil hogar,alfombras de bambú,100.0,0.25,804.0,14.0,3.54,0.0,0.0,0.0,0.0,0.0,2018-09-16
174,89062.0,textil hogar,alfombras de bambú,100.0,0.32,986.0,8.0,2.55,0.0,0.0,0.0,0.0,0.0,2018-09-17
160,89062.0,textil hogar,alfombras de bambú,100.0,0.29,835.0,11.0,3.16,0.0,0.0,0.0,0.0,0.0,2018-09-18
173,89062.0,textil hogar,alfombras de bambú,100.0,0.33,637.0,12.0,3.94,0.0,0.0,0.0,0.0,0.0,2018-09-19
168,89062.0,textil hogar,alfombras de bambú,100.0,0.39,622.0,9.0,3.53,0.05,0.05,9.28,9.28,2.63,2018-09-20
171,89062.0,textil hogar,alfombras de bambú,100.0,0.22,532.0,10.0,2.25,0.0,0.0,0.0,0.0,0.0,2018-09-21
151,89062.0,textil hogar,alfombras de bambú,100.0,0.24,577.0,10.0,2.35,0.0,0.0,0.0,0.0,0.0,2018-09-22
150,89062.0,textil hogar,alfombras de bambú,100.0,0.3,646.0,16.0,4.72,0.0,0.0,0.0,0.0,0.0,2018-09-23
161,89062.0,textil hogar,alfombras de bambú,100.0,0.29,796.0,11.0,3.14,0.0,0.0,0.0,0.0,0.0,2018-09-24
149,89062.0,textil hogar,alfombras de bambú,100.0,0.31,909.0,20.0,6.14,0.0,1.0,0.0,0.0,0.0,2018-09-25
172,89062.0,textil hogar,alfombras de bambú,100.0,0.3,819.0,13.0,3.95,0.0,1.0,0.0,0.0,0.0,2018-09-26
175,89062.0,textil hogar,alfombras de bambú,100.0,0.3,704.0,9.0,2.67,0.0,0.0,0.0,0.0,0.0,2018-09-27
156,89062.0,textil hogar,alfombras de bambú,100.0,0.3,570.0,6.0,1.8,0.0,0.0,0.0,0.0,0.0,2018-09-28
154,89062.0,textil hogar,alfombras de bambú,100.0,0.3,631.0,11.0,3.26,0.0,0.0,0.0,0.0,0.0,2018-09-29
176,89062.0,textil hogar,alfombras de bambú,100.0,0.27,823.0,10.0,2.73,0.0,0.0,0.0,0.0,0.0,2018-09-30
70,89062.0,textil hogar,alfombras de bambú,100.0,0.32,729.0,8.0,2.58,0.0,0.0,0.0,0.0,0.0,2018-10-01
58,89062.0,textil hogar,alfombras de bambú,100.0,0.29,1011.0,13.0,3.79,0.0,0.0,0.0,0.0,0.0,2018-10-02
77,89062.0,textil hogar,alfombras de bambú,100.0,0.31,784.0,11.0,3.44,0.0,1.0,0.0,0.0,0.0,2018-10-03
113,89062.0,textil hogar,alfombras de bambú,100.0,0.36,1166.0,17.0,6.15,1.0,2.0,86.9,86.9,14.13,2018-10-04
23,89062.0,textil hogar,alfombras de bambú,100.0,0.19,739.0,8.0,1.53,0.0,0.0,0.0,0.0,0.0,2018-10-05
128,89062.0,textil hogar,alfombras de bambú,100.0,0.27,887.0,14.0,3.81,0.0,0.0,0.0,0.0,0.0,2018-10-06
89,89062.0,textil hogar,alfombras de bambú,100.0,0.24,1271.0,18.0,4.31,0.0,0.0,0.0,0.0,0.0,2018-10-07
123,89062.0,textil hogar,alfombras de bambú,100.0,0.38,1454.0,16.0,6.08,0.0,0.0,0.0,0.0,0.0,2018-10-08
102,89062.0,textil hogar,alfombras de bambú,100.0,0.4,1832.0,23.0,9.22,0.0,0.0,0.0,0.0,0.0,2018-10-09
