,Reference,Dates,Page_Views
76,61118,2019-01-04,9.0
180,61118,2019-01-05,0.0
181,61118,2019-01-06,0.0
77,61118,2019-01-07,56.0
78,61118,2019-01-08,28.0
79,61118,2019-01-09,47.0
80,61118,2019-01-10,94.0
81,61118,2019-01-11,9.0
82,61118,2019-01-12,37.0
83,61118,2019-01-13,94.0
84,61118,2019-01-14,112.0
85,61118,2019-01-15,56.0
86,61118,2019-01-16,37.0
87,61118,2019-01-17,37.0
88,61118,2019-01-18,19.0
89,61118,2019-01-19,103.0
182,61118,2019-01-20,0.0
90,61118,2019-01-21,66.0
91,61118,2019-01-22,19.0
92,61118,2019-01-23,9.0
93,61118,2019-01-24,9.0
94,61118,2019-01-25,9.0
95,61118,2019-01-26,9.0
96,61118,2019-01-27,19.0
183,61118,2019-01-28,0.0
97,61118,2019-01-29,9.0
184,61118,2019-01-30,0.0
185,61118,2019-01-31,0.0
186,61118,2019-02-01,0.0
187,61118,2019-02-02,0.0
98,61118,2019-02-03,47.0
188,61118,2019-02-04,0.0
99,61118,2019-02-05,19.0
100,61118,2019-02-06,19.0
101,61118,2019-02-07,9.0
102,61118,2019-02-08,9.0
103,61118,2019-02-09,9.0
104,61118,2019-02-10,19.0
189,61118,2019-02-11,0.0
105,61118,2019-02-12,37.0
106,61118,2019-02-13,9.0
190,61118,2019-02-14,0.0
191,61118,2019-02-15,0.0
107,61118,2019-02-16,9.0
108,61118,2019-02-17,19.0
109,61118,2019-02-18,9.0
110,61118,2019-02-19,19.0
111,61118,2019-02-20,19.0
192,61118,2019-02-21,0.0
112,61118,2019-02-22,37.0
113,61118,2019-02-23,28.0
114,61118,2019-02-24,56.0
115,61118,2019-02-25,37.0
116,61118,2019-02-26,19.0
117,61118,2019-02-27,9.0
193,61118,2019-02-28,0.0
118,61118,2019-03-01,28.0
194,61118,2019-03-02,0.0
119,61118,2019-03-03,9.0
195,61118,2019-03-04,0.0
120,61118,2019-03-05,37.0
196,61118,2019-03-06,0.0
121,61118,2019-03-07,9.0
197,61118,2019-03-08,0.0
198,61118,2019-03-09,0.0
199,61118,2019-03-10,0.0
122,61118,2019-03-11,19.0
200,61118,2019-03-12,0.0
201,61118,2019-03-13,0.0
202,61118,2019-03-14,0.0
123,61118,2019-03-15,9.0
203,61118,2019-03-16,0.0
204,61118,2019-03-17,0.0
205,61118,2019-03-18,0.0
124,61118,2019-03-19,28.0
206,61118,2019-03-20,0.0
207,61118,2019-03-21,0.0
208,61118,2019-03-22,0.0
209,61118,2019-03-23,0.0
125,61118,2019-03-24,28.0
126,61118,2019-03-25,19.0
127,61118,2019-03-26,9.0
128,61118,2019-03-27,19.0
129,61118,2019-03-28,9.0
130,61118,2019-03-29,19.0
131,61118,2019-03-30,9.0
132,61118,2019-03-31,9.0
