,Reference,Dates,Page_Views
173,103076,2018-11-30,0.0
174,103076,2018-12-01,0.0
175,103076,2018-12-02,0.0
176,103076,2018-12-03,0.0
177,103076,2018-12-04,0.0
43,103076,2018-12-05,9.0
178,103076,2018-12-06,0.0
44,103076,2018-12-07,9.0
45,103076,2018-12-08,19.0
46,103076,2018-12-09,9.0
179,103076,2018-12-10,0.0
47,103076,2018-12-11,19.0
180,103076,2018-12-12,0.0
181,103076,2018-12-13,0.0
182,103076,2018-12-14,0.0
183,103076,2018-12-15,0.0
48,103076,2018-12-16,9.0
49,103076,2018-12-17,28.0
184,103076,2018-12-18,0.0
50,103076,2018-12-19,9.0
51,103076,2018-12-20,9.0
52,103076,2018-12-21,9.0
185,103076,2018-12-22,0.0
53,103076,2018-12-23,28.0
54,103076,2018-12-24,9.0
55,103076,2018-12-25,9.0
186,103076,2018-12-26,0.0
187,103076,2018-12-27,0.0
56,103076,2018-12-28,28.0
188,103076,2018-12-29,0.0
57,103076,2018-12-30,19.0
58,103076,2018-12-31,28.0
59,103076,2019-01-01,56.0
60,103076,2019-01-02,19.0
61,103076,2019-01-03,9.0
189,103076,2019-01-04,0.0
62,103076,2019-01-05,28.0
63,103076,2019-01-06,9.0
64,103076,2019-01-07,28.0
65,103076,2019-01-08,37.0
66,103076,2019-01-09,28.0
67,103076,2019-01-10,28.0
68,103076,2019-01-11,19.0
69,103076,2019-01-12,9.0
70,103076,2019-01-13,56.0
71,103076,2019-01-14,28.0
72,103076,2019-01-15,9.0
190,103076,2019-01-16,0.0
73,103076,2019-01-17,9.0
74,103076,2019-01-18,19.0
191,103076,2019-01-19,0.0
75,103076,2019-01-20,9.0
76,103076,2019-01-21,19.0
77,103076,2019-01-22,19.0
192,103076,2019-01-23,0.0
78,103076,2019-01-24,84.0
79,103076,2019-01-25,9.0
80,103076,2019-01-26,9.0
81,103076,2019-01-27,47.0
82,103076,2019-01-28,19.0
83,103076,2019-01-29,19.0
84,103076,2019-01-30,19.0
85,103076,2019-01-31,28.0
86,103076,2019-02-01,19.0
193,103076,2019-02-02,0.0
87,103076,2019-02-03,9.0
194,103076,2019-02-04,0.0
195,103076,2019-02-05,0.0
88,103076,2019-02-06,9.0
196,103076,2019-02-07,0.0
89,103076,2019-02-08,19.0
90,103076,2019-02-09,9.0
91,103076,2019-02-10,28.0
197,103076,2019-02-11,0.0
92,103076,2019-02-12,28.0
93,103076,2019-02-13,37.0
198,103076,2019-02-14,0.0
94,103076,2019-02-15,19.0
95,103076,2019-02-16,19.0
96,103076,2019-02-17,19.0
97,103076,2019-02-18,28.0
98,103076,2019-02-19,19.0
99,103076,2019-02-20,37.0
100,103076,2019-02-21,66.0
101,103076,2019-02-22,28.0
102,103076,2019-02-23,37.0
103,103076,2019-02-24,19.0
104,103076,2019-02-25,9.0
105,103076,2019-02-26,19.0
106,103076,2019-02-27,9.0
107,103076,2019-02-28,19.0
108,103076,2019-03-01,9.0
199,103076,2019-03-02,0.0
200,103076,2019-03-03,0.0
201,103076,2019-03-04,0.0
109,103076,2019-03-05,28.0
110,103076,2019-03-06,47.0
111,103076,2019-03-07,19.0
112,103076,2019-03-08,19.0
113,103076,2019-03-09,19.0
114,103076,2019-03-10,37.0
202,103076,2019-03-11,0.0
115,103076,2019-03-12,9.0
203,103076,2019-03-13,0.0
116,103076,2019-03-14,9.0
204,103076,2019-03-15,0.0
117,103076,2019-03-16,28.0
118,103076,2019-03-17,28.0
119,103076,2019-03-18,9.0
120,103076,2019-03-19,75.0
205,103076,2019-03-20,0.0
121,103076,2019-03-21,19.0
206,103076,2019-03-22,0.0
122,103076,2019-03-23,9.0
207,103076,2019-03-24,0.0
123,103076,2019-03-25,9.0
124,103076,2019-03-26,47.0
125,103076,2019-03-27,19.0
126,103076,2019-03-28,9.0
208,103076,2019-03-29,0.0
127,103076,2019-03-30,9.0
209,103076,2019-03-31,0.0
