,Reference,Dates,Page_Views
0,51149,2018-09-03,47.0
1,51149,2018-09-04,56.0
2,51149,2018-09-05,9.0
3,51149,2018-09-06,19.0
4,51149,2018-09-07,28.0
5,51149,2018-09-08,9.0
6,51149,2018-09-09,9.0
7,51149,2018-09-10,47.0
8,51149,2018-09-11,28.0
156,51149,2018-09-12,0.0
157,51149,2018-09-13,0.0
9,51149,2018-09-14,19.0
158,51149,2018-09-15,0.0
10,51149,2018-09-16,56.0
11,51149,2018-09-17,56.0
12,51149,2018-09-18,28.0
13,51149,2018-09-19,19.0
14,51149,2018-09-20,19.0
15,51149,2018-09-21,66.0
16,51149,2018-09-22,28.0
17,51149,2018-09-23,37.0
18,51149,2018-09-24,47.0
19,51149,2018-09-25,19.0
20,51149,2018-09-26,9.0
21,51149,2018-09-27,19.0
22,51149,2018-09-28,19.0
23,51149,2018-09-29,28.0
24,51149,2018-09-30,37.0
25,51149,2018-10-01,19.0
159,51149,2018-10-02,0.0
26,51149,2018-10-03,19.0
27,51149,2018-10-04,9.0
28,51149,2018-10-05,19.0
29,51149,2018-10-06,9.0
30,51149,2018-10-07,112.0
31,51149,2018-10-08,19.0
32,51149,2018-10-09,19.0
33,51149,2018-10-10,28.0
160,51149,2018-10-11,0.0
161,51149,2018-10-12,0.0
34,51149,2018-10-13,19.0
35,51149,2018-10-14,75.0
36,51149,2018-10-15,28.0
37,51149,2018-10-16,47.0
38,51149,2018-10-17,37.0
39,51149,2018-10-18,56.0
40,51149,2018-10-19,9.0
41,51149,2018-10-20,56.0
42,51149,2018-10-21,47.0
43,51149,2018-10-22,28.0
44,51149,2018-10-23,9.0
45,51149,2018-10-24,28.0
46,51149,2018-10-25,28.0
162,51149,2018-10-26,0.0
163,51149,2018-10-27,0.0
47,51149,2018-10-28,75.0
48,51149,2018-10-29,56.0
49,51149,2018-10-30,56.0
50,51149,2018-10-31,28.0
51,51149,2018-11-01,9.0
52,51149,2018-11-02,47.0
164,51149,2018-11-03,0.0
53,51149,2018-11-04,56.0
54,51149,2018-11-05,19.0
55,51149,2018-11-06,66.0
56,51149,2018-11-07,19.0
57,51149,2018-11-08,37.0
58,51149,2018-11-09,47.0
59,51149,2018-11-10,28.0
165,51149,2018-11-11,0.0
60,51149,2018-11-12,9.0
61,51149,2018-11-13,37.0
62,51149,2018-11-14,19.0
63,51149,2018-11-15,66.0
64,51149,2018-11-16,28.0
65,51149,2018-11-17,75.0
66,51149,2018-11-18,66.0
67,51149,2018-11-19,84.0
68,51149,2018-11-20,66.0
69,51149,2018-11-21,112.0
70,51149,2018-11-22,47.0
71,51149,2018-11-23,75.0
72,51149,2018-11-24,47.0
73,51149,2018-11-25,75.0
74,51149,2018-11-26,19.0
75,51149,2018-11-27,28.0
76,51149,2018-11-28,19.0
166,51149,2018-11-29,0.0
167,51149,2018-11-30,0.0
77,51149,2018-12-01,9.0
168,51149,2018-12-02,0.0
169,51149,2018-12-03,0.0
170,51149,2018-12-04,0.0
171,51149,2018-12-05,0.0
172,51149,2018-12-06,0.0
173,51149,2018-12-07,0.0
174,51149,2018-12-08,0.0
78,51149,2018-12-09,9.0
175,51149,2018-12-10,0.0
176,51149,2018-12-11,0.0
177,51149,2018-12-12,0.0
79,51149,2018-12-13,112.0
80,51149,2018-12-14,9.0
81,51149,2018-12-15,66.0
82,51149,2018-12-16,19.0
178,51149,2018-12-17,0.0
83,51149,2018-12-18,28.0
84,51149,2018-12-19,37.0
85,51149,2018-12-20,9.0
179,51149,2018-12-21,0.0
86,51149,2018-12-22,19.0
180,51149,2018-12-23,0.0
181,51149,2018-12-24,0.0
87,51149,2018-12-25,47.0
88,51149,2018-12-26,9.0
89,51149,2018-12-27,9.0
90,51149,2018-12-28,9.0
91,51149,2018-12-29,19.0
92,51149,2018-12-30,37.0
182,51149,2018-12-31,0.0
93,51149,2019-01-01,9.0
94,51149,2019-01-02,9.0
183,51149,2019-01-03,0.0
184,51149,2019-01-04,0.0
185,51149,2019-01-05,0.0
95,51149,2019-01-06,9.0
96,51149,2019-01-07,47.0
97,51149,2019-01-08,19.0
98,51149,2019-01-09,19.0
99,51149,2019-01-10,37.0
186,51149,2019-01-11,0.0
187,51149,2019-01-12,0.0
100,51149,2019-01-13,28.0
101,51149,2019-01-14,28.0
188,51149,2019-01-15,0.0
102,51149,2019-01-16,9.0
103,51149,2019-01-17,112.0
104,51149,2019-01-18,9.0
105,51149,2019-01-19,9.0
189,51149,2019-01-20,0.0
106,51149,2019-01-21,19.0
107,51149,2019-01-22,9.0
108,51149,2019-01-23,37.0
109,51149,2019-01-24,9.0
190,51149,2019-01-25,0.0
110,51149,2019-01-26,28.0
111,51149,2019-01-27,66.0
191,51149,2019-01-28,0.0
112,51149,2019-01-29,9.0
113,51149,2019-01-30,9.0
114,51149,2019-01-31,19.0
115,51149,2019-02-01,9.0
192,51149,2019-02-02,0.0
116,51149,2019-02-03,9.0
117,51149,2019-02-04,19.0
118,51149,2019-02-05,37.0
119,51149,2019-02-06,9.0
120,51149,2019-02-07,19.0
121,51149,2019-02-08,28.0
193,51149,2019-02-09,0.0
122,51149,2019-02-10,47.0
123,51149,2019-02-11,75.0
194,51149,2019-02-12,0.0
124,51149,2019-02-13,19.0
195,51149,2019-02-14,0.0
196,51149,2019-02-15,0.0
125,51149,2019-02-16,19.0
126,51149,2019-02-17,19.0
197,51149,2019-02-18,0.0
198,51149,2019-02-19,0.0
127,51149,2019-02-20,19.0
128,51149,2019-02-21,9.0
129,51149,2019-02-22,9.0
130,51149,2019-02-23,9.0
131,51149,2019-02-24,9.0
199,51149,2019-02-25,0.0
200,51149,2019-02-26,0.0
132,51149,2019-02-27,9.0
201,51149,2019-02-28,0.0
133,51149,2019-03-01,28.0
134,51149,2019-03-02,19.0
202,51149,2019-03-03,0.0
135,51149,2019-03-04,28.0
136,51149,2019-03-05,47.0
137,51149,2019-03-06,9.0
138,51149,2019-03-07,28.0
139,51149,2019-03-08,37.0
140,51149,2019-03-09,9.0
141,51149,2019-03-10,19.0
203,51149,2019-03-11,0.0
142,51149,2019-03-12,9.0
143,51149,2019-03-13,9.0
204,51149,2019-03-14,0.0
205,51149,2019-03-15,0.0
206,51149,2019-03-16,0.0
144,51149,2019-03-17,9.0
145,51149,2019-03-18,28.0
146,51149,2019-03-19,28.0
147,51149,2019-03-20,19.0
148,51149,2019-03-21,9.0
207,51149,2019-03-22,0.0
149,51149,2019-03-23,19.0
150,51149,2019-03-24,9.0
208,51149,2019-03-25,0.0
151,51149,2019-03-26,19.0
152,51149,2019-03-27,28.0
153,51149,2019-03-28,19.0
154,51149,2019-03-29,9.0
155,51149,2019-03-30,9.0
209,51149,2019-03-31,0.0
