,Reference,Dates,Page_Views
126,51140,2019-02-15,19.0
190,51140,2019-02-16,0.0
127,51140,2019-02-17,28.0
128,51140,2019-02-18,9.0
191,51140,2019-02-19,0.0
129,51140,2019-02-20,19.0
130,51140,2019-02-21,9.0
192,51140,2019-02-22,0.0
193,51140,2019-02-23,0.0
131,51140,2019-02-24,9.0
194,51140,2019-02-25,0.0
132,51140,2019-02-26,9.0
195,51140,2019-02-27,0.0
133,51140,2019-02-28,9.0
134,51140,2019-03-01,9.0
135,51140,2019-03-02,19.0
196,51140,2019-03-03,0.0
197,51140,2019-03-04,0.0
136,51140,2019-03-05,19.0
137,51140,2019-03-06,47.0
198,51140,2019-03-07,0.0
138,51140,2019-03-08,9.0
199,51140,2019-03-09,0.0
139,51140,2019-03-10,19.0
200,51140,2019-03-11,0.0
140,51140,2019-03-12,9.0
201,51140,2019-03-13,0.0
141,51140,2019-03-14,19.0
142,51140,2019-03-15,9.0
202,51140,2019-03-16,0.0
143,51140,2019-03-17,9.0
144,51140,2019-03-18,9.0
145,51140,2019-03-19,19.0
203,51140,2019-03-20,0.0
146,51140,2019-03-21,37.0
147,51140,2019-03-22,28.0
204,51140,2019-03-23,0.0
205,51140,2019-03-24,0.0
148,51140,2019-03-25,47.0
206,51140,2019-03-26,0.0
149,51140,2019-03-27,19.0
150,51140,2019-03-28,9.0
207,51140,2019-03-29,0.0
208,51140,2019-03-30,0.0
209,51140,2019-03-31,0.0
