,Reference,Dates,Page_Views
0,48329,2018-09-03,47.0
1,48329,2018-09-04,56.0
2,48329,2018-09-05,47.0
3,48329,2018-09-06,84.0
4,48329,2018-09-07,84.0
5,48329,2018-09-08,84.0
6,48329,2018-09-09,84.0
7,48329,2018-09-10,47.0
8,48329,2018-09-11,56.0
9,48329,2018-09-12,103.0
10,48329,2018-09-13,84.0
11,48329,2018-09-14,28.0
12,48329,2018-09-15,56.0
13,48329,2018-09-16,131.0
14,48329,2018-09-17,103.0
15,48329,2018-09-18,168.0
16,48329,2018-09-19,84.0
17,48329,2018-09-20,84.0
18,48329,2018-09-21,56.0
19,48329,2018-09-22,84.0
20,48329,2018-09-23,103.0
21,48329,2018-09-24,75.0
22,48329,2018-09-25,103.0
23,48329,2018-09-26,122.0
24,48329,2018-09-27,37.0
25,48329,2018-09-28,47.0
26,48329,2018-09-29,47.0
27,48329,2018-09-30,84.0
28,48329,2018-10-01,94.0
29,48329,2018-10-02,131.0
30,48329,2018-10-03,37.0
31,48329,2018-10-04,47.0
32,48329,2018-10-05,37.0
33,48329,2018-10-06,94.0
34,48329,2018-10-07,103.0
35,48329,2018-10-08,103.0
36,48329,2018-10-09,47.0
37,48329,2018-10-10,112.0
38,48329,2018-10-11,19.0
39,48329,2018-10-12,47.0
40,48329,2018-10-13,103.0
41,48329,2018-10-14,47.0
42,48329,2018-10-15,84.0
43,48329,2018-10-16,112.0
44,48329,2018-10-17,28.0
45,48329,2018-10-18,56.0
46,48329,2018-10-19,47.0
47,48329,2018-10-20,66.0
48,48329,2018-10-21,28.0
49,48329,2018-10-22,9.0
50,48329,2018-10-23,56.0
51,48329,2018-10-24,47.0
52,48329,2018-10-25,9.0
53,48329,2018-10-26,9.0
54,48329,2018-10-27,19.0
55,48329,2018-10-28,19.0
56,48329,2018-10-29,37.0
57,48329,2018-10-30,47.0
58,48329,2018-10-31,37.0
59,48329,2018-11-01,28.0
60,48329,2018-11-02,19.0
61,48329,2018-11-03,9.0
62,48329,2018-11-04,9.0
63,48329,2018-11-05,56.0
159,48329,2018-11-06,0.0
160,48329,2018-11-07,0.0
64,48329,2018-11-08,66.0
65,48329,2018-11-09,56.0
66,48329,2018-11-10,9.0
67,48329,2018-11-11,19.0
68,48329,2018-11-12,19.0
69,48329,2018-11-13,19.0
70,48329,2018-11-14,19.0
71,48329,2018-11-15,19.0
72,48329,2018-11-16,19.0
73,48329,2018-11-17,37.0
74,48329,2018-11-18,37.0
75,48329,2018-11-19,37.0
76,48329,2018-11-20,9.0
77,48329,2018-11-21,47.0
78,48329,2018-11-22,94.0
79,48329,2018-11-23,75.0
80,48329,2018-11-24,94.0
81,48329,2018-11-25,47.0
82,48329,2018-11-26,56.0
161,48329,2018-11-27,0.0
83,48329,2018-11-28,28.0
162,48329,2018-11-29,0.0
84,48329,2018-11-30,56.0
85,48329,2018-12-01,28.0
86,48329,2018-12-02,47.0
87,48329,2018-12-03,19.0
88,48329,2018-12-04,9.0
89,48329,2018-12-05,9.0
90,48329,2018-12-06,9.0
91,48329,2018-12-07,28.0
163,48329,2018-12-08,0.0
164,48329,2018-12-09,0.0
92,48329,2018-12-10,37.0
93,48329,2018-12-11,9.0
94,48329,2018-12-12,9.0
165,48329,2018-12-13,0.0
95,48329,2018-12-14,9.0
96,48329,2018-12-15,9.0
166,48329,2018-12-16,0.0
97,48329,2018-12-17,28.0
98,48329,2018-12-18,9.0
167,48329,2018-12-19,0.0
99,48329,2018-12-20,28.0
