,Reference,Dates,Page_Views
195,122334,2019-01-21,0.0
103,122334,2019-01-22,37.0
104,122334,2019-01-23,28.0
105,122334,2019-01-24,75.0
106,122334,2019-01-25,9.0
107,122334,2019-01-26,28.0
108,122334,2019-01-27,28.0
109,122334,2019-01-28,19.0
110,122334,2019-01-29,9.0
111,122334,2019-01-30,47.0
112,122334,2019-01-31,19.0
113,122334,2019-02-01,28.0
114,122334,2019-02-02,19.0
115,122334,2019-02-03,28.0
116,122334,2019-02-04,28.0
117,122334,2019-02-05,37.0
118,122334,2019-02-06,19.0
119,122334,2019-02-07,56.0
120,122334,2019-02-08,9.0
121,122334,2019-02-09,19.0
122,122334,2019-02-10,28.0
123,122334,2019-02-11,56.0
196,122334,2019-02-12,0.0
124,122334,2019-02-13,19.0
197,122334,2019-02-14,0.0
125,122334,2019-02-15,56.0
126,122334,2019-02-16,9.0
127,122334,2019-02-17,19.0
128,122334,2019-02-18,66.0
129,122334,2019-02-19,19.0
130,122334,2019-02-20,47.0
131,122334,2019-02-21,28.0
198,122334,2019-02-22,0.0
132,122334,2019-02-23,9.0
133,122334,2019-02-24,9.0
134,122334,2019-02-25,9.0
135,122334,2019-02-26,9.0
136,122334,2019-02-27,9.0
199,122334,2019-02-28,0.0
200,122334,2019-03-01,0.0
137,122334,2019-03-02,19.0
138,122334,2019-03-03,9.0
139,122334,2019-03-04,19.0
201,122334,2019-03-05,0.0
140,122334,2019-03-06,28.0
141,122334,2019-03-07,19.0
142,122334,2019-03-08,9.0
143,122334,2019-03-09,28.0
202,122334,2019-03-10,0.0
203,122334,2019-03-11,0.0
144,122334,2019-03-12,9.0
145,122334,2019-03-13,9.0
146,122334,2019-03-14,9.0
147,122334,2019-03-15,19.0
148,122334,2019-03-16,9.0
149,122334,2019-03-17,9.0
204,122334,2019-03-18,0.0
150,122334,2019-03-19,19.0
151,122334,2019-03-20,9.0
152,122334,2019-03-21,66.0
153,122334,2019-03-22,37.0
154,122334,2019-03-23,9.0
205,122334,2019-03-24,0.0
155,122334,2019-03-25,28.0
156,122334,2019-03-26,66.0
206,122334,2019-03-27,0.0
157,122334,2019-03-28,9.0
207,122334,2019-03-29,0.0
208,122334,2019-03-30,0.0
209,122334,2019-03-31,0.0
