,Reference,Dates,Page_Views
163,89040,2019-01-14,0.0
164,89040,2019-01-15,0.0
61,89040,2019-01-16,19.0
165,89040,2019-01-17,0.0
166,89040,2019-01-18,0.0
167,89040,2019-01-19,0.0
62,89040,2019-01-20,9.0
168,89040,2019-01-21,0.0
63,89040,2019-01-22,19.0
64,89040,2019-01-23,9.0
169,89040,2019-01-24,0.0
170,89040,2019-01-25,0.0
65,89040,2019-01-26,9.0
66,89040,2019-01-27,9.0
67,89040,2019-01-28,19.0
171,89040,2019-01-29,0.0
68,89040,2019-01-30,9.0
172,89040,2019-01-31,0.0
69,89040,2019-02-01,9.0
173,89040,2019-02-02,0.0
174,89040,2019-02-03,0.0
175,89040,2019-02-04,0.0
176,89040,2019-02-05,0.0
177,89040,2019-02-06,0.0
70,89040,2019-02-07,9.0
178,89040,2019-02-08,0.0
179,89040,2019-02-09,0.0
71,89040,2019-02-10,19.0
180,89040,2019-02-11,0.0
181,89040,2019-02-12,0.0
72,89040,2019-02-13,9.0
73,89040,2019-02-14,9.0
182,89040,2019-02-15,0.0
183,89040,2019-02-16,0.0
74,89040,2019-02-17,9.0
75,89040,2019-02-18,19.0
76,89040,2019-02-19,9.0
184,89040,2019-02-20,0.0
185,89040,2019-02-21,0.0
186,89040,2019-02-22,0.0
187,89040,2019-02-23,0.0
188,89040,2019-02-24,0.0
189,89040,2019-02-25,0.0
190,89040,2019-02-26,0.0
191,89040,2019-02-27,0.0
192,89040,2019-02-28,0.0
77,89040,2019-03-01,9.0
193,89040,2019-03-02,0.0
78,89040,2019-03-03,9.0
79,89040,2019-03-04,9.0
194,89040,2019-03-05,0.0
80,89040,2019-03-06,9.0
195,89040,2019-03-07,0.0
196,89040,2019-03-08,0.0
81,89040,2019-03-09,9.0
82,89040,2019-03-10,9.0
197,89040,2019-03-11,0.0
83,89040,2019-03-12,19.0
198,89040,2019-03-13,0.0
199,89040,2019-03-14,0.0
200,89040,2019-03-15,0.0
84,89040,2019-03-16,19.0
201,89040,2019-03-17,0.0
202,89040,2019-03-18,0.0
203,89040,2019-03-19,0.0
204,89040,2019-03-20,0.0
85,89040,2019-03-21,9.0
205,89040,2019-03-22,0.0
206,89040,2019-03-23,0.0
207,89040,2019-03-24,0.0
86,89040,2019-03-25,9.0
87,89040,2019-03-26,28.0
88,89040,2019-03-27,9.0
89,89040,2019-03-28,9.0
208,89040,2019-03-29,0.0
90,89040,2019-03-30,66.0
209,89040,2019-03-31,0.0
