,Reference,Dates,Page_Views
0,8141600,2018-09-03,66.0
1,8141600,2018-09-04,9.0
2,8141600,2018-09-05,19.0
3,8141600,2018-09-06,28.0
106,8141600,2018-09-07,0.0
107,8141600,2018-09-08,0.0
4,8141600,2018-09-09,112.0
5,8141600,2018-09-10,9.0
6,8141600,2018-09-11,66.0
7,8141600,2018-09-12,9.0
108,8141600,2018-09-13,0.0
8,8141600,2018-09-14,19.0
109,8141600,2018-09-15,0.0
9,8141600,2018-09-16,9.0
10,8141600,2018-09-17,47.0
11,8141600,2018-09-18,9.0
12,8141600,2018-09-19,19.0
13,8141600,2018-09-20,9.0
14,8141600,2018-09-21,56.0
15,8141600,2018-09-22,37.0
16,8141600,2018-09-23,28.0
17,8141600,2018-09-24,47.0
18,8141600,2018-09-25,19.0
19,8141600,2018-09-26,9.0
20,8141600,2018-09-27,37.0
21,8141600,2018-09-28,9.0
22,8141600,2018-09-29,37.0
23,8141600,2018-09-30,28.0
110,8141600,2018-10-01,0.0
24,8141600,2018-10-02,28.0
25,8141600,2018-10-03,19.0
26,8141600,2018-10-04,47.0
27,8141600,2018-10-05,28.0
28,8141600,2018-10-06,103.0
29,8141600,2018-10-07,37.0
30,8141600,2018-10-08,37.0
31,8141600,2018-10-09,19.0
32,8141600,2018-10-10,28.0
33,8141600,2018-10-11,47.0
34,8141600,2018-10-12,28.0
35,8141600,2018-10-13,56.0
36,8141600,2018-10-14,103.0
37,8141600,2018-10-15,37.0
38,8141600,2018-10-16,37.0
39,8141600,2018-10-17,103.0
40,8141600,2018-10-18,19.0
41,8141600,2018-10-19,9.0
111,8141600,2018-10-20,0.0
42,8141600,2018-10-21,19.0
112,8141600,2018-10-22,0.0
43,8141600,2018-10-23,9.0
44,8141600,2018-10-24,37.0
45,8141600,2018-10-25,9.0
46,8141600,2018-10-26,9.0
47,8141600,2018-10-27,28.0
113,8141600,2018-10-28,0.0
114,8141600,2018-10-29,0.0
48,8141600,2018-10-30,9.0
115,8141600,2018-10-31,0.0
116,8141600,2018-11-01,0.0
117,8141600,2018-11-02,0.0
118,8141600,2018-11-03,0.0
119,8141600,2018-11-04,0.0
120,8141600,2018-11-05,0.0
121,8141600,2018-11-06,0.0
49,8141600,2018-11-07,19.0
122,8141600,2018-11-08,0.0
50,8141600,2018-11-09,9.0
123,8141600,2018-11-10,0.0
51,8141600,2018-11-11,9.0
124,8141600,2018-11-12,0.0
125,8141600,2018-11-13,0.0
52,8141600,2018-11-14,9.0
126,8141600,2018-11-15,0.0
127,8141600,2018-11-16,0.0
128,8141600,2018-11-17,0.0
53,8141600,2018-11-18,9.0
129,8141600,2018-11-19,0.0
130,8141600,2018-11-20,0.0
131,8141600,2018-11-21,0.0
132,8141600,2018-11-22,0.0
133,8141600,2018-11-23,0.0
134,8141600,2018-11-24,0.0
135,8141600,2018-11-25,0.0
136,8141600,2018-11-26,0.0
137,8141600,2018-11-27,0.0
138,8141600,2018-11-28,0.0
139,8141600,2018-11-29,0.0
140,8141600,2018-11-30,0.0
141,8141600,2018-12-01,0.0
142,8141600,2018-12-02,0.0
143,8141600,2018-12-03,0.0
144,8141600,2018-12-04,0.0
145,8141600,2018-12-05,0.0
146,8141600,2018-12-06,0.0
147,8141600,2018-12-07,0.0
148,8141600,2018-12-08,0.0
54,8141600,2018-12-09,9.0
149,8141600,2018-12-10,0.0
150,8141600,2018-12-11,0.0
151,8141600,2018-12-12,0.0
152,8141600,2018-12-13,0.0
153,8141600,2018-12-14,0.0
154,8141600,2018-12-15,0.0
155,8141600,2018-12-16,0.0
156,8141600,2018-12-17,0.0
157,8141600,2018-12-18,0.0
158,8141600,2018-12-19,0.0
159,8141600,2018-12-20,0.0
160,8141600,2018-12-21,0.0
161,8141600,2018-12-22,0.0
162,8141600,2018-12-23,0.0
163,8141600,2018-12-24,0.0
164,8141600,2018-12-25,0.0
165,8141600,2018-12-26,0.0
166,8141600,2018-12-27,0.0
167,8141600,2018-12-28,0.0
168,8141600,2018-12-29,0.0
169,8141600,2018-12-30,0.0
170,8141600,2018-12-31,0.0
171,8141600,2019-01-01,0.0
172,8141600,2019-01-02,0.0
173,8141600,2019-01-03,0.0
174,8141600,2019-01-04,0.0
175,8141600,2019-01-05,0.0
176,8141600,2019-01-06,0.0
55,8141600,2019-01-07,9.0
177,8141600,2019-01-08,0.0
56,8141600,2019-01-09,28.0
57,8141600,2019-01-10,19.0
