,Reference,Dates,Page_Views
0,64534,2018-09-03,28.0
1,64534,2018-09-04,56.0
2,64534,2018-09-05,66.0
3,64534,2018-09-06,75.0
4,64534,2018-09-07,47.0
5,64534,2018-09-08,37.0
6,64534,2018-09-09,37.0
7,64534,2018-09-10,56.0
8,64534,2018-09-11,56.0
9,64534,2018-09-12,56.0
10,64534,2018-09-13,94.0
11,64534,2018-09-14,47.0
12,64534,2018-09-15,66.0
13,64534,2018-09-16,37.0
14,64534,2018-09-17,94.0
15,64534,2018-09-18,131.0
16,64534,2018-09-19,66.0
17,64534,2018-09-20,19.0
18,64534,2018-09-21,56.0
19,64534,2018-09-22,103.0
20,64534,2018-09-23,112.0
21,64534,2018-09-24,56.0
22,64534,2018-09-25,56.0
23,64534,2018-09-26,112.0
24,64534,2018-09-27,94.0
25,64534,2018-09-28,37.0
26,64534,2018-09-29,66.0
27,64534,2018-09-30,28.0
28,64534,2018-10-01,47.0
29,64534,2018-10-02,56.0
30,64534,2018-10-03,47.0
31,64534,2018-10-04,94.0
32,64534,2018-10-05,37.0
33,64534,2018-10-06,19.0
34,64534,2018-10-07,75.0
35,64534,2018-10-08,37.0
36,64534,2018-10-09,131.0
37,64534,2018-10-10,19.0
38,64534,2018-10-11,94.0
39,64534,2018-10-12,66.0
40,64534,2018-10-13,47.0
41,64534,2018-10-14,337.0
42,64534,2018-10-15,75.0
43,64534,2018-10-16,103.0
44,64534,2018-10-17,84.0
45,64534,2018-10-18,47.0
46,64534,2018-10-19,47.0
47,64534,2018-10-20,103.0
48,64534,2018-10-21,94.0
49,64534,2018-10-22,47.0
50,64534,2018-10-23,37.0
51,64534,2018-10-24,37.0
52,64534,2018-10-25,37.0
53,64534,2018-10-26,66.0
54,64534,2018-10-27,112.0
55,64534,2018-10-28,84.0
56,64534,2018-10-29,37.0
57,64534,2018-10-30,56.0
58,64534,2018-10-31,56.0
59,64534,2018-11-01,37.0
60,64534,2018-11-02,75.0
61,64534,2018-11-03,37.0
62,64534,2018-11-04,28.0
63,64534,2018-11-05,28.0
64,64534,2018-11-06,56.0
65,64534,2018-11-07,56.0
66,64534,2018-11-08,122.0
67,64534,2018-11-09,47.0
68,64534,2018-11-10,150.0
69,64534,2018-11-11,56.0
70,64534,2018-11-12,103.0
71,64534,2018-11-13,103.0
72,64534,2018-11-14,66.0
73,64534,2018-11-15,75.0
74,64534,2018-11-16,66.0
75,64534,2018-11-17,47.0
76,64534,2018-11-18,234.0
77,64534,2018-11-19,112.0
