,Reference,Dates,Page_Views
0,48841,2018-09-03,9.0
110,48841,2018-09-04,0.0
111,48841,2018-09-05,0.0
1,48841,2018-09-06,9.0
112,48841,2018-09-07,0.0
113,48841,2018-09-08,0.0
2,48841,2018-09-09,9.0
3,48841,2018-09-10,9.0
4,48841,2018-09-11,9.0
5,48841,2018-09-12,9.0
114,48841,2018-09-13,0.0
115,48841,2018-09-14,0.0
116,48841,2018-09-15,0.0
6,48841,2018-09-16,9.0
7,48841,2018-09-17,9.0
8,48841,2018-09-18,9.0
9,48841,2018-09-19,19.0
10,48841,2018-09-20,9.0
11,48841,2018-09-21,19.0
12,48841,2018-09-22,19.0
13,48841,2018-09-23,19.0
117,48841,2018-09-24,0.0
14,48841,2018-09-25,9.0
118,48841,2018-09-26,0.0
15,48841,2018-09-27,9.0
119,48841,2018-09-28,0.0
16,48841,2018-09-29,9.0
120,48841,2018-09-30,0.0
17,48841,2018-10-01,9.0
18,48841,2018-10-02,19.0
19,48841,2018-10-03,9.0
20,48841,2018-10-04,9.0
121,48841,2018-10-05,0.0
21,48841,2018-10-06,19.0
22,48841,2018-10-07,9.0
23,48841,2018-10-08,9.0
24,48841,2018-10-09,9.0
122,48841,2018-10-10,0.0
25,48841,2018-10-11,9.0
26,48841,2018-10-12,19.0
27,48841,2018-10-13,19.0
123,48841,2018-10-14,0.0
28,48841,2018-10-15,9.0
124,48841,2018-10-16,0.0
29,48841,2018-10-17,9.0
125,48841,2018-10-18,0.0
126,48841,2018-10-19,0.0
127,48841,2018-10-20,0.0
30,48841,2018-10-21,9.0
128,48841,2018-10-22,0.0
129,48841,2018-10-23,0.0
130,48841,2018-10-24,0.0
31,48841,2018-10-25,9.0
131,48841,2018-10-26,0.0
32,48841,2018-10-27,19.0
132,48841,2018-10-28,0.0
133,48841,2018-10-29,0.0
134,48841,2018-10-30,0.0
135,48841,2018-10-31,0.0
136,48841,2018-11-01,0.0
137,48841,2018-11-02,0.0
138,48841,2018-11-03,0.0
139,48841,2018-11-04,0.0
33,48841,2018-11-05,56.0
34,48841,2018-11-06,9.0
35,48841,2018-11-07,9.0
140,48841,2018-11-08,0.0
36,48841,2018-11-09,9.0
37,48841,2018-11-10,28.0
141,48841,2018-11-11,0.0
38,48841,2018-11-12,19.0
39,48841,2018-11-13,19.0
142,48841,2018-11-14,0.0
143,48841,2018-11-15,0.0
40,48841,2018-11-16,9.0
41,48841,2018-11-17,9.0
144,48841,2018-11-18,0.0
42,48841,2018-11-19,9.0
145,48841,2018-11-20,0.0
43,48841,2018-11-21,19.0
146,48841,2018-11-22,0.0
44,48841,2018-11-23,28.0
147,48841,2018-11-24,0.0
