,Reference,Dates,Page_Views
98,123760,2019-01-10,47.0
99,123760,2019-01-11,28.0
100,123760,2019-01-12,19.0
101,123760,2019-01-13,84.0
102,123760,2019-01-14,75.0
103,123760,2019-01-15,37.0
104,123760,2019-01-16,75.0
105,123760,2019-01-17,9.0
106,123760,2019-01-18,37.0
107,123760,2019-01-19,37.0
108,123760,2019-01-20,19.0
109,123760,2019-01-21,28.0
110,123760,2019-01-22,28.0
111,123760,2019-01-23,37.0
112,123760,2019-01-24,19.0
191,123760,2019-01-25,0.0
113,123760,2019-01-26,19.0
114,123760,2019-01-27,122.0
115,123760,2019-01-28,56.0
116,123760,2019-01-29,66.0
117,123760,2019-01-30,94.0
192,123760,2019-01-31,0.0
118,123760,2019-02-01,37.0
119,123760,2019-02-02,19.0
120,123760,2019-02-03,19.0
121,123760,2019-02-04,56.0
122,123760,2019-02-05,28.0
123,123760,2019-02-06,37.0
124,123760,2019-02-07,47.0
125,123760,2019-02-08,47.0
126,123760,2019-02-09,47.0
127,123760,2019-02-10,37.0
128,123760,2019-02-11,37.0
129,123760,2019-02-12,66.0
130,123760,2019-02-13,28.0
131,123760,2019-02-14,75.0
132,123760,2019-02-15,19.0
193,123760,2019-02-16,0.0
133,123760,2019-02-17,56.0
134,123760,2019-02-18,19.0
135,123760,2019-02-19,112.0
136,123760,2019-02-20,47.0
137,123760,2019-02-21,84.0
138,123760,2019-02-22,56.0
139,123760,2019-02-23,56.0
140,123760,2019-02-24,103.0
141,123760,2019-02-25,37.0
142,123760,2019-02-26,66.0
143,123760,2019-02-27,47.0
144,123760,2019-02-28,9.0
145,123760,2019-03-01,28.0
146,123760,2019-03-02,9.0
147,123760,2019-03-03,56.0
148,123760,2019-03-04,28.0
194,123760,2019-03-05,0.0
195,123760,2019-03-06,0.0
196,123760,2019-03-07,0.0
197,123760,2019-03-08,0.0
198,123760,2019-03-09,0.0
199,123760,2019-03-10,0.0
200,123760,2019-03-11,0.0
201,123760,2019-03-12,0.0
202,123760,2019-03-13,0.0
203,123760,2019-03-14,0.0
204,123760,2019-03-15,0.0
205,123760,2019-03-16,0.0
206,123760,2019-03-17,0.0
149,123760,2019-03-18,9.0
150,123760,2019-03-19,19.0
207,123760,2019-03-20,0.0
151,123760,2019-03-21,19.0
152,123760,2019-03-22,9.0
208,123760,2019-03-23,0.0
153,123760,2019-03-24,47.0
154,123760,2019-03-25,19.0
155,123760,2019-03-26,75.0
156,123760,2019-03-27,9.0
157,123760,2019-03-28,19.0
158,123760,2019-03-29,19.0
159,123760,2019-03-30,19.0
209,123760,2019-03-31,0.0
