,Reference,Dates,Page_Views
50,51136,2018-11-16,19.0
175,51136,2018-11-17,0.0
51,51136,2018-11-18,9.0
176,51136,2018-11-19,0.0
52,51136,2018-11-20,37.0
53,51136,2018-11-21,56.0
54,51136,2018-11-22,19.0
55,51136,2018-11-23,66.0
56,51136,2018-11-24,75.0
57,51136,2018-11-25,56.0
58,51136,2018-11-26,28.0
59,51136,2018-11-27,9.0
60,51136,2018-11-28,19.0
177,51136,2018-11-29,0.0
178,51136,2018-11-30,0.0
61,51136,2018-12-01,19.0
62,51136,2018-12-02,19.0
179,51136,2018-12-03,0.0
180,51136,2018-12-04,0.0
181,51136,2018-12-05,0.0
182,51136,2018-12-06,0.0
183,51136,2018-12-07,0.0
184,51136,2018-12-08,0.0
185,51136,2018-12-09,0.0
63,51136,2018-12-10,9.0
64,51136,2018-12-11,9.0
186,51136,2018-12-12,0.0
65,51136,2018-12-13,19.0
66,51136,2018-12-14,9.0
67,51136,2018-12-15,28.0
68,51136,2018-12-16,9.0
69,51136,2018-12-17,9.0
70,51136,2018-12-18,28.0
71,51136,2018-12-19,19.0
72,51136,2018-12-20,37.0
73,51136,2018-12-21,28.0
74,51136,2018-12-22,47.0
75,51136,2018-12-23,9.0
76,51136,2018-12-24,37.0
77,51136,2018-12-25,28.0
78,51136,2018-12-26,19.0
187,51136,2018-12-27,0.0
79,51136,2018-12-28,9.0
80,51136,2018-12-29,37.0
188,51136,2018-12-30,0.0
81,51136,2018-12-31,19.0
82,51136,2019-01-01,9.0
83,51136,2019-01-02,28.0
84,51136,2019-01-03,19.0
85,51136,2019-01-04,28.0
189,51136,2019-01-05,0.0
86,51136,2019-01-06,19.0
87,51136,2019-01-07,19.0
190,51136,2019-01-08,0.0
88,51136,2019-01-09,84.0
89,51136,2019-01-10,47.0
90,51136,2019-01-11,19.0
191,51136,2019-01-12,0.0
91,51136,2019-01-13,28.0
92,51136,2019-01-14,75.0
93,51136,2019-01-15,19.0
94,51136,2019-01-16,9.0
95,51136,2019-01-17,56.0
96,51136,2019-01-18,19.0
192,51136,2019-01-19,0.0
97,51136,2019-01-20,37.0
98,51136,2019-01-21,19.0
99,51136,2019-01-22,28.0
100,51136,2019-01-23,28.0
193,51136,2019-01-24,0.0
101,51136,2019-01-25,9.0
194,51136,2019-01-26,0.0
102,51136,2019-01-27,47.0
195,51136,2019-01-28,0.0
103,51136,2019-01-29,19.0
104,51136,2019-01-30,19.0
105,51136,2019-01-31,28.0
106,51136,2019-02-01,9.0
107,51136,2019-02-02,9.0
108,51136,2019-02-03,9.0
109,51136,2019-02-04,47.0
110,51136,2019-02-05,19.0
196,51136,2019-02-06,0.0
111,51136,2019-02-07,19.0
112,51136,2019-02-08,19.0
113,51136,2019-02-09,37.0
114,51136,2019-02-10,19.0
115,51136,2019-02-11,66.0
116,51136,2019-02-12,56.0
117,51136,2019-02-13,19.0
197,51136,2019-02-14,0.0
118,51136,2019-02-15,28.0
119,51136,2019-02-16,28.0
120,51136,2019-02-17,47.0
121,51136,2019-02-18,9.0
122,51136,2019-02-19,19.0
123,51136,2019-02-20,28.0
124,51136,2019-02-21,9.0
198,51136,2019-02-22,0.0
125,51136,2019-02-23,19.0
126,51136,2019-02-24,19.0
127,51136,2019-02-25,9.0
128,51136,2019-02-26,9.0
129,51136,2019-02-27,19.0
130,51136,2019-02-28,19.0
131,51136,2019-03-01,9.0
199,51136,2019-03-02,0.0
200,51136,2019-03-03,0.0
132,51136,2019-03-04,56.0
133,51136,2019-03-05,37.0
134,51136,2019-03-06,37.0
135,51136,2019-03-07,9.0
201,51136,2019-03-08,0.0
136,51136,2019-03-09,9.0
137,51136,2019-03-10,9.0
138,51136,2019-03-11,37.0
202,51136,2019-03-12,0.0
139,51136,2019-03-13,9.0
140,51136,2019-03-14,19.0
203,51136,2019-03-15,0.0
141,51136,2019-03-16,19.0
142,51136,2019-03-17,19.0
204,51136,2019-03-18,0.0
143,51136,2019-03-19,19.0
144,51136,2019-03-20,9.0
145,51136,2019-03-21,28.0
146,51136,2019-03-22,19.0
205,51136,2019-03-23,0.0
147,51136,2019-03-24,19.0
148,51136,2019-03-25,9.0
206,51136,2019-03-26,0.0
149,51136,2019-03-27,9.0
207,51136,2019-03-28,0.0
208,51136,2019-03-29,0.0
209,51136,2019-03-30,0.0
150,51136,2019-03-31,56.0
