,Reference,Name,Dates,Net_Incomes,Units_sold
11,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-03,0.0,0.0
12,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-04,0.0,0.0
13,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-05,0.0,0.0
14,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-06,0.0,0.0
15,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-07,0.0,0.0
16,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-08,0.0,0.0
17,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-09,0.0,0.0
18,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-10,0.0,0.0
19,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-11,0.0,0.0
20,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-12,0.0,0.0
21,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-13,0.0,0.0
22,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-14,0.0,0.0
23,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-15,0.0,0.0
24,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-16,0.0,0.0
25,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-17,0.0,0.0
26,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-18,0.0,0.0
27,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-19,0.0,0.0
28,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-20,0.0,0.0
29,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-21,0.0,0.0
30,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-22,0.0,0.0
31,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-23,0.0,0.0
32,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-24,0.0,0.0
33,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-25,0.0,0.0
34,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-26,0.0,0.0
35,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-27,0.0,0.0
36,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-28,0.0,0.0
37,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-29,0.0,0.0
38,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-09-30,0.0,0.0
39,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-01,0.0,0.0
40,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-02,0.0,0.0
41,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-03,0.0,0.0
42,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-04,0.0,0.0
43,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-05,0.0,0.0
44,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-06,0.0,0.0
45,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-07,0.0,0.0
46,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-08,0.0,0.0
47,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-09,0.0,0.0
48,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-10,0.0,0.0
49,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-11,0.0,0.0
50,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-12,0.0,0.0
51,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-13,0.0,0.0
52,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-14,0.0,0.0
53,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-15,0.0,0.0
54,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-16,0.0,0.0
55,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-17,0.0,0.0
56,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-18,0.0,0.0
57,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-19,0.0,0.0
58,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-20,0.0,0.0
59,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-21,0.0,0.0
60,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-22,0.0,0.0
61,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-23,0.0,0.0
62,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-24,0.0,0.0
63,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-25,0.0,0.0
64,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-26,0.0,0.0
65,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-27,0.0,0.0
66,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-28,0.0,0.0
0,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-29,102.32,2.0
67,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-30,0.0,0.0
68,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-10-31,0.0,0.0
69,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-01,0.0,0.0
70,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-02,0.0,0.0
71,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-03,0.0,0.0
72,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-04,0.0,0.0
73,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-05,0.0,0.0
74,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-06,0.0,0.0
75,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-07,0.0,0.0
76,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-08,0.0,0.0
77,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-09,0.0,0.0
78,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-10,0.0,0.0
79,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-11,0.0,0.0
80,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-12,0.0,0.0
81,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-13,0.0,0.0
82,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-14,0.0,0.0
83,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-15,0.0,0.0
84,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-16,0.0,0.0
85,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-17,0.0,0.0
86,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-18,0.0,0.0
87,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-19,0.0,0.0
88,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-20,0.0,0.0
89,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-21,0.0,0.0
90,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-22,0.0,0.0
91,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-23,0.0,0.0
92,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-24,0.0,0.0
93,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-25,0.0,0.0
94,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-26,0.0,0.0
95,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-27,0.0,0.0
96,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-28,0.0,0.0
97,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-29,0.0,0.0
98,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-11-30,0.0,0.0
99,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-01,0.0,0.0
100,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-02,0.0,0.0
101,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-03,0.0,0.0
102,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-04,0.0,0.0
1,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-05,51.16,1.0
103,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-06,0.0,0.0
104,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-07,0.0,0.0
105,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-08,0.0,0.0
106,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-09,0.0,0.0
107,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-10,0.0,0.0
108,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-11,0.0,0.0
109,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-12,0.0,0.0
2,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-13,51.16,1.0
110,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-14,0.0,0.0
111,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-15,0.0,0.0
112,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-16,0.0,0.0
113,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-17,0.0,0.0
114,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-18,0.0,0.0
115,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-19,0.0,0.0
116,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-20,0.0,0.0
117,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-21,0.0,0.0
118,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-22,0.0,0.0
119,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-23,0.0,0.0
120,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-24,0.0,0.0
121,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-25,0.0,0.0
122,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-26,0.0,0.0
123,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-27,0.0,0.0
124,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-28,0.0,0.0
125,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-29,0.0,0.0
126,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-30,0.0,0.0
127,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2018-12-31,0.0,0.0
128,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-01,0.0,0.0
129,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-02,0.0,0.0
130,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-03,0.0,0.0
131,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-04,0.0,0.0
132,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-05,0.0,0.0
133,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-06,0.0,0.0
3,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-07,46.03,1.0
134,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-08,0.0,0.0
135,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-09,0.0,0.0
4,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-10,46.03,1.0
136,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-11,0.0,0.0
137,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-12,0.0,0.0
138,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-13,0.0,0.0
139,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-14,0.0,0.0
5,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-15,46.04,1.0
140,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-16,0.0,0.0
6,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-17,46.04,1.0
141,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-18,0.0,0.0
142,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-19,0.0,0.0
143,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-20,0.0,0.0
144,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-21,0.0,0.0
145,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-22,0.0,0.0
146,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-23,0.0,0.0
147,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-24,0.0,0.0
148,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-25,0.0,0.0
149,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-26,0.0,0.0
150,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-27,0.0,0.0
7,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-28,46.03,1.0
151,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-29,0.0,0.0
152,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-30,0.0,0.0
8,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-01-31,41.43,1.0
153,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-01,0.0,0.0
154,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-02,0.0,0.0
155,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-03,0.0,0.0
156,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-04,0.0,0.0
157,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-05,0.0,0.0
158,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-06,0.0,0.0
159,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-07,0.0,0.0
160,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-08,0.0,0.0
161,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-09,0.0,0.0
162,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-10,0.0,0.0
163,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-11,0.0,0.0
164,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-12,0.0,0.0
165,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-13,0.0,0.0
166,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-14,0.0,0.0
167,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-15,0.0,0.0
168,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-16,0.0,0.0
169,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-17,0.0,0.0
9,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-18,43.47,1.0
170,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-19,0.0,0.0
171,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-20,0.0,0.0
172,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-21,0.0,0.0
173,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-22,0.0,0.0
174,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-23,0.0,0.0
175,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-24,0.0,0.0
176,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-25,0.0,0.0
177,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-26,0.0,0.0
178,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-27,0.0,0.0
179,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-02-28,0.0,0.0
180,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-01,0.0,0.0
181,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-02,0.0,0.0
182,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-03,0.0,0.0
183,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-04,0.0,0.0
184,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-05,0.0,0.0
185,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-06,0.0,0.0
186,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-07,0.0,0.0
187,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-08,0.0,0.0
188,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-09,0.0,0.0
189,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-10,0.0,0.0
190,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-11,0.0,0.0
191,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-12,0.0,0.0
192,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-13,0.0,0.0
193,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-14,0.0,0.0
194,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-15,0.0,0.0
195,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-16,0.0,0.0
196,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-17,0.0,0.0
197,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-18,0.0,0.0
198,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-19,0.0,0.0
199,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-20,0.0,0.0
200,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-21,0.0,0.0
201,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-22,0.0,0.0
202,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-23,0.0,0.0
203,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-24,0.0,0.0
204,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-25,0.0,0.0
205,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-26,0.0,0.0
206,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-27,0.0,0.0
207,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-28,0.0,0.0
208,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-29,0.0,0.0
10,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-30,102.32,2.0
209,49809.0,S/2 FAROL METAL / CRISTAL BLANCO,2019-03-31,0.0,0.0
