,Reference,Name,Dates,Net_Incomes,Units_sold
32,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-03,0.0,0.0
33,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-04,0.0,0.0
34,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-05,0.0,0.0
35,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-06,0.0,0.0
36,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-07,0.0,0.0
37,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-08,0.0,0.0
38,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-09,0.0,0.0
39,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-10,0.0,0.0
40,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-11,0.0,0.0
41,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-12,0.0,0.0
42,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-13,0.0,0.0
43,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-14,0.0,0.0
44,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-15,0.0,0.0
45,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-16,0.0,0.0
46,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-17,0.0,0.0
47,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-18,0.0,0.0
48,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-19,0.0,0.0
49,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-20,0.0,0.0
50,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-21,0.0,0.0
51,101981.0,BANQUETA-BAÚL AZUL TEJIDO-MADERA,2018-09-22,0.0,0.0
