,Reference,Name,Dates,Net_Incomes,Units_sold
61,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-03,0.0,0.0
62,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-04,0.0,0.0
63,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-05,0.0,0.0
64,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-06,0.0,0.0
65,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-07,0.0,0.0
66,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-08,0.0,0.0
67,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-09,0.0,0.0
68,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-10,0.0,0.0
0,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-11,32.15,1.0
69,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-12,0.0,0.0
70,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-13,0.0,0.0
71,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-14,0.0,0.0
72,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-15,0.0,0.0
73,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-16,0.0,0.0
74,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-17,0.0,0.0
75,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-18,0.0,0.0
76,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-19,0.0,0.0
77,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-20,0.0,0.0
78,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-21,0.0,0.0
79,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-22,0.0,0.0
80,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-23,0.0,0.0
81,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-24,0.0,0.0
82,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-25,0.0,0.0
1,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-26,64.3,2.0
83,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-27,0.0,0.0
84,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-28,0.0,0.0
85,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-29,0.0,0.0
86,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-09-30,0.0,0.0
87,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-01,0.0,0.0
88,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-02,0.0,0.0
89,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-03,0.0,0.0
90,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-04,0.0,0.0
91,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-05,0.0,0.0
92,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-06,0.0,0.0
93,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-07,0.0,0.0
94,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-08,0.0,0.0
95,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-09,0.0,0.0
2,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-10,32.15,1.0
96,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-11,0.0,0.0
3,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-12,32.15,1.0
97,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-13,0.0,0.0
98,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-14,0.0,0.0
4,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-15,32.15,1.0
5,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-16,32.15,1.0
99,123482.0,PERCHERO BAMBÚ-ACERO-MDF BLANCO,2018-10-17,0.0,0.0
