,Reference,Name,Dates,Net_Incomes,Units_sold
2,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-10,75.12,1.0
54,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-11,0.0,0.0
55,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-12,0.0,0.0
56,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-13,0.0,0.0
57,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-14,0.0,0.0
58,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-15,0.0,0.0
59,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-16,0.0,0.0
3,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-17,75.12,1.0
60,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-18,0.0,0.0
61,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-19,0.0,0.0
62,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-20,0.0,0.0
63,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-21,0.0,0.0
64,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-22,0.0,0.0
65,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-23,0.0,0.0
66,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-24,0.0,0.0
67,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-25,0.0,0.0
68,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-26,0.0,0.0
69,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-27,0.0,0.0
70,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-28,0.0,0.0
71,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-29,0.0,0.0
72,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-30,0.0,0.0
73,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-10-31,0.0,0.0
74,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-01,0.0,0.0
75,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-02,0.0,0.0
76,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-03,0.0,0.0
77,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-04,0.0,0.0
4,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-05,67.61,1.0
78,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-06,0.0,0.0
79,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-07,0.0,0.0
80,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-08,0.0,0.0
81,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-09,0.0,0.0
82,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-10,0.0,0.0
83,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-11,0.0,0.0
5,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-12,67.61,1.0
84,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-13,0.0,0.0
85,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-14,0.0,0.0
86,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-15,0.0,0.0
87,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-16,0.0,0.0
88,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-17,0.0,0.0
89,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-18,0.0,0.0
90,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-19,0.0,0.0
91,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-20,0.0,0.0
92,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-21,0.0,0.0
93,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-22,0.0,0.0
94,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-23,0.0,0.0
6,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-24,67.6,1.0
95,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-25,0.0,0.0
96,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-26,0.0,0.0
97,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-27,0.0,0.0
7,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-28,75.12,1.0
98,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-29,0.0,0.0
99,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-11-30,0.0,0.0
100,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-01,0.0,0.0
101,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-02,0.0,0.0
102,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-03,0.0,0.0
103,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-04,0.0,0.0
104,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-05,0.0,0.0
105,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-06,0.0,0.0
106,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-07,0.0,0.0
107,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-08,0.0,0.0
108,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-09,0.0,0.0
109,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-10,0.0,0.0
110,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-11,0.0,0.0
111,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-12,0.0,0.0
112,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-13,0.0,0.0
113,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-14,0.0,0.0
114,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-15,0.0,0.0
115,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-16,0.0,0.0
116,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-17,0.0,0.0
117,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-18,0.0,0.0
118,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-19,0.0,0.0
119,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-20,0.0,0.0
120,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-21,0.0,0.0
121,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-22,0.0,0.0
122,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-23,0.0,0.0
123,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-24,0.0,0.0
124,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-25,0.0,0.0
125,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-26,0.0,0.0
126,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-27,0.0,0.0
127,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-28,0.0,0.0
8,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-29,75.12,1.0
128,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-30,0.0,0.0
129,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2018-12-31,0.0,0.0
130,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-01,0.0,0.0
131,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-02,0.0,0.0
132,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-03,0.0,0.0
133,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-04,0.0,0.0
134,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-05,0.0,0.0
135,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-06,0.0,0.0
9,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-07,67.61,1.0
10,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-08,67.6,1.0
136,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-09,0.0,0.0
137,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-10,0.0,0.0
138,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-11,0.0,0.0
139,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-12,0.0,0.0
11,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-13,67.6,1.0
140,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-14,0.0,0.0
141,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-15,0.0,0.0
142,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-16,0.0,0.0
143,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-17,0.0,0.0
144,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-18,0.0,0.0
145,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-19,0.0,0.0
12,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-20,67.6,1.0
146,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-21,0.0,0.0
147,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-22,0.0,0.0
148,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-23,0.0,0.0
149,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-24,0.0,0.0
150,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-25,0.0,0.0
151,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-26,0.0,0.0
152,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-27,0.0,0.0
153,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-28,0.0,0.0
154,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-29,0.0,0.0
155,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-30,0.0,0.0
156,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-01-31,0.0,0.0
157,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-01,0.0,0.0
158,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-02,0.0,0.0
159,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-03,0.0,0.0
160,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-04,0.0,0.0
161,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-05,0.0,0.0
162,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-06,0.0,0.0
163,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-07,0.0,0.0
164,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-08,0.0,0.0
165,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-09,0.0,0.0
166,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-10,0.0,0.0
167,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-11,0.0,0.0
168,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-12,0.0,0.0
13,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-13,63.88,1.0
169,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-14,0.0,0.0
170,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-15,0.0,0.0
171,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-16,0.0,0.0
172,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-17,0.0,0.0
173,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-18,0.0,0.0
174,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-19,0.0,0.0
175,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-20,0.0,0.0
176,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-21,0.0,0.0
177,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-22,0.0,0.0
178,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-23,0.0,0.0
14,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-24,63.88,1.0
179,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-25,0.0,0.0
180,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-26,0.0,0.0
181,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-27,0.0,0.0
182,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-02-28,0.0,0.0
183,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-01,0.0,0.0
184,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-02,0.0,0.0
185,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-03,0.0,0.0
186,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-04,0.0,0.0
15,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-05,75.13,1.0
187,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-06,0.0,0.0
188,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-07,0.0,0.0
189,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-08,0.0,0.0
190,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-09,0.0,0.0
191,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-10,0.0,0.0
192,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-11,0.0,0.0
16,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-12,75.12,1.0
193,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-13,0.0,0.0
194,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-14,0.0,0.0
195,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-15,0.0,0.0
196,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-16,0.0,0.0
197,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-17,0.0,0.0
198,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-18,0.0,0.0
199,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-19,0.0,0.0
200,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-20,0.0,0.0
201,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-21,0.0,0.0
202,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-22,0.0,0.0
203,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-23,0.0,0.0
204,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-24,0.0,0.0
17,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-25,75.12,1.0
205,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-26,0.0,0.0
206,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-27,0.0,0.0
207,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-28,0.0,0.0
18,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-29,75.12,1.0
208,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-30,0.0,0.0
209,61118.0,MUEBLE 1 PUERTA Y 2 LEJAS BASIC WHITE,2019-03-31,0.0,0.0
