,Reference,Name,Dates,Net_Incomes,Units_sold
8,122540.0,ESPEJO DE PIE MDF NATURAL,2018-10-31,40.41,1.0
100,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-01,0.0,0.0
101,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-02,0.0,0.0
102,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-03,0.0,0.0
103,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-04,0.0,0.0
104,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-05,0.0,0.0
105,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-06,0.0,0.0
106,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-07,0.0,0.0
107,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-08,0.0,0.0
108,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-09,0.0,0.0
9,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-10,40.41,1.0
109,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-11,0.0,0.0
110,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-12,0.0,0.0
111,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-13,0.0,0.0
10,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-14,36.37,1.0
112,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-15,0.0,0.0
113,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-16,0.0,0.0
114,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-17,0.0,0.0
115,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-18,0.0,0.0
116,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-19,0.0,0.0
11,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-20,36.37,1.0
12,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-21,36.36,1.0
13,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-22,36.36,1.0
117,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-23,0.0,0.0
14,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-24,36.36,1.0
15,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-25,72.72,2.0
118,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-26,0.0,0.0
119,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-27,0.0,0.0
120,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-28,0.0,0.0
121,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-29,0.0,0.0
122,122540.0,ESPEJO DE PIE MDF NATURAL,2018-11-30,0.0,0.0
123,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-01,0.0,0.0
124,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-02,0.0,0.0
16,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-03,80.82,2.0
125,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-04,0.0,0.0
126,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-05,0.0,0.0
127,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-06,0.0,0.0
128,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-07,0.0,0.0
129,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-08,0.0,0.0
130,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-09,0.0,0.0
17,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-10,40.41,1.0
131,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-11,0.0,0.0
132,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-12,0.0,0.0
133,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-13,0.0,0.0
18,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-14,80.82,2.0
19,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-15,40.41,1.0
20,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-16,40.41,1.0
21,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-17,40.42,1.0
134,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-18,0.0,0.0
135,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-19,0.0,0.0
22,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-20,40.41,1.0
23,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-21,40.41,1.0
136,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-22,0.0,0.0
137,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-23,0.0,0.0
138,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-24,0.0,0.0
139,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-25,0.0,0.0
140,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-26,0.0,0.0
24,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-27,40.41,1.0
25,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-28,40.41,1.0
141,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-29,0.0,0.0
26,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-30,76.78,2.0
27,122540.0,ESPEJO DE PIE MDF NATURAL,2018-12-31,40.41,1.0
142,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-01,0.0,0.0
143,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-02,0.0,0.0
144,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-03,0.0,0.0
145,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-04,0.0,0.0
146,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-05,0.0,0.0
147,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-06,0.0,0.0
148,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-07,0.0,0.0
149,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-08,0.0,0.0
150,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-09,0.0,0.0
28,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-10,36.37,1.0
29,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-11,36.36,1.0
151,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-12,0.0,0.0
152,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-13,0.0,0.0
153,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-14,0.0,0.0
154,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-15,0.0,0.0
155,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-16,0.0,0.0
156,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-17,0.0,0.0
30,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-18,36.36,1.0
157,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-19,0.0,0.0
31,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-20,36.37,1.0
158,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-21,0.0,0.0
32,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-22,36.37,1.0
159,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-23,0.0,0.0
160,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-24,0.0,0.0
161,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-25,0.0,0.0
162,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-26,0.0,0.0
33,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-27,36.37,1.0
163,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-28,0.0,0.0
164,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-29,0.0,0.0
165,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-30,0.0,0.0
34,122540.0,ESPEJO DE PIE MDF NATURAL,2019-01-31,36.36,1.0
35,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-01,36.36,1.0
166,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-02,0.0,0.0
167,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-03,0.0,0.0
36,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-04,36.36,1.0
168,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-05,0.0,0.0
37,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-06,72.72,2.0
38,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-07,36.36,1.0
39,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-08,72.72,2.0
169,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-09,0.0,0.0
170,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-10,0.0,0.0
40,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-11,36.36,1.0
41,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-12,68.76,2.0
171,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-13,0.0,0.0
172,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-14,0.0,0.0
173,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-15,0.0,0.0
42,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-16,34.38,1.0
174,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-17,0.0,0.0
43,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-18,34.38,1.0
175,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-19,0.0,0.0
176,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-20,0.0,0.0
44,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-21,34.38,1.0
177,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-22,0.0,0.0
178,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-23,0.0,0.0
45,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-24,103.14,3.0
179,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-25,0.0,0.0
180,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-26,0.0,0.0
181,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-27,0.0,0.0
182,122540.0,ESPEJO DE PIE MDF NATURAL,2019-02-28,0.0,0.0
183,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-01,0.0,0.0
184,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-02,0.0,0.0
185,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-03,0.0,0.0
46,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-04,40.41,1.0
186,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-05,0.0,0.0
187,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-06,0.0,0.0
188,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-07,0.0,0.0
47,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-08,40.41,1.0
189,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-09,0.0,0.0
190,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-10,0.0,0.0
191,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-11,0.0,0.0
192,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-12,0.0,0.0
193,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-13,0.0,0.0
194,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-14,0.0,0.0
195,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-15,0.0,0.0
196,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-16,0.0,0.0
197,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-17,0.0,0.0
198,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-18,0.0,0.0
199,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-19,0.0,0.0
200,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-20,0.0,0.0
201,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-21,0.0,0.0
202,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-22,0.0,0.0
203,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-23,0.0,0.0
204,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-24,0.0,0.0
205,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-25,0.0,0.0
48,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-26,40.41,1.0
206,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-27,0.0,0.0
207,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-28,0.0,0.0
208,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-29,0.0,0.0
209,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-30,0.0,0.0
49,122540.0,ESPEJO DE PIE MDF NATURAL,2019-03-31,40.41,1.0
