,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
10671,103076,muebles,"consolas, recibidores y tocadores",2019-03-17,300,0.25,4298,24,5.99,0.0,0.0,0.0,0.0,0.0
10672,103076,muebles,"consolas, recibidores y tocadores",2019-03-14,300,0.0,147,0,0.0,0.0,0.0,0.0,0.0,0.0
10673,103076,muebles,"consolas, recibidores y tocadores",2019-02-14,300,0.23,719,7,1.6,0.0,0.0,0.0,0.0,0.0
10674,103076,muebles,"consolas, recibidores y tocadores",2019-03-07,300,0.26,1410,7,1.79,0.0,0.0,0.0,0.0,0.0
10675,103076,muebles,"consolas, recibidores y tocadores",2019-02-10,300,0.23,1030,10,2.28,0.0,0.0,0.0,0.0,0.0
10676,103076,muebles,"consolas, recibidores y tocadores",2019-02-28,300,0.28,1204,10,2.83,0.0,0.0,0.0,0.0,0.0
10677,103076,muebles,"consolas, recibidores y tocadores",2019-02-26,300,0.24,766,11,2.66,0.0,0.0,0.0,0.0,0.0
10678,103076,muebles,"consolas, recibidores y tocadores",2019-03-26,300,0.24,854,5,1.2,0.0,0.0,0.0,0.0,0.0
10679,103076,muebles,"consolas, recibidores y tocadores",2019-02-25,300,0.22,949,4,0.9,0.0,0.0,0.0,0.0,0.0
10680,103076,muebles,"consolas, recibidores y tocadores",2019-01-21,300,0.27,400,5,1.36,0.0,0.0,0.0,0.0,0.0
10681,103076,muebles,"consolas, recibidores y tocadores",2019-03-22,300,0.21,1730,9,1.89,0.0,0.0,0.0,0.0,0.0
10682,103076,muebles,"consolas, recibidores y tocadores",2019-02-08,300,0.35,1047,9,3.12,0.0,0.0,0.0,0.0,0.0
10683,103076,muebles,"consolas, recibidores y tocadores",2019-03-25,300,0.23,1227,3,0.68,0.0,0.0,0.0,0.0,0.0
10684,103076,muebles,"consolas, recibidores y tocadores",2019-03-20,300,0.42,1590,4,1.68,0.0,0.0,0.0,0.0,0.0
