,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
14348,61397,baño,estanterías para baño,2019-02-25,20,0.06,748,4,0.22,0.0,0.0,0.0,0.0,0.0
14349,61397,baño,estanterías para baño,2019-02-14,20,0.11,338,3,0.34,0.0,0.0,0.0,0.0,0.0
14350,61397,baño,estanterías para baño,2018-10-05,20,0.17,1667,15,2.53,0.0,0.0,0.0,0.0,0.0
14351,61397,baño,estanterías para baño,2018-10-13,20,0.16,1478,19,3.12,0.0,0.0,0.0,0.0,0.0
14352,61397,baño,estanterías para baño,2019-03-01,20,0.12,654,3,0.36,0.0,0.0,0.0,0.0,0.0
14353,61397,baño,estanterías para baño,2019-02-18,20,0.05,389,2,0.11,0.0,0.0,0.0,0.0,0.0
14354,61397,baño,estanterías para baño,2018-10-14,20,0.18,1260,22,3.95,0.0,0.0,0.0,0.0,0.0
14355,61397,baño,estanterías para baño,2019-03-05,20,0.0,344,0,0.0,0.0,0.0,0.0,0.0,0.0
14356,61397,baño,estanterías para baño,2019-03-08,20,0.07,339,2,0.14,0.0,0.0,0.0,0.0,0.0
14357,61397,baño,estanterías para baño,2018-10-11,20,0.16,1395,12,1.93,0.0,0.0,0.0,0.0,0.0
14358,61397,baño,estanterías para baño,2019-03-24,20,0.08,539,5,0.38,0.0,0.0,0.0,0.0,0.0
14359,61397,baño,estanterías para baño,2019-03-18,20,0.13,250,5,0.65,0.0,0.0,0.0,0.0,0.0
14360,61397,baño,estanterías para baño,2018-10-02,20,0.22,1926,24,5.18,0.0,0.0,0.0,0.0,0.0
14361,61397,baño,estanterías para baño,2019-03-06,20,0.11,281,1,0.11,0.0,0.0,0.0,0.0,0.0
14362,61397,baño,estanterías para baño,2019-02-09,20,0.11,167,1,0.11,0.0,0.0,0.0,0.0,0.0
14363,61397,baño,estanterías para baño,2018-10-10,20,0.17,1543,16,2.72,0.0,0.0,0.0,0.0,0.0
14364,61397,baño,estanterías para baño,2019-02-13,20,0.05,249,3,0.14,0.0,0.0,0.0,0.0,0.0
14365,61397,baño,estanterías para baño,2019-02-16,20,0.0,552,0,0.0,0.0,0.0,0.0,0.0,0.0
14366,61397,baño,estanterías para baño,2018-11-13,20,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
14367,61397,baño,estanterías para baño,2019-03-26,20,0.1,410,4,0.39,0.0,0.0,0.0,0.0,0.0
14368,61397,baño,estanterías para baño,2019-03-15,20,0.11,147,3,0.34,0.0,0.0,0.0,0.0,0.0
14369,61397,baño,estanterías para baño,2019-03-17,20,0.02,228,5,0.11,0.0,0.0,0.0,0.0,0.0
14370,61397,baño,estanterías para baño,2018-11-23,20,0.41,1261,15,6.19,0.0,0.0,0.0,0.0,0.0
14371,61397,baño,estanterías para baño,2019-03-19,20,0.06,240,6,0.37,0.0,0.0,0.0,0.0,0.0
14372,61397,baño,estanterías para baño,2019-03-21,20,0.1,338,4,0.38,0.0,0.0,0.0,0.0,0.0
14373,61397,baño,estanterías para baño,2019-02-23,20,0.07,292,3,0.2,0.0,0.0,0.0,0.0,0.0
14374,61397,baño,estanterías para baño,2019-02-20,20,0.14,270,2,0.27,0.0,0.0,0.0,0.0,0.0
14375,61397,baño,estanterías para baño,2018-11-17,20,0.34,568,4,1.37,0.0,0.0,0.0,0.0,0.0
14376,61397,baño,estanterías para baño,2018-10-08,20,0.18,1345,25,4.56,1.0,4.0,31.8,31.8,6.97
14377,61397,baño,estanterías para baño,2019-03-28,20,0.09,599,5,0.46,0.0,0.0,0.0,0.0,0.0
14378,61397,baño,estanterías para baño,2019-03-27,20,0.18,459,4,0.74,0.0,0.0,0.0,0.0,0.0
14379,61397,baño,estanterías para baño,2019-03-09,20,0.1,165,1,0.1,0.0,0.0,0.0,0.0,0.0
14380,61397,baño,estanterías para baño,2018-10-04,20,0.17,1440,24,4.03,1.0,1.0,31.8,31.8,7.89
14381,61397,baño,estanterías para baño,2018-11-22,20,0.3,2125,23,6.87,0.0,0.0,0.0,0.0,0.0
14382,61397,baño,estanterías para baño,2019-03-02,20,0.12,347,1,0.12,0.0,0.0,0.0,0.0,0.0
14383,61397,baño,estanterías para baño,2019-03-22,20,0.03,319,4,0.14,0.0,0.0,0.0,0.0,0.0
14384,61397,baño,estanterías para baño,2019-03-14,20,0.0,94,0,0.0,0.0,0.0,0.0,0.0,0.0
14385,61397,baño,estanterías para baño,2018-10-03,20,0.19,1331,31,5.95,0.0,0.0,0.0,0.0,0.0
14386,61397,baño,estanterías para baño,2019-03-25,20,0.08,478,3,0.24,0.0,0.0,0.0,0.0,0.0
14387,61397,baño,estanterías para baño,2019-03-12,20,0.28,218,1,0.28,0.0,0.0,0.0,0.0,0.0
14388,61397,baño,estanterías para baño,2019-02-07,20,0.05,1832,7,0.32,0.0,0.0,0.0,0.0,0.0
14389,61397,baño,estanterías para baño,2019-02-27,20,0.07,526,3,0.21,0.0,0.0,0.0,0.0,0.0
14390,61397,baño,estanterías para baño,2019-03-10,20,0.16,410,6,0.94,0.0,0.0,0.0,0.0,0.0
14391,61397,baño,estanterías para baño,2019-03-04,20,0.05,286,3,0.15,0.0,0.0,0.0,0.0,0.0
14392,61397,baño,estanterías para baño,2019-03-07,20,0.13,221,2,0.25,0.17,0.33,3.82,7.63,15.23
14393,61397,baño,estanterías para baño,2018-11-14,20,0.23,663,10,2.33,0.0,0.0,0.0,0.0,0.0
14394,61397,baño,estanterías para baño,2019-02-28,20,0.03,442,1,0.03,0.0,0.0,0.0,0.0,0.0
14395,61397,baño,estanterías para baño,2019-03-16,20,0.0,109,0,0.0,0.0,0.0,0.0,0.0,0.0
14396,61397,baño,estanterías para baño,2018-11-18,20,0.23,941,8,1.86,0.0,0.0,0.0,0.0,0.0
14397,61397,baño,estanterías para baño,2019-03-29,20,0.11,348,5,0.54,0.0,0.0,0.0,0.0,0.0
14398,61397,baño,estanterías para baño,2018-10-06,20,0.17,1525,15,2.48,1.0,2.0,14.9,14.9,6.01
