,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
8438,30655,muebles,banquetas y bancos,2018-10-22,80,0.2,1143,6,1.23,0.0,1.0,0.0,0.0,0.0
8439,30655,muebles,banquetas y bancos,2018-11-08,80,0.28,1037,5,1.4,0.0,0.0,0.0,0.0,0.0
8440,30655,muebles,banquetas y bancos,2018-12-05,80,0.36,350,3,1.09,0.0,0.0,0.0,0.0,0.0
8441,30655,muebles,banquetas y bancos,2018-12-14,80,0.86,426,1,0.86,0.0,0.0,0.0,0.0,0.0
8442,30655,muebles,banquetas y bancos,2019-02-03,60,0.24,865,8,1.89,0.0,0.0,0.0,0.0,0.0
8443,30655,muebles,banquetas y bancos,2019-03-29,80,0.24,292,2,0.47,0.0,0.0,0.0,0.0,0.0
8444,30655,muebles,banquetas y bancos,2019-01-23,60,0.23,766,8,1.85,0.0,0.0,0.0,0.0,0.0
8445,30655,muebles,banquetas y bancos,2018-12-01,80,0.0,26,0,0.0,0.0,0.0,0.0,0.0,0.0
8446,30655,muebles,banquetas y bancos,2019-03-10,80,0.29,555,7,2.0,0.0,0.0,0.0,0.0,0.0
8447,30655,muebles,banquetas y bancos,2019-01-10,60,0.3,766,1,0.3,0.0,0.0,0.0,0.0,0.0
8448,30655,muebles,banquetas y bancos,2019-03-20,80,0.27,729,8,2.15,0.0,0.0,0.0,0.0,0.0
8449,30655,muebles,banquetas y bancos,2019-02-19,60,0.26,1526,9,2.37,0.0,0.0,0.0,0.0,0.0
8450,30655,muebles,banquetas y bancos,2019-01-11,60,0.25,957,6,1.52,0.0,0.0,0.0,0.0,0.0
8451,30655,muebles,banquetas y bancos,2018-11-25,60,0.31,849,10,3.06,0.0,0.0,0.0,0.0,0.0
8452,30655,muebles,banquetas y bancos,2019-02-26,80,0.33,738,4,1.32,0.5,0.5,32.45,32.45,24.58
8453,30655,muebles,banquetas y bancos,2019-02-11,60,0.16,1470,8,1.31,0.0,0.0,0.0,0.0,0.0
8454,30655,muebles,banquetas y bancos,2018-12-19,80,0.44,659,3,1.31,0.0,0.0,0.0,0.0,0.0
8455,30655,muebles,banquetas y bancos,2018-12-15,80,0.48,513,1,0.48,0.0,0.0,0.0,0.0,0.0
8456,30655,muebles,banquetas y bancos,2018-11-02,80,0.33,565,2,0.66,0.0,0.4,0.0,13.6,0.0
8457,30655,muebles,banquetas y bancos,2019-01-05,80,0.53,125,3,1.6,0.0,0.0,0.0,0.0,0.0
8458,30655,muebles,banquetas y bancos,2018-12-18,80,0.47,855,5,2.35,0.0,0.0,0.0,0.0,0.0
8459,30655,muebles,banquetas y bancos,2019-02-18,60,0.28,1694,18,5.12,0.0,0.0,0.0,0.0,0.0
8460,30655,muebles,banquetas y bancos,2019-01-02,80,0.52,462,4,2.1,0.0,0.0,0.0,0.0,0.0
8461,30655,muebles,banquetas y bancos,2019-01-25,60,0.28,661,4,1.12,0.0,0.0,0.0,0.0,0.0
8462,30655,muebles,banquetas y bancos,2019-01-09,60,0.47,499,3,1.41,0.0,0.0,0.0,0.0,0.0
8463,30655,muebles,banquetas y bancos,2018-12-09,80,0.44,499,5,2.18,0.0,0.0,0.0,0.0,0.0
8464,30655,muebles,banquetas y bancos,2018-12-26,80,0.36,535,2,0.73,0.0,0.0,0.0,0.0,0.0
8465,30655,muebles,banquetas y bancos,2019-03-21,80,0.23,737,10,2.29,0.0,0.0,0.0,0.0,0.0
8466,30655,muebles,banquetas y bancos,2019-01-08,80,0.43,161,1,0.43,0.0,0.0,0.0,0.0,0.0
8467,30655,muebles,banquetas y bancos,2019-02-21,60,0.34,1003,8,2.68,0.08,0.17,5.07,10.15,1.89
8468,30655,muebles,banquetas y bancos,2019-01-08,60,0.37,338,2,0.74,0.0,0.0,0.0,0.0,0.0
8469,30655,muebles,banquetas y bancos,2018-11-16,80,0.13,356,5,0.67,0.0,0.0,0.0,0.0,0.0
8470,30655,muebles,banquetas y bancos,2019-01-12,60,0.37,1114,3,1.1,0.0,0.0,0.0,0.0,0.0
8471,30655,muebles,banquetas y bancos,2018-12-20,80,0.33,879,3,0.99,0.0,0.0,0.0,0.0,0.0
8472,30655,muebles,banquetas y bancos,2019-02-23,60,0.26,471,11,2.83,0.0,0.0,0.0,0.0,0.0
8473,30655,muebles,banquetas y bancos,2018-10-25,80,0.46,394,4,1.83,0.0,0.0,0.0,0.0,0.0
8474,30655,muebles,banquetas y bancos,2018-11-27,80,0.39,195,4,1.56,0.0,0.0,0.0,0.0,0.0
8475,30655,muebles,banquetas y bancos,2019-01-07,80,0.45,575,6,2.72,0.0,0.0,0.0,0.0,0.0
8476,30655,muebles,banquetas y bancos,2018-10-30,80,0.36,328,4,1.43,0.0,0.0,0.0,0.0,0.0
8477,30655,muebles,banquetas y bancos,2019-02-22,60,0.23,710,10,2.31,0.0,0.0,0.0,0.0,0.0
8478,30655,muebles,banquetas y bancos,2018-11-12,80,0.34,1247,5,1.71,0.0,0.0,0.0,0.0,0.0
8479,30655,muebles,banquetas y bancos,2019-03-14,80,0.21,50,1,0.21,0.0,0.0,0.0,0.0,0.0
8480,30655,muebles,banquetas y bancos,2018-12-02,80,0.23,390,1,0.23,0.0,0.0,0.0,0.0,0.0
8481,30655,muebles,banquetas y bancos,2018-11-07,80,0.27,1256,8,2.18,0.0,1.0,0.0,0.0,0.0
8482,30655,muebles,banquetas y bancos,2018-11-27,60,0.4,111,1,0.4,0.0,0.0,0.0,0.0,0.0
8483,30655,muebles,banquetas y bancos,2019-02-12,60,0.22,1033,8,1.8,0.0,0.0,0.0,0.0,0.0
8484,30655,muebles,banquetas y bancos,2018-10-27,80,0.0,380,0,0.0,0.0,0.0,0.0,0.0,0.0
8485,30655,muebles,banquetas y bancos,2019-01-31,60,0.21,899,7,1.47,0.0,0.0,0.0,0.0,0.0
8486,30655,muebles,banquetas y bancos,2019-01-01,80,0.0,408,0,0.0,0.0,0.0,0.0,0.0,0.0
8487,30655,muebles,banquetas y bancos,2019-03-04,80,0.22,958,10,2.18,0.0,0.0,0.0,0.0,0.0
8488,30655,muebles,banquetas y bancos,2019-01-22,60,0.47,725,6,2.83,0.0,0.0,0.0,0.0,0.0
8489,30655,muebles,banquetas y bancos,2018-11-30,80,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0
8490,30655,muebles,banquetas y bancos,2019-01-14,60,0.3,882,8,2.42,0.0,0.0,0.0,0.0,0.0
8491,30655,muebles,banquetas y bancos,2018-10-19,80,0.17,413,3,0.5,0.0,0.0,0.0,0.0,0.0
8492,30655,muebles,banquetas y bancos,2018-10-23,80,0.24,1059,10,2.41,0.0,0.0,0.0,0.0,0.0
8493,30655,muebles,banquetas y bancos,2018-12-24,80,0.62,300,5,3.09,0.0,0.0,0.0,0.0,0.0
8494,30655,muebles,banquetas y bancos,2018-12-22,80,0.43,1212,6,2.6,0.0,0.0,0.0,0.0,0.0
8495,30655,muebles,banquetas y bancos,2019-03-02,80,0.25,599,5,1.27,0.0,0.0,0.0,0.0,0.0
8496,30655,muebles,banquetas y bancos,2019-02-07,60,0.22,676,11,2.46,0.0,0.0,0.0,0.0,0.0
8497,30655,muebles,banquetas y bancos,2018-11-21,80,0.0,67,0,0.0,0.0,0.0,0.0,0.0,0.0
8498,30655,muebles,banquetas y bancos,2019-02-09,60,0.21,914,20,4.14,0.67,1.33,36.53,73.07,8.82
8499,30655,muebles,banquetas y bancos,2019-03-25,80,0.31,791,6,1.86,0.0,0.0,0.0,0.0,0.0
8500,30655,muebles,banquetas y bancos,2018-11-22,60,0.18,435,4,0.73,0.0,0.0,0.0,0.0,0.0
8501,30655,muebles,banquetas y bancos,2018-11-11,80,0.3,924,14,4.16,0.33,0.73,18.93,41.65,4.55
8502,30655,muebles,banquetas y bancos,2019-01-28,60,0.28,779,8,2.25,0.0,0.0,0.0,0.0,0.0
8503,30655,muebles,banquetas y bancos,2018-12-12,80,0.7,397,4,2.8,0.0,0.0,0.0,0.0,0.0
8504,30655,muebles,banquetas y bancos,2019-02-24,60,0.3,580,3,0.9,0.0,0.0,0.0,0.0,0.0
8505,30655,muebles,banquetas y bancos,2019-03-01,80,0.29,533,11,3.16,0.17,0.33,10.15,20.3,3.21
8506,30655,muebles,banquetas y bancos,2018-12-11,80,0.48,507,5,2.4,0.15,0.59,21.86,88.79,9.11
8507,30655,muebles,banquetas y bancos,2019-03-19,80,0.36,917,5,1.78,0.0,0.0,0.0,0.0,0.0
8508,30655,muebles,banquetas y bancos,2018-11-20,80,0.2,395,2,0.41,0.0,0.0,0.0,0.0,0.0
