,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
9234,51140,muebles,mesitas de noche,2019-01-29,150,0.21,1950,17,3.59,0.0,0.0,0.0,0.0,0.0
9235,51140,muebles,mesitas de noche,2018-11-15,150,0.21,1742,17,3.57,0.0,0.02,0.0,4.68,0.0
9236,51140,muebles,mesitas de noche,2018-10-30,150,0.44,318,2,0.88,0.0,0.0,0.0,0.0,0.0
9237,51140,muebles,mesitas de noche,2019-02-16,150,0.23,1069,8,1.84,0.0,0.0,0.0,0.0,0.0
9238,51140,muebles,mesitas de noche,2018-10-02,150,0.24,3820,31,7.34,0.0,0.0,0.0,0.0,0.0
9239,51140,muebles,mesitas de noche,2018-11-27,150,0.32,454,5,1.58,0.0,0.0,0.0,0.0,0.0
9240,51140,muebles,mesitas de noche,2018-10-10,150,0.26,3455,24,6.3,0.0,1.0,0.0,0.0,0.0
9241,51140,muebles,mesitas de noche,2019-02-27,150,0.38,1188,4,1.53,0.0,0.0,0.0,0.0,0.0
9242,51140,muebles,mesitas de noche,2018-12-14,150,0.36,697,9,3.21,1.0,2.0,125.9,251.8,39.22
9243,51140,muebles,mesitas de noche,2019-03-02,150,0.31,1484,12,3.71,0.5,1.0,44.15,88.3,11.9
9244,51140,muebles,mesitas de noche,2018-12-24,150,0.31,346,5,1.54,0.0,0.0,0.0,0.0,0.0
9245,51140,muebles,mesitas de noche,2019-03-31,150,0.49,638,4,1.96,0.0,0.0,0.0,0.0,0.0
9246,51140,muebles,mesitas de noche,2019-02-26,150,0.38,1051,7,2.65,0.0,0.0,0.0,0.0,0.0
9247,51140,muebles,mesitas de noche,2019-03-12,150,0.9,880,2,1.79,0.0,0.0,0.0,0.0,0.0
9248,51140,muebles,mesitas de noche,2019-01-10,150,0.25,1337,18,4.53,0.0,0.0,0.0,0.0,0.0
9249,51140,muebles,mesitas de noche,2018-11-28,150,0.35,358,3,1.04,0.0,0.0,0.0,0.0,0.0
9250,51140,muebles,mesitas de noche,2018-10-16,150,0.25,2724,20,5.08,0.0,0.0,0.0,0.0,0.0
9251,51140,muebles,mesitas de noche,2019-03-14,150,0.28,34,2,0.55,0.0,0.0,0.0,0.0,0.0
9252,51140,muebles,mesitas de noche,2019-02-25,150,0.38,1187,7,2.67,0.0,0.0,0.0,0.0,0.0
9253,51140,muebles,mesitas de noche,2018-12-13,150,0.3,1019,5,1.48,0.0,0.0,0.0,0.0,0.0
9254,51140,muebles,mesitas de noche,2018-12-12,150,0.3,894,9,2.71,0.0,0.0,0.0,0.0,0.0
9255,51140,muebles,mesitas de noche,2018-10-26,150,0.26,528,3,0.77,0.0,0.0,0.0,0.0,0.0
9256,51140,muebles,mesitas de noche,2018-10-07,150,0.23,3894,40,9.12,0.0,1.0,0.0,0.0,0.0
9257,51140,muebles,mesitas de noche,2019-03-23,150,0.3,1010,4,1.21,0.0,0.0,0.0,0.0,0.0
9258,51140,muebles,mesitas de noche,2019-03-19,150,0.28,1872,13,3.62,0.0,0.0,0.0,0.0,0.0
9259,51140,muebles,mesitas de noche,2018-12-11,150,0.28,888,7,1.99,0.0,0.0,0.0,0.0,0.0
9260,51140,muebles,mesitas de noche,2018-12-29,150,0.34,251,3,1.03,0.0,0.0,0.0,0.0,0.0
9261,51140,muebles,mesitas de noche,2019-01-21,150,0.25,1264,12,3.0,0.0,0.0,0.0,0.0,0.0
9262,51140,muebles,mesitas de noche,2018-11-02,150,0.2,486,4,0.79,0.0,1.0,0.0,0.0,0.0
9263,51140,muebles,mesitas de noche,2018-11-20,150,0.18,1798,13,2.37,1.0,2.0,129.68,259.36,54.72
9264,51140,muebles,mesitas de noche,2018-11-13,150,0.22,1979,14,3.01,0.0,0.0,0.0,0.0,0.0
