,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
11565,8146000,playa y camping,cenadores y gazebos plegables,2019-03-31,40,0.22,1413,29,6.35,0.0,0.0,0.0,0.0,0.0
11566,8146000,playa y camping,cenadores y gazebos plegables,2018-10-27,40,0.16,2995,45,7.03,0.0,0.0,0.0,0.0,0.0
11567,8146000,playa y camping,cenadores y gazebos plegables,2018-10-08,40,0.16,3313,56,8.89,0.0,3.0,0.0,0.0,0.0
11568,8146000,playa y camping,cenadores y gazebos plegables,2018-10-21,40,0.16,3311,26,4.05,0.0,0.0,0.0,0.0,0.0
11569,8146000,playa y camping,cenadores y gazebos plegables,2018-10-07,40,0.17,3269,56,9.55,1.0,3.0,29.85,29.85,3.13
11570,8146000,playa y camping,cenadores y gazebos plegables,2019-01-22,40,0.18,2826,35,6.17,0.0,0.0,0.0,0.0,0.0
11571,8146000,playa y camping,cenadores y gazebos plegables,2018-10-16,40,0.18,3404,48,8.54,0.0,0.0,0.0,0.0,0.0
11572,8146000,playa y camping,cenadores y gazebos plegables,2019-03-27,40,0.19,3003,41,7.82,0.0,0.0,0.0,0.0,0.0
11573,8146000,playa y camping,cenadores y gazebos plegables,2018-10-24,40,0.18,2421,30,5.54,0.0,0.0,0.0,0.0,0.0
11574,8146000,playa y camping,cenadores y gazebos plegables,2019-03-28,40,0.21,3657,47,9.91,0.0,0.0,0.0,0.0,0.0
11575,8146000,playa y camping,cenadores y gazebos plegables,2019-03-26,40,0.2,1155,14,2.76,0.0,0.0,0.0,0.0,0.0
11576,8146000,playa y camping,cenadores y gazebos plegables,2018-10-22,40,0.15,2808,38,5.86,1.0,1.0,31.85,31.85,5.44
11577,8146000,playa y camping,cenadores y gazebos plegables,2018-10-01,40,0.17,2838,51,8.89,0.0,0.0,0.0,0.0,0.0
11578,8146000,playa y camping,cenadores y gazebos plegables,2018-10-02,40,0.18,2609,44,7.8,1.0,1.0,61.7,61.7,7.91
11579,8146000,playa y camping,cenadores y gazebos plegables,2018-10-12,40,0.15,2969,34,5.12,0.0,0.0,0.0,0.0,0.0
11580,8146000,playa y camping,cenadores y gazebos plegables,2018-10-09,40,0.17,3285,46,7.61,0.5,0.5,14.92,14.92,1.96
11581,8146000,playa y camping,cenadores y gazebos plegables,2018-10-10,40,0.16,2862,33,5.12,0.0,0.0,0.0,0.0,0.0
11582,8146000,playa y camping,cenadores y gazebos plegables,2018-10-17,40,0.19,3377,36,6.7,0.0,0.0,0.0,0.0,0.0
11583,8146000,playa y camping,cenadores y gazebos plegables,2018-10-04,40,0.18,2161,42,7.46,0.0,0.0,0.0,0.0,0.0
11584,8146000,playa y camping,cenadores y gazebos plegables,2018-10-13,40,0.16,3007,43,6.72,4.0,4.0,121.4,121.4,18.07
