,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
7269,122540,decoración para tu casa,espejos de pie y vestidores,2018-10-07,50,0.17,2077,14,2.32,0.17,0.17,8.15,8.15,3.51
7270,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-20,50,0.17,1102,7,1.17,0.0,0.0,0.0,0.0,0.0
7271,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-03,50,0.25,1613,8,1.99,0.0,0.0,0.0,0.0,0.0
7272,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-07,50,0.18,1127,11,2.03,1.5,1.5,73.35,73.35,36.13
7273,122540,decoración para tu casa,espejos de pie y vestidores,2018-12-20,50,0.28,1475,10,2.83,0.33,0.73,16.3,35.86,5.76
7274,122540,decoración para tu casa,espejos de pie y vestidores,2018-12-14,50,0.33,1719,16,5.33,0.0,0.0,0.0,0.0,0.0
7275,122540,decoración para tu casa,espejos de pie y vestidores,2018-10-08,50,0.19,1378,9,1.72,0.0,0.0,0.0,0.0,0.0
7276,122540,decoración para tu casa,espejos de pie y vestidores,2018-12-19,50,0.29,2108,13,3.71,0.0,0.4,0.0,20.36,0.0
7277,122540,decoración para tu casa,espejos de pie y vestidores,2018-10-02,50,0.21,1296,12,2.47,1.0,1.0,48.9,48.9,19.8
7278,122540,decoración para tu casa,espejos de pie y vestidores,2019-01-06,50,0.25,890,8,2.03,0.0,0.0,0.0,0.0,0.0
7279,122540,decoración para tu casa,espejos de pie y vestidores,2019-01-07,50,0.23,1205,11,2.56,0.0,0.0,0.0,0.0,0.0
7280,122540,decoración para tu casa,espejos de pie y vestidores,2019-03-24,50,0.18,2871,13,2.33,0.0,0.0,0.0,0.0,0.0
7281,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-29,50,0.27,1048,3,0.8,0.0,0.0,0.0,0.0,0.0
7282,122540,decoración para tu casa,espejos de pie y vestidores,2019-03-08,50,0.21,1252,13,2.68,0.0,0.0,0.0,0.0,0.0
7283,122540,decoración para tu casa,espejos de pie y vestidores,2018-12-29,50,0.25,1164,10,2.51,0.0,0.0,0.0,0.0,0.0
7284,122540,decoración para tu casa,espejos de pie y vestidores,2019-03-14,50,0.22,142,2,0.44,0.0,0.0,0.0,0.0,0.0
7285,122540,decoración para tu casa,espejos de pie y vestidores,2019-02-11,50,0.19,2265,27,5.15,1.0,2.0,44.0,88.0,8.54
7286,122540,decoración para tu casa,espejos de pie y vestidores,2019-02-21,50,0.19,1838,10,1.94,0.0,0.0,0.0,0.0,0.0
7287,122540,decoración para tu casa,espejos de pie y vestidores,2019-03-15,50,0.25,101,1,0.25,0.0,0.0,0.0,0.0,0.0
7288,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-13,50,0.2,1241,13,2.6,0.5,1.0,19.35,38.7,7.44
7289,122540,decoración para tu casa,espejos de pie y vestidores,2019-01-17,50,0.3,2945,43,12.82,0.0,0.0,0.0,0.0,0.0
7290,122540,decoración para tu casa,espejos de pie y vestidores,2019-02-02,50,0.24,2577,24,5.74,0.0,0.0,0.0,0.0,0.0
7291,122540,decoración para tu casa,espejos de pie y vestidores,2019-01-22,50,0.34,1908,22,7.54,2.0,3.0,88.0,132.0,11.67
7292,122540,decoración para tu casa,espejos de pie y vestidores,2019-01-28,50,0.23,2524,24,5.43,0.0,0.0,0.0,0.0,0.0
7293,122540,decoración para tu casa,espejos de pie y vestidores,2019-03-21,50,0.19,1731,18,3.47,0.0,0.0,0.0,0.0,0.0
7294,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-12,50,0.26,1225,8,2.12,0.0,0.0,0.0,0.0,0.0
7295,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-10,50,0.17,1265,6,1.01,1.0,1.0,48.9,48.9,48.42
7296,122540,decoración para tu casa,espejos de pie y vestidores,2018-10-24,50,0.22,1142,12,2.6,0.6,1.6,30.54,30.54,11.75
7297,122540,decoración para tu casa,espejos de pie y vestidores,2018-11-14,50,0.19,1192,15,2.86,0.69,1.19,30.44,52.45,10.64
