,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
12924,61731,cocina y comedor,carritos verduleros y de cocina,2019-03-26,150,0.17,1490,20,3.3,0.0,0.0,0.0,0.0,0.0
12925,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-19,150,0.21,2532,50,10.39,0.0,5.0,0.0,0.0,0.0
12926,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-12,150,0.17,6687,87,15.06,0.0,1.0,0.0,0.0,0.0
12927,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-06,150,0.18,6698,104,18.98,1.0,1.0,68.9,68.9,3.63
12928,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-16,150,0.38,2967,38,14.39,0.0,0.0,0.0,0.0,0.0
12929,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-10,150,0.2,5722,70,13.77,1.0,4.0,102.9,102.9,7.47
12930,61731,cocina y comedor,carritos verduleros y de cocina,2019-03-25,150,0.18,917,17,3.14,0.0,0.0,0.0,0.0,0.0
12931,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-03,150,0.18,6022,107,19.61,0.0,1.0,0.0,0.0,0.0
12932,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-21,100,0.52,1763,17,8.9,0.0,0.0,0.0,0.0,0.0
12933,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-23,150,0.18,2509,40,7.37,0.0,1.0,0.0,0.0,0.0
12934,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-12,150,0.19,1501,24,4.65,0.07,0.09,1.89,2.33,0.41
12935,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-11,150,0.21,2060,28,5.79,0.0,0.0,0.0,0.0,0.0
12936,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-15,150,0.21,6147,78,16.06,0.0,1.0,0.0,0.0,0.0
12937,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-15,150,0.34,2898,36,12.3,0.0,0.0,0.0,0.0,0.0
12938,61731,cocina y comedor,carritos verduleros y de cocina,2019-03-31,150,0.18,2949,50,9.02,0.0,0.0,0.0,0.0,0.0
12939,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-24,150,0.19,3133,36,6.92,0.0,0.0,0.0,0.0,0.0
12940,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-26,150,0.19,1349,30,5.61,0.0,0.0,0.0,0.0,0.0
12941,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-07,150,0.2,4798,54,10.61,0.0,2.0,0.0,0.0,0.0
12942,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-01,150,0.2,7967,89,18.05,0.0,0.0,0.0,0.0,0.0
12943,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-04,150,0.18,5927,87,15.64,0.0,0.0,0.0,0.0,0.0
12944,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-24,100,0.47,1223,18,8.44,0.0,0.0,0.0,0.0,0.0
12945,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-05,150,0.17,5599,70,11.98,1.0,1.0,92.61,92.61,7.73
12946,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-14,150,0.32,3812,47,15.19,0.0,0.0,0.0,0.0,0.0
12947,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-14,150,0.17,9185,125,21.81,0.0,3.0,0.0,0.0,0.0
12948,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-21,150,0.2,3212,44,8.63,0.0,0.0,0.0,0.0,0.0
12949,61731,cocina y comedor,carritos verduleros y de cocina,2019-03-27,150,0.2,1481,14,2.87,0.0,0.0,0.0,0.0,0.0
12950,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-19,150,0.33,4157,55,18.13,0.0,0.0,0.0,0.0,0.0
12951,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-03,150,0.19,1949,31,5.78,1.0,2.0,105.99,105.99,18.34
12952,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-08,150,0.18,6653,99,17.62,1.0,3.0,102.9,102.9,5.84
12953,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-28,150,0.17,1691,18,3.03,0.0,0.0,0.0,0.0,0.0
12954,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-06,150,0.18,3312,42,7.65,0.0,0.0,0.0,0.0,0.0
12955,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-22,100,0.42,12767,156,66.25,0.0,0.0,0.0,0.0,0.0
12956,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-07,150,0.19,8590,137,26.05,0.0,0.0,0.0,0.0,0.0
12957,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-25,150,0.2,2143,34,6.87,0.0,0.0,0.0,0.0,0.0
12958,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-17,150,0.2,5927,86,17.26,2.0,5.0,208.89,208.89,12.1
12959,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-23,100,0.54,21515,232,126.21,0.0,0.0,0.0,0.0,0.0
12960,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-05,150,0.21,4306,54,11.18,0.0,3.0,0.0,0.0,0.0
12961,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-02,150,0.19,6597,99,19.04,0.0,1.0,0.0,0.0,0.0
12962,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-21,150,0.41,884,15,6.17,0.0,0.0,0.0,0.0,0.0
12963,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-10,150,0.19,1742,20,3.88,0.0,0.0,0.0,0.0,0.0
12964,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-18,150,0.37,4510,48,17.58,0.0,0.0,0.0,0.0,0.0
12965,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-02,150,0.18,1913,29,5.14,0.0,0.0,0.0,0.0,0.0
12966,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-09,150,0.21,2092,19,4.02,0.0,0.0,0.0,0.0,0.0
12967,61731,cocina y comedor,carritos verduleros y de cocina,2019-03-28,150,0.14,737,12,1.73,0.0,0.0,0.0,0.0,0.0
12968,61731,cocina y comedor,carritos verduleros y de cocina,2018-10-27,150,0.19,2154,28,5.27,0.5,2.5,51.45,51.45,9.76
12969,61731,cocina y comedor,carritos verduleros y de cocina,2018-11-13,150,0.28,4765,56,15.45,0.0,0.0,0.0,0.0,0.0
12970,61731,cocina y comedor,carritos verduleros y de cocina,2019-03-30,150,0.23,3128,41,9.57,0.0,0.0,0.0,0.0,0.0
