,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
13650,89040,textil hogar,alfombras de bambú,2018-10-22,30,0.23,846,17,3.85,0.0,1.0,0.0,0.0,0.0
13651,89040,textil hogar,alfombras de bambú,2018-11-08,30,0.24,895,15,3.61,1.0,2.0,45.8,45.8,12.69
13652,89040,textil hogar,alfombras de bambú,2018-11-18,30,0.23,2213,27,6.15,0.0,0.0,0.0,0.0,0.0
13653,89040,textil hogar,alfombras de bambú,2019-03-01,30,0.0,52,0,0.0,0.0,0.0,0.0,0.0,0.0
13654,89040,textil hogar,alfombras de bambú,2019-03-15,30,0.1,65,2,0.19,0.0,0.0,0.0,0.0,0.0
13655,89040,textil hogar,alfombras de bambú,2018-12-24,30,0.66,236,4,2.63,0.0,0.0,0.0,0.0,0.0
13656,89040,textil hogar,alfombras de bambú,2018-11-04,30,0.25,209,1,0.25,0.0,0.0,0.0,0.0,0.0
13657,89040,textil hogar,alfombras de bambú,2018-11-02,30,0.23,375,11,2.53,0.0,0.0,0.0,0.0,0.0
13658,89040,textil hogar,alfombras de bambú,2018-10-25,30,0.22,459,8,1.73,0.0,0.0,0.0,0.0,0.0
13659,89040,textil hogar,alfombras de bambú,2018-12-22,30,0.54,527,4,2.14,0.0,0.0,0.0,0.0,0.0
13660,89040,textil hogar,alfombras de bambú,2019-03-02,30,0.12,64,1,0.12,0.0,0.0,0.0,0.0,0.0
13661,89040,textil hogar,alfombras de bambú,2019-02-26,30,0.09,39,1,0.09,0.2,0.31,4.98,7.75,55.33
13662,89040,textil hogar,alfombras de bambú,2019-03-11,30,0.12,78,1,0.12,0.0,0.0,0.0,0.0,0.0
13663,89040,textil hogar,alfombras de bambú,2019-02-27,30,0.09,68,1,0.09,0.0,0.0,0.0,0.0,0.0
13664,89040,textil hogar,alfombras de bambú,2018-10-20,30,0.23,825,7,1.61,0.0,0.0,0.0,0.0,0.0
13665,89040,textil hogar,alfombras de bambú,2019-01-09,30,0.37,662,7,2.62,0.0,0.0,0.0,0.0,0.0
13666,89040,textil hogar,alfombras de bambú,2019-03-20,30,0.04,156,1,0.04,0.0,0.0,0.0,0.0,0.0
13667,89040,textil hogar,alfombras de bambú,2018-10-29,30,0.18,292,2,0.36,0.0,0.0,0.0,0.0,0.0
13668,89040,textil hogar,alfombras de bambú,2018-10-10,30,0.25,874,13,3.19,0.0,1.0,0.0,0.0,0.0
13669,89040,textil hogar,alfombras de bambú,2018-11-07,30,0.23,1122,12,2.73,0.0,0.0,0.0,0.0,0.0
13670,89040,textil hogar,alfombras de bambú,2018-11-16,30,0.22,1649,18,3.92,0.0,0.0,0.0,0.0,0.0
13671,89040,textil hogar,alfombras de bambú,2018-10-11,30,0.25,891,17,4.21,0.0,1.0,0.0,0.0,0.0
13672,89040,textil hogar,alfombras de bambú,2019-03-28,30,0.14,217,2,0.27,0.0,0.0,0.0,0.0,0.0
13673,89040,textil hogar,alfombras de bambú,2018-11-11,30,0.27,312,9,2.42,0.0,0.0,0.0,0.0,0.0
13674,89040,textil hogar,alfombras de bambú,2019-03-25,30,0.04,152,1,0.04,0.0,0.0,0.0,0.0,0.0
13675,89040,textil hogar,alfombras de bambú,2018-10-19,30,0.2,1616,16,3.26,0.0,0.0,0.0,0.0,0.0
13676,89040,textil hogar,alfombras de bambú,2019-03-05,30,0.18,46,2,0.36,0.0,0.0,0.0,0.0,0.0
13677,89040,textil hogar,alfombras de bambú,2019-03-26,30,0.34,148,3,1.01,0.26,0.51,6.18,11.91,6.12
13678,89040,textil hogar,alfombras de bambú,2019-03-10,30,0.15,134,1,0.15,0.0,0.0,0.0,0.0,0.0
