,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
11821,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-22,20,0.0,395,0,0.0,0.0,0.0,0.0,0.0,0.0
11822,29300,lámparas e iluminación,lámparas de mesita de noche,2019-02-10,20,0.02,307,1,0.02,0.0,0.0,0.0,0.0,0.0
11823,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-13,20,0.14,954,6,0.87,0.0,0.0,0.0,0.0,0.0
11824,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-19,20,0.06,558,4,0.23,0.0,0.0,0.0,0.0,0.0
11825,29300,lámparas e iluminación,lámparas de mesita de noche,2018-11-07,20,0.0,31,0,0.0,0.0,0.0,0.0,0.0,0.0
11826,29300,lámparas e iluminación,lámparas de mesita de noche,2018-11-23,20,0.03,191,1,0.03,0.0,0.0,0.0,0.0,0.0
11827,29300,lámparas e iluminación,lámparas de mesita de noche,2018-11-14,20,0.01,333,1,0.01,0.0,0.0,0.0,0.0,0.0
11828,29300,lámparas e iluminación,lámparas de mesita de noche,2019-02-07,20,0.27,141,1,0.27,0.0,0.0,0.0,0.0,0.0
11829,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-20,20,0.12,731,4,0.46,0.0,0.0,0.0,0.0,0.0
11830,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-21,20,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
11831,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-06,20,0.27,334,1,0.27,0.0,0.0,0.0,0.0,0.0
11832,29300,lámparas e iluminación,lámparas de mesita de noche,2019-02-08,20,0.03,136,1,0.03,0.0,0.0,0.0,0.0,0.0
11833,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-03,20,0.09,495,4,0.36,0.0,0.0,0.0,0.0,0.0
11834,29300,lámparas e iluminación,lámparas de mesita de noche,2018-10-11,20,0.25,418,7,1.74,0.33,1.33,5.63,5.63,3.24
11835,29300,lámparas e iluminación,lámparas de mesita de noche,2019-02-01,20,0.0,201,0,0.0,0.0,0.0,0.0,0.0,0.0
11836,29300,lámparas e iluminación,lámparas de mesita de noche,2019-03-01,20,0.0,182,0,0.0,0.0,0.0,0.0,0.0,0.0
11837,29300,lámparas e iluminación,lámparas de mesita de noche,2018-12-20,20,0.14,223,2,0.28,0.0,0.0,0.0,0.0,0.0
11838,29300,lámparas e iluminación,lámparas de mesita de noche,2019-03-18,20,0.0,206,0,0.0,0.0,0.0,0.0,0.0,0.0
11839,29300,lámparas e iluminación,lámparas de mesita de noche,2018-11-13,20,0.0,409,0,0.0,0.0,0.0,0.0,0.0,0.0
11840,29300,lámparas e iluminación,lámparas de mesita de noche,2018-12-03,20,0.09,882,3,0.26,0.0,0.0,0.0,0.0,0.0
11841,29300,lámparas e iluminación,lámparas de mesita de noche,2018-10-08,20,0.28,84,2,0.57,0.0,0.0,0.0,0.0,0.0
11842,29300,lámparas e iluminación,lámparas de mesita de noche,2018-11-10,20,0.01,222,1,0.01,0.0,0.0,0.0,0.0,0.0
11843,29300,lámparas e iluminación,lámparas de mesita de noche,2019-03-30,20,0.07,185,4,0.28,0.0,0.0,0.0,0.0,0.0
11844,29300,lámparas e iluminación,lámparas de mesita de noche,2019-01-08,20,0.12,492,1,0.12,0.0,0.0,0.0,0.0,0.0
11845,29300,lámparas e iluminación,lámparas de mesita de noche,2019-02-18,20,0.27,249,1,0.27,0.0,0.0,0.0,0.0,0.0
11846,29300,lámparas e iluminación,lámparas de mesita de noche,2018-12-25,20,0.13,259,1,0.13,0.0,0.0,0.0,0.0,0.0
