,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
4432,61098,organización y almacenamiento,percheros,2019-01-28,50,0.24,507,7,1.68,0.75,1.5,33.68,67.35,20.04
4433,61098,organización y almacenamiento,percheros,2018-12-27,50,0.33,461,10,3.29,0.0,0.0,0.0,0.0,0.0
4434,61098,organización y almacenamiento,percheros,2019-01-06,50,0.42,291,5,2.12,0.0,0.0,0.0,0.0,0.0
4435,61098,organización y almacenamiento,percheros,2018-12-18,50,0.46,362,6,2.77,0.0,0.0,0.0,0.0,0.0
4436,61098,organización y almacenamiento,percheros,2018-11-27,50,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0
4437,61098,organización y almacenamiento,percheros,2019-01-21,50,0.43,268,8,3.45,0.0,0.0,0.0,0.0,0.0
4438,61098,organización y almacenamiento,percheros,2019-02-02,50,0.26,742,19,4.91,0.0,0.0,0.0,0.0,0.0
4439,61098,organización y almacenamiento,percheros,2019-02-10,50,0.44,602,11,4.85,0.0,0.0,0.0,0.0,0.0
4440,61098,organización y almacenamiento,percheros,2019-03-01,50,0.17,396,3,0.52,0.0,0.0,0.0,0.0,0.0
4441,61098,organización y almacenamiento,percheros,2019-02-24,50,0.23,677,8,1.82,0.0,0.0,0.0,0.0,0.0
4442,61098,organización y almacenamiento,percheros,2019-02-04,50,0.26,863,13,3.36,0.0,0.0,0.0,0.0,0.0
4443,61098,organización y almacenamiento,percheros,2019-03-17,50,0.39,736,10,3.92,0.0,0.0,0.0,0.0,0.0
4444,61098,organización y almacenamiento,percheros,2018-11-16,50,0.32,1501,26,8.39,0.33,1.4,11.67,76.9,1.39
4445,61098,organización y almacenamiento,percheros,2018-12-03,50,0.3,220,6,1.79,0.0,0.0,0.0,0.0,0.0
4446,61098,organización y almacenamiento,percheros,2019-01-08,50,0.32,286,8,2.52,0.0,0.0,0.0,0.0,0.0
4447,61098,organización y almacenamiento,percheros,2018-12-25,50,0.23,296,3,0.7,0.0,0.0,0.0,0.0,0.0
4448,61098,organización y almacenamiento,percheros,2019-01-25,50,0.27,511,9,2.39,0.0,0.0,0.0,0.0,0.0
4449,61098,organización y almacenamiento,percheros,2019-01-24,50,0.24,356,3,0.71,1.0,2.0,44.9,89.8,63.24
4450,61098,organización y almacenamiento,percheros,2019-02-16,50,0.44,305,6,2.64,0.0,0.0,0.0,0.0,0.0
4451,61098,organización y almacenamiento,percheros,2018-12-24,50,0.44,411,6,2.64,0.0,0.0,0.0,0.0,0.0
4452,61098,organización y almacenamiento,percheros,2019-01-20,50,0.3,403,8,2.38,0.0,0.0,0.0,0.0,0.0
4453,61098,organización y almacenamiento,percheros,2018-12-04,50,0.37,224,4,1.48,0.0,0.0,0.0,0.0,0.0
4454,61098,organización y almacenamiento,percheros,2018-12-20,50,0.41,525,11,4.49,0.0,0.5,0.0,24.95,0.0
4455,61098,organización y almacenamiento,percheros,2019-01-14,50,0.36,323,6,2.15,0.0,0.0,0.0,0.0,0.0
4456,61098,organización y almacenamiento,percheros,2019-01-30,50,0.27,682,8,2.18,0.18,0.32,7.93,14.15,3.64
4457,61098,organización y almacenamiento,percheros,2018-12-30,50,0.4,402,9,3.57,0.0,0.0,0.0,0.0,0.0
4458,61098,organización y almacenamiento,percheros,2019-03-07,50,0.32,303,9,2.9,0.0,0.0,0.0,0.0,0.0
4459,61098,organización y almacenamiento,percheros,2018-12-26,50,0.57,308,6,3.4,0.0,0.0,0.0,0.0,0.0
4460,61098,organización y almacenamiento,percheros,2019-01-17,50,0.23,317,6,1.37,0.0,0.0,0.0,0.0,0.0
4461,61098,organización y almacenamiento,percheros,2019-02-27,50,0.25,499,9,2.27,0.0,0.0,0.0,0.0,0.0
4462,61098,organización y almacenamiento,percheros,2018-11-23,50,0.37,3649,52,19.33,0.25,0.35,11.22,15.72,0.58
4463,61098,organización y almacenamiento,percheros,2019-02-19,50,0.26,376,4,1.04,0.0,0.0,0.0,0.0,0.0
4464,61098,organización y almacenamiento,percheros,2019-03-19,50,0.42,623,8,3.39,0.2,0.4,16.58,33.16,4.89
4465,61098,organización y almacenamiento,percheros,2019-01-19,50,0.26,389,8,2.07,0.0,0.0,0.0,0.0,0.0
4466,61098,organización y almacenamiento,percheros,2019-03-25,50,0.36,848,12,4.34,0.0,0.0,0.0,0.0,0.0
4467,61098,organización y almacenamiento,percheros,2018-11-19,50,0.43,1247,26,11.12,0.0,0.0,0.0,0.0,0.0
4468,61098,organización y almacenamiento,percheros,2019-03-06,50,0.28,610,6,1.66,0.0,0.0,0.0,0.0,0.0
4469,61098,organización y almacenamiento,percheros,2019-03-12,50,0.23,540,4,0.91,0.0,0.0,0.0,0.0,0.0
4470,61098,organización y almacenamiento,percheros,2019-01-22,50,0.35,334,6,2.08,0.0,0.0,0.0,0.0,0.0
4471,61098,organización y almacenamiento,percheros,2018-11-22,50,0.38,1397,37,14.24,0.0,0.0,0.0,0.0,0.0
4472,61098,organización y almacenamiento,percheros,2018-11-18,50,0.45,1141,20,9.03,0.0,0.0,0.0,0.0,0.0
4473,61098,organización y almacenamiento,percheros,2019-01-10,50,0.27,86,4,1.08,0.0,0.0,0.0,0.0,0.0
4474,61098,organización y almacenamiento,percheros,2018-12-10,50,0.5,344,6,2.99,0.0,0.0,0.0,0.0,0.0
4475,61098,organización y almacenamiento,percheros,2019-03-16,50,0.36,242,6,2.18,0.0,0.0,0.0,0.0,0.0
4476,61098,organización y almacenamiento,percheros,2019-03-10,50,0.33,550,10,3.29,0.0,0.0,0.0,0.0,0.0
4477,61098,organización y almacenamiento,percheros,2018-12-23,50,0.41,379,7,2.85,0.0,0.0,0.0,0.0,0.0
4478,61098,organización y almacenamiento,percheros,2019-02-01,50,0.25,805,10,2.52,0.0,0.0,0.0,0.0,0.0
4479,61098,organización y almacenamiento,percheros,2019-01-23,50,0.32,382,8,2.56,0.0,0.0,0.0,0.0,0.0
4480,61098,organización y almacenamiento,percheros,2019-03-29,50,0.27,340,7,1.86,0.0,0.0,0.0,0.0,0.0
4481,61098,organización y almacenamiento,percheros,2019-02-25,50,0.27,439,11,2.97,0.0,0.0,0.0,0.0,0.0
4482,61098,organización y almacenamiento,percheros,2019-03-02,50,0.27,575,11,3.0,0.0,0.0,0.0,0.0,0.0
4483,61098,organización y almacenamiento,percheros,2019-03-26,50,0.39,586,4,1.57,0.0,0.0,0.0,0.0,0.0
4484,61098,organización y almacenamiento,percheros,2019-03-28,50,0.19,454,6,1.12,0.0,0.0,0.0,0.0,0.0
4485,61098,organización y almacenamiento,percheros,2019-02-11,50,0.68,600,11,7.52,0.67,1.67,28.27,68.97,3.76
4486,61098,organización y almacenamiento,percheros,2018-11-30,50,1.04,115,1,1.04,0.0,0.0,0.0,0.0,0.0
4487,61098,organización y almacenamiento,percheros,2019-01-16,50,0.35,361,5,1.74,0.0,0.0,0.0,0.0,0.0
4488,61098,organización y almacenamiento,percheros,2019-02-26,50,0.28,572,11,3.03,0.0,0.0,0.0,0.0,0.0
4489,61098,organización y almacenamiento,percheros,2019-01-18,50,0.32,256,7,2.26,0.0,0.0,0.0,0.0,0.0
4490,61098,organización y almacenamiento,percheros,2018-12-02,50,0.42,341,4,1.68,0.0,0.0,0.0,0.0,0.0
4491,61098,organización y almacenamiento,percheros,2018-11-24,50,0.4,2815,34,13.58,0.0,0.0,0.0,0.0,0.0
4492,61098,organización y almacenamiento,percheros,2018-12-15,50,0.42,335,4,1.7,0.0,0.0,0.0,0.0,0.0
4493,61098,organización y almacenamiento,percheros,2019-01-10,50,0.28,207,4,1.1,0.0,0.0,0.0,0.0,0.0
4494,61098,organización y almacenamiento,percheros,2019-03-15,50,0.18,292,2,0.37,0.0,0.0,0.0,0.0,0.0
4495,61098,organización y almacenamiento,percheros,2019-03-03,50,0.29,360,5,1.43,0.0,0.0,0.0,0.0,0.0
4496,61098,organización y almacenamiento,percheros,2019-01-07,50,0.55,518,4,2.19,0.0,0.0,0.0,0.0,0.0
4497,61098,organización y almacenamiento,percheros,2018-12-05,50,0.47,191,4,1.87,0.0,0.0,0.0,0.0,0.0
4498,61098,organización y almacenamiento,percheros,2018-12-22,50,0.31,493,7,2.14,1.0,2.0,49.9,99.8,23.32
4499,61098,organización y almacenamiento,percheros,2019-02-20,50,0.36,704,9,3.24,0.0,0.0,0.0,0.0,0.0
4500,61098,organización y almacenamiento,percheros,2019-03-18,50,0.24,566,6,1.45,0.0,0.0,0.0,0.0,0.0
4501,61098,organización y almacenamiento,percheros,2018-11-25,50,0.4,2948,37,14.91,0.0,0.0,0.0,0.0,0.0
4502,61098,organización y almacenamiento,percheros,2019-02-07,50,0.28,1005,16,4.4,0.0,0.0,0.0,0.0,0.0
4503,61098,organización y almacenamiento,percheros,2018-12-28,50,0.53,321,4,2.11,0.0,0.0,0.0,0.0,0.0
4504,61098,organización y almacenamiento,percheros,2019-02-05,50,0.26,1006,11,2.9,0.0,0.0,0.0,0.0,0.0
4505,61098,organización y almacenamiento,percheros,2018-11-21,50,0.44,1450,24,10.61,0.0,0.0,0.0,0.0,0.0
4506,61098,organización y almacenamiento,percheros,2018-12-06,50,0.98,196,4,3.92,0.0,0.0,0.0,0.0,0.0
4507,61098,organización y almacenamiento,percheros,2019-03-09,50,0.37,630,8,2.96,0.0,0.0,0.0,0.0,0.0
4508,61098,organización y almacenamiento,percheros,2018-12-11,50,0.89,158,4,3.56,1.0,2.0,49.9,99.8,14.02
4509,61098,organización y almacenamiento,percheros,2019-02-12,50,0.37,715,7,2.6,0.0,0.0,0.0,0.0,0.0
4510,61098,organización y almacenamiento,percheros,2019-03-30,50,0.27,389,9,2.44,0.0,0.0,0.0,0.0,0.0
4511,61098,organización y almacenamiento,percheros,2019-02-18,50,0.28,416,12,3.4,0.0,0.0,0.0,0.0,0.0
4512,61098,organización y almacenamiento,percheros,2018-12-01,50,0.4,386,2,0.79,0.0,0.0,0.0,0.0,0.0
4513,61098,organización y almacenamiento,percheros,2018-12-29,50,0.31,316,4,1.24,0.0,0.0,0.0,0.0,0.0
4514,61098,organización y almacenamiento,percheros,2019-03-21,50,0.4,715,7,2.77,0.0,0.0,0.0,0.0,0.0
4515,61098,organización y almacenamiento,percheros,2018-11-20,50,0.39,1303,18,6.97,0.0,0.0,0.0,0.0,0.0
4516,61098,organización y almacenamiento,percheros,2018-11-26,50,0.46,2491,32,14.73,0.0,0.0,0.0,0.0,0.0
4517,61098,organización y almacenamiento,percheros,2019-02-23,50,0.25,394,10,2.48,0.0,0.0,0.0,0.0,0.0
4518,61098,organización y almacenamiento,percheros,2019-01-05,50,0.44,126,5,2.21,0.0,0.0,0.0,0.0,0.0
4519,61098,organización y almacenamiento,percheros,2019-01-12,50,0.24,536,7,1.71,0.0,0.0,0.0,0.0,0.0
4520,61098,organización y almacenamiento,percheros,2019-02-13,50,0.44,468,15,6.56,0.5,1.0,21.2,42.4,3.23
4521,61098,organización y almacenamiento,percheros,2019-01-04,50,0.28,233,4,1.11,1.0,1.0,44.9,44.9,40.45
4522,61098,organización y almacenamiento,percheros,2019-03-04,50,0.33,257,4,1.32,0.0,0.0,0.0,0.0,0.0
4523,61098,organización y almacenamiento,percheros,2018-12-07,50,0.55,242,4,2.19,0.0,0.0,0.0,0.0,0.0
4524,61098,organización y almacenamiento,percheros,2019-02-17,50,0.3,402,3,0.89,0.0,0.0,0.0,0.0,0.0
4525,61098,organización y almacenamiento,percheros,2018-12-16,50,0.47,377,4,1.88,0.0,0.0,0.0,0.0,0.0
4526,61098,organización y almacenamiento,percheros,2019-03-20,50,0.43,534,8,3.41,0.0,0.0,0.0,0.0,0.0
4527,61098,organización y almacenamiento,percheros,2018-12-21,50,0.37,440,4,1.49,0.0,0.0,0.0,0.0,0.0
4528,61098,organización y almacenamiento,percheros,2018-12-14,50,0.48,305,8,3.84,0.0,0.0,0.0,0.0,0.0
4529,61098,organización y almacenamiento,percheros,2019-01-15,50,0.27,369,7,1.87,0.0,0.0,0.0,0.0,0.0
4530,61098,organización y almacenamiento,percheros,2019-01-01,50,0.66,138,3,1.99,0.0,0.0,0.0,0.0,0.0
4531,61098,organización y almacenamiento,percheros,2019-01-29,50,0.28,548,5,1.39,0.0,0.0,0.0,0.0,0.0
4532,61098,organización y almacenamiento,percheros,2019-03-14,50,0.0,210,0,0.0,0.0,0.0,0.0,0.0,0.0
4533,61098,organización y almacenamiento,percheros,2018-12-31,50,0.35,802,11,3.86,0.0,0.0,0.0,0.0,0.0
4534,61098,organización y almacenamiento,percheros,2019-01-13,50,0.33,495,12,4.0,0.0,0.0,0.0,0.0,0.0
4535,61098,organización y almacenamiento,percheros,2019-01-11,50,0.29,529,7,2.02,0.0,0.0,0.0,0.0,0.0
4536,61098,organización y almacenamiento,percheros,2018-11-17,50,0.38,1350,19,7.2,0.0,0.0,0.0,0.0,0.0
4537,61098,organización y almacenamiento,percheros,2019-01-03,50,0.36,200,5,1.82,0.0,0.0,0.0,0.0,0.0
4538,61098,organización y almacenamiento,percheros,2019-01-26,50,0.26,474,9,2.35,0.0,0.0,0.0,0.0,0.0
4539,61098,organización y almacenamiento,percheros,2018-12-09,50,0.7,295,4,2.79,0.0,0.0,0.0,0.0,0.0
4540,61098,organización y almacenamiento,percheros,2018-12-13,50,0.4,239,1,0.4,0.0,0.0,0.0,0.0,0.0
4541,61098,organización y almacenamiento,percheros,2018-11-15,50,0.36,284,5,1.82,0.0,0.0,0.0,0.0,0.0
4542,61098,organización y almacenamiento,percheros,2019-02-06,50,0.19,1407,14,2.69,0.0,0.0,0.0,0.0,0.0
4543,61098,organización y almacenamiento,percheros,2019-02-08,50,0.36,948,16,5.72,0.99,1.98,41.98,83.95,7.34
4544,61098,organización y almacenamiento,percheros,2019-02-21,50,0.28,507,5,1.41,0.0,0.0,0.0,0.0,0.0
4545,61098,organización y almacenamiento,percheros,2019-01-31,50,0.26,601,16,4.24,0.0,0.0,0.0,0.0,0.0
4546,61098,organización y almacenamiento,percheros,2019-03-22,50,0.29,781,8,2.34,0.0,0.0,0.0,0.0,0.0
4547,61098,organización y almacenamiento,percheros,2019-03-23,50,0.41,501,5,2.05,0.0,0.0,0.0,0.0,0.0
4548,61098,organización y almacenamiento,percheros,2019-02-22,50,0.27,386,6,1.6,0.0,0.0,0.0,0.0,0.0
4549,61098,organización y almacenamiento,percheros,2019-03-08,50,0.3,655,11,3.33,0.0,0.0,0.0,0.0,0.0
4550,61098,organización y almacenamiento,percheros,2018-12-19,50,0.47,378,8,3.77,0.0,0.0,0.0,0.0,0.0
4551,61098,organización y almacenamiento,percheros,2019-01-02,50,0.36,184,3,1.09,0.0,0.0,0.0,0.0,0.0
4552,61098,organización y almacenamiento,percheros,2019-01-27,50,0.22,582,2,0.43,0.0,0.0,0.0,0.0,0.0
4553,61098,organización y almacenamiento,percheros,2019-03-31,50,0.21,274,3,0.62,0.0,0.0,0.0,0.0,0.0
4554,61098,organización y almacenamiento,percheros,2019-03-11,50,0.29,609,7,2.06,0.0,0.0,0.0,0.0,0.0
4555,61098,organización y almacenamiento,percheros,2019-02-15,50,0.4,448,6,2.41,0.0,0.0,0.0,0.0,0.0
4556,61098,organización y almacenamiento,percheros,2019-02-14,50,0.34,841,7,2.38,0.0,0.0,0.0,0.0,0.0
4557,61098,organización y almacenamiento,percheros,2019-02-28,50,0.28,650,6,1.65,0.0,0.0,0.0,0.0,0.0
4558,61098,organización y almacenamiento,percheros,2019-01-09,50,0.34,254,7,2.35,0.0,0.0,0.0,0.0,0.0
4559,61098,organización y almacenamiento,percheros,2019-02-09,50,0.53,546,12,6.36,0.0,0.0,0.0,0.0,0.0
4560,61098,organización y almacenamiento,percheros,2019-02-03,50,0.26,943,17,4.42,0.0,0.0,0.0,0.0,0.0
4561,61098,organización y almacenamiento,percheros,2019-03-05,50,0.6,522,2,1.2,0.0,0.0,0.0,0.0,0.0
4562,61098,organización y almacenamiento,percheros,2018-12-08,50,0.38,239,3,1.14,0.0,0.0,0.0,0.0,0.0
4563,61098,organización y almacenamiento,percheros,2019-03-27,50,0.21,519,6,1.26,0.0,0.0,0.0,0.0,0.0
4564,61098,organización y almacenamiento,percheros,2019-03-24,50,0.42,609,7,2.94,0.0,0.0,0.0,0.0,0.0
4565,61098,organización y almacenamiento,percheros,2018-12-12,50,0.24,391,1,0.24,0.0,0.0,0.0,0.0,0.0
4566,61098,organización y almacenamiento,percheros,2018-12-17,50,0.45,447,6,2.7,0.0,0.0,0.0,0.0,0.0
4567,61098,organización y almacenamiento,percheros,2018-07-12,50,0.13,515,9,1.15,0.0,0.0,0.0,0.0,0.0
4568,61098,organización y almacenamiento,percheros,2018-05-31,50,0.13,624,16,2.08,0.0,0.0,0.0,0.0,0.0
4569,61098,organización y almacenamiento,percheros,2018-04-07,50,0.11,416,7,0.8,0.0,0.0,0.0,0.0,0.0
4570,61098,organización y almacenamiento,percheros,2018-04-06,50,0.14,364,4,0.55,0.0,0.0,0.0,0.0,0.0
4571,61098,organización y almacenamiento,percheros,2018-05-10,50,0.14,442,6,0.82,0.0,0.0,0.0,0.0,0.0
4572,61098,organización y almacenamiento,percheros,2018-03-03,50,0.07,505,9,0.64,0.0,0.0,0.0,0.0,0.0
4573,61098,organización y almacenamiento,percheros,2018-04-19,50,0.14,545,9,1.26,1.0,1.0,51.9,51.9,41.19
4574,61098,organización y almacenamiento,percheros,2018-03-29,50,0.14,578,12,1.62,0.0,0.0,0.0,0.0,0.0
4575,61098,organización y almacenamiento,percheros,2018-07-19,50,0.12,560,8,1.0,0.0,0.0,0.0,0.0,0.0
4576,61098,organización y almacenamiento,percheros,2018-07-08,50,0.12,669,2,0.24,0.0,0.0,0.0,0.0,0.0
4577,61098,organización y almacenamiento,percheros,2018-06-05,50,0.14,626,9,1.27,0.0,0.0,0.0,0.0,0.0
4578,61098,organización y almacenamiento,percheros,2018-05-16,50,0.14,457,7,0.99,0.0,0.0,0.0,0.0,0.0
4579,61098,organización y almacenamiento,percheros,2018-04-09,50,0.13,488,7,0.9,0.0,0.0,0.0,0.0,0.0
4580,61098,organización y almacenamiento,percheros,2018-05-25,50,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4581,61098,organización y almacenamiento,percheros,2018-06-20,50,0.13,535,5,0.66,0.0,0.0,0.0,0.0,0.0
