,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
9967,51136,muebles,"consolas, recibidores y tocadores",2019-01-29,200,0.28,737,9,2.5,0.0,0.0,0.0,0.0,0.0
9968,51136,muebles,"consolas, recibidores y tocadores",2018-12-25,200,0.46,1303,9,4.17,0.0,0.0,0.0,0.0,0.0
9969,51136,muebles,"consolas, recibidores y tocadores",2018-11-14,200,0.16,446,3,0.49,0.33,0.73,59.4,130.68,121.22
9970,51136,muebles,"consolas, recibidores y tocadores",2018-12-27,200,0.37,869,4,1.48,0.0,0.0,0.0,0.0,0.0
9971,51136,muebles,"consolas, recibidores y tocadores",2018-12-11,200,0.26,471,4,1.03,0.0,0.0,0.0,0.0,0.0
9972,51136,muebles,"consolas, recibidores y tocadores",2019-01-03,200,0.2,238,4,0.8,0.0,0.0,0.0,0.0,0.0
9973,51136,muebles,"consolas, recibidores y tocadores",2018-10-04,200,0.19,198,5,0.93,0.0,0.0,0.0,0.0,0.0
9974,51136,muebles,"consolas, recibidores y tocadores",2018-11-28,200,0.23,324,5,1.14,0.0,0.0,0.0,0.0,0.0
9975,51136,muebles,"consolas, recibidores y tocadores",2019-02-20,200,0.55,724,4,2.2,0.0,0.0,0.0,0.0,0.0
9976,51136,muebles,"consolas, recibidores y tocadores",2018-12-26,200,0.38,1245,10,3.83,0.0,0.0,0.0,0.0,0.0
9977,51136,muebles,"consolas, recibidores y tocadores",2019-01-08,200,0.38,511,11,4.19,0.0,0.0,0.0,0.0,0.0
9978,51136,muebles,"consolas, recibidores y tocadores",2019-01-24,200,0.24,787,3,0.72,0.0,0.0,0.0,0.0,0.0
9979,51136,muebles,"consolas, recibidores y tocadores",2018-10-05,200,0.2,178,2,0.39,0.0,0.0,0.0,0.0,0.0
9980,51136,muebles,"consolas, recibidores y tocadores",2018-10-02,200,0.19,157,1,0.19,0.0,0.0,0.0,0.0,0.0
9981,51136,muebles,"consolas, recibidores y tocadores",2018-12-10,200,0.32,620,5,1.58,0.0,0.0,0.0,0.0,0.0
9982,51136,muebles,"consolas, recibidores y tocadores",2018-10-03,200,0.12,187,1,0.12,0.0,0.0,0.0,0.0,0.0
9983,51136,muebles,"consolas, recibidores y tocadores",2019-03-17,300,0.33,1506,12,4.0,0.0,0.0,0.0,0.0,0.0
9984,51136,muebles,"consolas, recibidores y tocadores",2018-11-11,200,0.17,563,10,1.71,0.0,2.0,0.0,0.0,0.0
9985,51136,muebles,"consolas, recibidores y tocadores",2018-11-04,200,0.22,336,8,1.78,0.0,0.0,0.0,0.0,0.0
9986,51136,muebles,"consolas, recibidores y tocadores",2018-10-10,200,0.17,177,1,0.17,0.0,0.0,0.0,0.0,0.0
9987,51136,muebles,"consolas, recibidores y tocadores",2018-11-13,200,0.21,410,5,1.04,0.0,0.04,0.0,6.58,0.0
9988,51136,muebles,"consolas, recibidores y tocadores",2019-03-20,300,0.32,1282,8,2.55,0.5,1.0,63.0,126.0,24.71
9989,51136,muebles,"consolas, recibidores y tocadores",2018-10-26,200,0.16,352,5,0.82,1.31,2.91,112.73,126.67,137.48
9990,51136,muebles,"consolas, recibidores y tocadores",2018-11-19,200,0.24,859,6,1.44,0.0,0.0,0.0,0.0,0.0
9991,51136,muebles,"consolas, recibidores y tocadores",2019-03-04,200,0.53,514,4,2.13,0.0,0.0,0.0,0.0,0.0
9992,51136,muebles,"consolas, recibidores y tocadores",2018-12-31,200,0.32,982,11,3.47,1.0,2.0,198.0,396.0,57.06
9993,51136,muebles,"consolas, recibidores y tocadores",2019-02-21,200,0.51,844,1,0.51,0.0,0.0,0.0,0.0,0.0
9994,51136,muebles,"consolas, recibidores y tocadores",2019-01-22,200,0.34,968,14,4.76,0.0,0.0,0.0,0.0,0.0
9995,51136,muebles,"consolas, recibidores y tocadores",2019-03-22,300,0.22,788,4,0.88,0.0,0.0,0.0,0.0,0.0
9996,51136,muebles,"consolas, recibidores y tocadores",2018-12-19,200,0.47,769,9,4.2,0.0,0.0,0.0,0.0,0.0
9997,51136,muebles,"consolas, recibidores y tocadores",2019-03-27,300,0.28,614,4,1.12,0.0,0.0,0.0,0.0,0.0
9998,51136,muebles,"consolas, recibidores y tocadores",2018-12-03,200,0.4,1059,8,3.24,0.0,0.0,0.0,0.0,0.0
9999,51136,muebles,"consolas, recibidores y tocadores",2018-12-07,200,0.4,514,7,2.83,0.0,0.0,0.0,0.0,0.0
10000,51136,muebles,"consolas, recibidores y tocadores",2018-10-19,200,0.24,240,7,1.68,0.0,0.0,0.0,0.0,0.0
10001,51136,muebles,"consolas, recibidores y tocadores",2018-10-07,200,0.18,261,2,0.36,0.0,0.0,0.0,0.0,0.0
10002,51136,muebles,"consolas, recibidores y tocadores",2019-01-09,200,0.42,731,9,3.77,0.0,0.0,0.0,0.0,0.0
10003,51136,muebles,"consolas, recibidores y tocadores",2019-01-16,200,0.3,1415,8,2.38,0.0,0.0,0.0,0.0,0.0
10004,51136,muebles,"consolas, recibidores y tocadores",2019-02-13,200,0.19,766,4,0.75,0.0,0.0,0.0,0.0,0.0
10005,51136,muebles,"consolas, recibidores y tocadores",2018-10-13,200,0.21,232,3,0.64,0.0,0.0,0.0,0.0,0.0
10006,51136,muebles,"consolas, recibidores y tocadores",2019-02-05,200,0.23,843,6,1.4,0.0,0.0,0.0,0.0,0.0
10007,51136,muebles,"consolas, recibidores y tocadores",2019-02-09,200,0.26,1138,5,1.28,2.0,4.0,501.0,1002.0,391.41
10008,51136,muebles,"consolas, recibidores y tocadores",2019-01-26,200,0.24,930,5,1.19,0.0,0.0,0.0,0.0,0.0
10009,51136,muebles,"consolas, recibidores y tocadores",2019-03-06,200,0.39,156,1,0.39,0.0,0.0,0.0,0.0,0.0
10010,51136,muebles,"consolas, recibidores y tocadores",2019-01-01,200,0.52,319,4,2.08,0.0,0.0,0.0,0.0,0.0
10011,51136,muebles,"consolas, recibidores y tocadores",2018-12-30,200,0.35,1116,11,3.82,0.0,0.0,0.0,0.0,0.0
10012,51136,muebles,"consolas, recibidores y tocadores",2019-02-27,200,0.55,730,5,2.74,0.0,0.0,0.0,0.0,0.0
10013,51136,muebles,"consolas, recibidores y tocadores",2018-12-06,200,0.22,518,2,0.45,0.0,0.0,0.0,0.0,0.0
10014,51136,muebles,"consolas, recibidores y tocadores",2018-11-22,200,0.2,1437,18,3.61,0.0,0.05,0.0,9.32,0.0
10015,51136,muebles,"consolas, recibidores y tocadores",2019-01-20,200,0.36,886,8,2.9,0.0,0.0,0.0,0.0,0.0
10016,51136,muebles,"consolas, recibidores y tocadores",2019-02-08,200,0.3,1104,8,2.43,0.0,0.0,0.0,0.0,0.0
10017,51136,muebles,"consolas, recibidores y tocadores",2018-12-05,200,0.32,508,2,0.63,0.0,0.0,0.0,0.0,0.0
10018,51136,muebles,"consolas, recibidores y tocadores",2018-12-08,200,0.31,400,8,2.49,0.0,0.0,0.0,0.0,0.0
10019,51136,muebles,"consolas, recibidores y tocadores",2019-02-02,200,0.18,475,2,0.36,0.0,0.0,0.0,0.0,0.0
10020,51136,muebles,"consolas, recibidores y tocadores",2018-11-21,200,0.31,1298,13,3.98,0.67,1.27,151.2,287.28,37.99
10021,51136,muebles,"consolas, recibidores y tocadores",2019-01-18,200,0.3,1027,14,4.15,0.0,0.0,0.0,0.0,0.0
10022,51136,muebles,"consolas, recibidores y tocadores",2019-03-26,300,0.22,510,3,0.65,0.0,0.0,0.0,0.0,0.0
10023,51136,muebles,"consolas, recibidores y tocadores",2019-03-14,300,0.0,23,0,0.0,0.0,0.0,0.0,0.0,0.0
10024,51136,muebles,"consolas, recibidores y tocadores",2019-03-08,300,0.17,582,3,0.52,0.0,0.0,0.0,0.0,0.0
10025,51136,muebles,"consolas, recibidores y tocadores",2019-01-21,200,0.4,834,5,2.0,0.0,0.0,0.0,0.0,0.0
10026,51136,muebles,"consolas, recibidores y tocadores",2019-03-01,200,0.39,629,3,1.17,0.0,0.0,0.0,0.0,0.0
10027,51136,muebles,"consolas, recibidores y tocadores",2018-12-04,200,0.27,615,6,1.61,0.0,0.0,0.0,0.0,0.0
10028,51136,muebles,"consolas, recibidores y tocadores",2018-10-11,200,0.24,152,3,0.71,0.0,2.0,0.0,0.0,0.0
10029,51136,muebles,"consolas, recibidores y tocadores",2018-12-22,200,0.48,1413,13,6.26,0.0,0.0,0.0,0.0,0.0
10030,51136,muebles,"consolas, recibidores y tocadores",2018-12-24,200,0.48,1348,18,8.71,0.0,0.0,0.0,0.0,0.0
10031,51136,muebles,"consolas, recibidores y tocadores",2018-11-07,200,0.18,396,5,0.9,0.0,1.0,0.0,0.0,0.0
10032,51136,muebles,"consolas, recibidores y tocadores",2019-03-03,200,0.19,527,1,0.19,0.0,0.0,0.0,0.0,0.0
10033,51136,muebles,"consolas, recibidores y tocadores",2019-01-04,200,0.33,368,4,1.33,0.0,0.0,0.0,0.0,0.0
10034,51136,muebles,"consolas, recibidores y tocadores",2018-12-29,200,0.29,1070,9,2.57,0.0,0.0,0.0,0.0,0.0
10035,51136,muebles,"consolas, recibidores y tocadores",2018-11-16,200,0.39,606,3,1.17,0.0,0.0,0.0,0.0,0.0
10036,51136,muebles,"consolas, recibidores y tocadores",2018-11-20,200,0.32,1050,10,3.2,0.0,0.8,0.0,37.84,0.0
10037,51136,muebles,"consolas, recibidores y tocadores",2019-02-12,200,0.23,694,5,1.13,0.0,0.0,0.0,0.0,0.0
10038,51136,muebles,"consolas, recibidores y tocadores",2018-10-12,200,0.13,206,2,0.26,0.0,0.0,0.0,0.0,0.0
10039,51136,muebles,"consolas, recibidores y tocadores",2019-03-07,300,0.24,451,3,0.72,0.0,0.0,0.0,0.0,0.0
10040,51136,muebles,"consolas, recibidores y tocadores",2019-01-30,200,0.25,567,8,2.0,0.0,0.0,0.0,0.0,0.0
10041,51136,muebles,"consolas, recibidores y tocadores",2019-03-12,300,0.33,850,7,2.32,0.0,0.0,0.0,0.0,0.0
10042,51136,muebles,"consolas, recibidores y tocadores",2018-10-27,200,0.22,539,5,1.12,0.0,0.0,0.0,0.0,0.0
10043,51136,muebles,"consolas, recibidores y tocadores",2019-01-10,200,0.24,2212,23,5.51,0.25,0.5,36.45,72.9,6.62
10044,51136,muebles,"consolas, recibidores y tocadores",2018-10-18,200,0.2,265,5,1.0,0.0,0.0,0.0,0.0,0.0
10045,51136,muebles,"consolas, recibidores y tocadores",2019-02-06,200,0.26,892,6,1.54,0.0,0.0,0.0,0.0,0.0
10046,51136,muebles,"consolas, recibidores y tocadores",2018-12-17,200,0.34,1708,7,2.41,0.0,0.0,0.0,0.0,0.0
10047,51136,muebles,"consolas, recibidores y tocadores",2019-02-24,200,0.5,641,5,2.51,0.0,0.0,0.0,0.0,0.0
10048,51136,muebles,"consolas, recibidores y tocadores",2018-10-23,200,0.21,731,5,1.06,0.0,1.0,0.0,0.0,0.0
10049,51136,muebles,"consolas, recibidores y tocadores",2019-02-26,200,0.34,553,4,1.34,0.0,0.0,0.0,0.0,0.0
10050,51136,muebles,"consolas, recibidores y tocadores",2018-11-29,200,0.37,386,5,1.84,0.0,0.0,0.0,0.0,0.0
10051,51136,muebles,"consolas, recibidores y tocadores",2019-03-23,300,0.32,635,5,1.61,0.0,0.0,0.0,0.0,0.0
10052,51136,muebles,"consolas, recibidores y tocadores",2019-03-10,300,0.27,567,1,0.27,0.0,0.0,0.0,0.0,0.0
10053,51136,muebles,"consolas, recibidores y tocadores",2018-11-10,200,0.2,455,4,0.82,0.0,0.0,0.0,0.0,0.0
10054,51136,muebles,"consolas, recibidores y tocadores",2018-10-14,200,0.12,312,2,0.24,0.0,0.0,0.0,0.0,0.0
10055,51136,muebles,"consolas, recibidores y tocadores",2019-02-19,200,0.29,803,1,0.29,0.0,0.0,0.0,0.0,0.0
10056,51136,muebles,"consolas, recibidores y tocadores",2019-02-10,200,0.28,874,6,1.69,0.0,0.0,0.0,0.0,0.0
10057,51136,muebles,"consolas, recibidores y tocadores",2018-12-09,200,0.69,426,4,2.77,0.0,1.0,0.0,133.5,0.0
10058,51136,muebles,"consolas, recibidores y tocadores",2019-03-31,300,0.27,154,1,0.27,0.0,0.0,0.0,0.0,0.0
10059,51136,muebles,"consolas, recibidores y tocadores",2019-03-06,300,0.0,380,0,0.0,0.0,0.0,0.0,0.0,0.0
10060,51136,muebles,"consolas, recibidores y tocadores",2019-02-22,200,0.35,647,7,2.42,0.0,0.0,0.0,0.0,0.0
10061,51136,muebles,"consolas, recibidores y tocadores",2018-10-30,200,0.38,137,2,0.76,0.0,0.0,0.0,0.0,0.0
10062,51136,muebles,"consolas, recibidores y tocadores",2018-11-24,200,0.52,1700,32,16.65,0.0,0.0,0.0,0.0,0.0
10063,51136,muebles,"consolas, recibidores y tocadores",2018-10-01,200,0.15,202,2,0.3,0.0,0.0,0.0,0.0,0.0
10064,51136,muebles,"consolas, recibidores y tocadores",2019-01-28,200,0.25,704,6,1.49,0.0,0.0,0.0,0.0,0.0
10065,51136,muebles,"consolas, recibidores y tocadores",2019-01-14,200,0.29,1478,12,3.51,0.0,0.0,0.0,0.0,0.0
10066,51136,muebles,"consolas, recibidores y tocadores",2019-03-29,300,0.37,290,1,0.37,0.0,0.0,0.0,0.0,0.0
10067,51136,muebles,"consolas, recibidores y tocadores",2018-12-28,200,0.43,1093,4,1.71,0.0,0.0,0.0,0.0,0.0
10068,51136,muebles,"consolas, recibidores y tocadores",2018-11-30,200,0.38,574,4,1.51,0.0,0.0,0.0,0.0,0.0
