,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
7650,101318,muebles,sillas,2018-12-13,80,0.37,3313,17,6.36,0.0,0.0,0.0,0.0,0.0
7651,101318,muebles,sillas,2018-12-03,80,0.41,2677,12,4.91,0.0,0.0,0.0,0.0,0.0
7652,101318,muebles,sillas,2018-11-21,80,0.61,4851,40,24.43,0.69,2.19,25.27,173.07,1.03
7653,101318,muebles,sillas,2018-12-17,80,0.35,4946,14,4.96,0.0,0.0,0.0,0.0,0.0
7654,101318,muebles,sillas,2019-01-13,80,0.44,6457,36,15.95,0.0,0.0,0.0,0.0,0.0
7655,101318,muebles,sillas,2018-12-06,80,0.43,2072,19,8.21,0.0,0.0,0.0,0.0,0.0
7656,101318,muebles,sillas,2018-12-18,80,0.42,3340,22,9.22,0.0,0.0,0.0,0.0,0.0
7657,101318,muebles,sillas,2019-01-09,80,0.42,5945,40,16.89,1.0,2.0,64.7,129.4,3.83
7658,101318,muebles,sillas,2018-11-12,80,0.37,4845,37,13.61,0.0,0.0,0.0,0.0,0.0
7659,101318,muebles,sillas,2018-12-08,80,0.37,2362,29,10.59,0.4,0.8,53.77,107.61,5.08
7660,101318,muebles,sillas,2018-11-30,80,0.41,1871,13,5.3,0.0,0.0,0.0,0.0,0.0
7661,101318,muebles,sillas,2018-12-24,80,0.4,2557,21,8.5,0.0,0.0,0.0,0.0,0.0
7662,101318,muebles,sillas,2018-10-17,80,0.36,3628,24,8.55,0.0,1.0,0.0,0.0,0.0
7663,101318,muebles,sillas,2018-12-12,80,0.39,2563,23,8.88,0.0,0.0,0.0,0.0,0.0
7664,101318,muebles,sillas,2018-12-19,80,0.38,3240,29,11.08,0.17,0.17,43.13,43.13,3.89
7665,101318,muebles,sillas,2018-10-12,80,0.32,2101,26,8.37,0.0,0.0,0.0,0.0,0.0
7666,101318,muebles,sillas,2019-01-31,80,0.3,5,1,0.3,0.0,0.0,0.0,0.0,0.0
7667,101318,muebles,sillas,2018-11-23,80,0.66,4474,26,17.13,1.0,2.0,66.7,133.4,3.89
7668,101318,muebles,sillas,2019-01-02,80,0.49,2422,11,5.42,0.0,0.0,0.0,0.0,0.0
7669,101318,muebles,sillas,2018-12-26,80,0.36,5654,26,9.49,0.0,0.0,0.0,0.0,0.0
7670,101318,muebles,sillas,2018-12-04,80,0.36,1668,16,5.8,0.0,0.0,0.0,0.0,0.0
7671,101318,muebles,sillas,2018-12-20,80,0.42,3453,21,8.77,0.0,0.0,0.0,0.0,0.0
7672,101318,muebles,sillas,2018-12-22,80,0.47,3652,23,10.84,0.0,0.0,0.0,0.0,0.0
7673,101318,muebles,sillas,2018-12-11,80,0.4,3352,22,8.81,0.0,0.0,0.0,0.0,0.0
7674,101318,muebles,sillas,2018-11-06,80,0.36,4489,30,10.87,0.0,3.0,0.0,0.0,0.0
7675,101318,muebles,sillas,2018-12-28,80,0.37,5163,37,13.77,0.0,0.0,0.0,0.0,0.0
7676,101318,muebles,sillas,2019-01-10,80,0.38,5601,32,12.0,0.65,1.13,63.84,78.15,5.32
7677,101318,muebles,sillas,2018-10-29,80,0.37,2983,17,6.36,0.12,0.12,3.24,3.24,0.51
7678,101318,muebles,sillas,2018-11-25,80,0.77,5855,56,42.97,0.0,0.0,0.0,0.0,0.0
7679,101318,muebles,sillas,2019-01-16,80,0.4,9275,59,23.58,1.82,3.27,437.03,780.6,18.53
7680,101318,muebles,sillas,2018-10-11,80,0.36,1503,12,4.33,0.0,1.0,0.0,0.0,0.0
7681,101318,muebles,sillas,2019-01-03,80,0.4,2435,21,8.47,1.0,2.5,110.6,369.4,13.06
7682,101318,muebles,sillas,2018-11-29,80,0.42,1852,6,2.53,0.0,0.0,0.0,0.0,0.0
7683,101318,muebles,sillas,2018-11-11,80,0.36,6988,53,19.21,0.0,0.0,0.0,0.0,0.0
7684,101318,muebles,sillas,2019-01-06,80,0.4,4748,31,12.26,0.0,0.0,0.0,0.0,0.0
7685,101318,muebles,sillas,2018-12-05,80,0.37,1665,7,2.61,0.0,0.0,0.0,0.0,0.0
7686,101318,muebles,sillas,2018-10-28,80,0.37,5417,36,13.32,0.62,0.71,156.09,183.57,11.72
7687,101318,muebles,sillas,2018-10-14,80,0.33,3859,26,8.57,0.0,1.0,0.0,0.0,0.0
7688,101318,muebles,sillas,2019-01-08,80,0.46,3925,38,17.37,0.0,0.0,0.0,0.0,0.0
7689,101318,muebles,sillas,2018-12-01,80,0.37,2201,17,6.34,0.0,0.0,0.0,0.0,0.0
7690,101318,muebles,sillas,2018-12-16,80,0.38,4384,30,11.52,0.0,0.0,0.0,0.0,0.0
7691,101318,muebles,sillas,2018-10-30,80,0.38,3106,23,8.7,0.0,0.0,0.0,0.0,0.0
7692,101318,muebles,sillas,2018-10-15,80,0.33,2972,34,11.25,0.25,2.25,6.48,6.48,0.58
7693,101318,muebles,sillas,2018-10-18,80,0.34,3428,22,7.49,0.0,2.0,0.0,0.0,0.0
