,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
6800,89062,textil hogar,alfombras de bambú,2018-11-18,100,0.26,1746,14,3.63,0.0,0.0,0.0,0.0,0.0
6801,89062,textil hogar,alfombras de bambú,2018-11-22,80,0.28,1630,20,5.51,0.0,0.0,0.0,0.0,0.0
6802,89062,textil hogar,alfombras de bambú,2019-03-02,100,0.0,46,0,0.0,0.0,0.0,0.0,0.0,0.0
6803,89062,textil hogar,alfombras de bambú,2019-02-01,80,0.24,107,1,0.24,0.0,0.0,0.0,0.0,0.0
6804,89062,textil hogar,alfombras de bambú,2019-03-21,100,0.04,161,1,0.04,0.0,0.0,0.0,0.0,0.0
6805,89062,textil hogar,alfombras de bambú,2018-11-09,100,0.42,332,6,2.55,0.0,0.0,0.0,0.0,0.0
6806,89062,textil hogar,alfombras de bambú,2019-01-15,80,0.31,1435,9,2.83,0.0,0.0,0.0,0.0,0.0
6807,89062,textil hogar,alfombras de bambú,2019-03-06,100,0.11,32,1,0.11,0.0,0.0,0.0,0.0,0.0
6808,89062,textil hogar,alfombras de bambú,2018-10-16,100,0.39,2049,27,10.51,0.0,1.0,0.0,0.0,0.0
6809,89062,textil hogar,alfombras de bambú,2019-01-16,80,0.31,1093,6,1.84,0.0,0.0,0.0,0.0,0.0
6810,89062,textil hogar,alfombras de bambú,2018-10-15,100,0.34,1812,28,9.6,0.0,4.0,0.0,0.0,0.0
6811,89062,textil hogar,alfombras de bambú,2019-03-03,100,0.08,58,1,0.08,0.0,0.0,0.0,0.0,0.0
6812,89062,textil hogar,alfombras de bambú,2018-12-25,100,0.47,111,1,0.47,0.0,0.0,0.0,0.0,0.0
6813,89062,textil hogar,alfombras de bambú,2019-03-30,100,0.0,85,0,0.0,0.0,0.0,0.0,0.0,0.0
6814,89062,textil hogar,alfombras de bambú,2019-03-27,100,0.0,83,0,0.0,0.0,0.0,0.0,0.0,0.0
6815,89062,textil hogar,alfombras de bambú,2019-01-22,80,0.0,182,0,0.0,0.0,0.0,0.0,0.0,0.0
6816,89062,textil hogar,alfombras de bambú,2019-02-15,80,0.0,69,0,0.0,0.0,0.0,0.0,0.0,0.0
6817,89062,textil hogar,alfombras de bambú,2019-03-09,100,0.0,60,0,0.0,0.0,0.0,0.0,0.0,0.0
6818,89062,textil hogar,alfombras de bambú,2018-12-27,100,0.0,37,0,0.0,0.0,0.0,0.0,0.0,0.0
6819,89062,textil hogar,alfombras de bambú,2019-01-08,80,0.36,116,2,0.71,0.0,0.0,0.0,0.0,0.0
6820,89062,textil hogar,alfombras de bambú,2018-11-04,100,0.29,291,5,1.45,0.0,0.0,0.0,0.0,0.0
6821,89062,textil hogar,alfombras de bambú,2019-03-20,100,0.0,155,0,0.0,0.0,0.0,0.0,0.0,0.0
6822,89062,textil hogar,alfombras de bambú,2018-10-05,100,0.19,739,8,1.53,0.0,0.0,0.0,0.0,0.0
6823,89062,textil hogar,alfombras de bambú,2019-02-16,80,0.31,80,1,0.31,0.0,0.0,0.0,0.0,0.0
6824,89062,textil hogar,alfombras de bambú,2018-10-18,100,0.32,1115,16,5.12,0.0,0.0,0.0,0.0,0.0
6825,89062,textil hogar,alfombras de bambú,2018-11-21,80,0.25,1282,13,3.24,0.4,0.87,33.95,73.55,10.48
6826,89062,textil hogar,alfombras de bambú,2019-02-06,80,0.0,91,0,0.0,0.0,0.0,0.0,0.0,0.0
6827,89062,textil hogar,alfombras de bambú,2019-01-09,80,0.42,192,3,1.26,0.0,0.0,0.0,0.0,0.0
6828,89062,textil hogar,alfombras de bambú,2019-03-23,100,0.0,99,0,0.0,0.0,0.0,0.0,0.0,0.0
6829,89062,textil hogar,alfombras de bambú,2019-01-23,80,0.0,114,0,0.0,0.0,0.0,0.0,0.0,0.0
6830,89062,textil hogar,alfombras de bambú,2018-11-24,80,0.46,769,12,5.5,0.0,0.0,0.0,0.0,0.0
6831,89062,textil hogar,alfombras de bambú,2018-11-20,100,0.35,1066,10,3.47,0.0,0.0,0.0,0.0,0.0
6832,89062,textil hogar,alfombras de bambú,2018-12-26,100,0.42,114,1,0.42,0.0,0.0,0.0,0.0,0.0
6833,89062,textil hogar,alfombras de bambú,2019-03-25,100,0.0,101,0,0.0,0.0,0.0,0.0,0.0,0.0
6834,89062,textil hogar,alfombras de bambú,2019-03-22,100,0.1,148,1,0.1,0.0,0.0,0.0,0.0,0.0
6835,89062,textil hogar,alfombras de bambú,2018-11-06,100,0.27,464,5,1.34,0.0,0.0,0.0,0.0,0.0
6836,89062,textil hogar,alfombras de bambú,2018-10-12,100,0.42,1235,12,5.01,0.0,0.0,0.0,0.0,0.0
6837,89062,textil hogar,alfombras de bambú,2019-02-19,80,0.0,43,0,0.0,0.0,0.0,0.0,0.0,0.0
6838,89062,textil hogar,alfombras de bambú,2019-01-07,100,0.48,145,2,0.96,0.0,0.0,0.0,0.0,0.0
6839,89062,textil hogar,alfombras de bambú,2018-10-10,100,0.28,1211,21,5.91,0.0,0.0,0.0,0.0,0.0
6840,89062,textil hogar,alfombras de bambú,2018-10-24,100,0.3,368,2,0.6,0.0,0.0,0.0,0.0,0.0
6841,89062,textil hogar,alfombras de bambú,2018-10-17,100,0.33,1058,8,2.63,0.0,0.0,0.0,0.0,0.0
6842,89062,textil hogar,alfombras de bambú,2018-11-01,100,0.22,319,6,1.29,0.0,0.0,0.0,0.0,0.0
6843,89062,textil hogar,alfombras de bambú,2019-03-10,100,0.0,65,0,0.0,0.0,0.0,0.0,0.0,0.0
6844,89062,textil hogar,alfombras de bambú,2018-10-30,100,0.32,249,6,1.94,0.0,0.0,0.0,0.0,0.0
6845,89062,textil hogar,alfombras de bambú,2018-11-05,100,0.27,457,4,1.09,0.0,0.0,0.0,0.0,0.0
6846,89062,textil hogar,alfombras de bambú,2019-02-22,80,0.19,76,1,0.19,0.0,0.0,0.0,0.0,0.0
6847,89062,textil hogar,alfombras de bambú,2019-01-12,80,0.29,1264,6,1.73,0.0,0.0,0.0,0.0,0.0
6848,89062,textil hogar,alfombras de bambú,2019-02-21,80,0.0,62,0,0.0,0.0,0.0,0.0,0.0,0.0
6849,89062,textil hogar,alfombras de bambú,2018-11-14,100,0.36,365,4,1.46,0.0,0.0,0.0,0.0,0.0
6850,89062,textil hogar,alfombras de bambú,2019-02-07,80,0.24,99,2,0.47,0.0,0.0,0.0,0.0,0.0
6851,89062,textil hogar,alfombras de bambú,2019-02-23,80,0.0,59,0,0.0,0.0,0.0,0.0,0.0,0.0
6852,89062,textil hogar,alfombras de bambú,2019-03-26,100,0.65,75,1,0.65,0.0,0.0,0.0,0.0,0.0
6853,89062,textil hogar,alfombras de bambú,2019-02-24,80,0.38,117,2,0.76,0.0,0.0,0.0,0.0,0.0
6854,89062,textil hogar,alfombras de bambú,2018-10-13,100,0.33,1195,11,3.62,0.0,1.0,0.0,0.0,0.0
6855,89062,textil hogar,alfombras de bambú,2019-02-17,80,0.31,85,1,0.31,0.0,0.0,0.0,0.0,0.0
6856,89062,textil hogar,alfombras de bambú,2018-10-02,100,0.29,1011,13,3.79,0.0,0.0,0.0,0.0,0.0
6857,89062,textil hogar,alfombras de bambú,2019-02-26,100,0.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0
6858,89062,textil hogar,alfombras de bambú,2018-10-25,100,0.29,385,11,3.2,0.0,1.0,0.0,0.0,0.0
6859,89062,textil hogar,alfombras de bambú,2019-01-25,80,0.33,90,1,0.33,0.0,0.0,0.0,0.0,0.0
6860,89062,textil hogar,alfombras de bambú,2019-02-25,100,0.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0
6861,89062,textil hogar,alfombras de bambú,2019-01-30,80,0.0,72,0,0.0,0.0,0.0,0.0,0.0,0.0
6862,89062,textil hogar,alfombras de bambú,2018-12-24,100,1.25,43,1,1.25,0.0,0.0,0.0,0.0,0.0
6863,89062,textil hogar,alfombras de bambú,2018-12-22,100,0.0,116,0,0.0,0.0,0.0,0.0,0.0,0.0
6864,89062,textil hogar,alfombras de bambú,2019-02-27,100,0.0,41,0,0.0,0.0,0.0,0.0,0.0,0.0
6865,89062,textil hogar,alfombras de bambú,2018-11-08,100,0.24,520,7,1.7,0.0,1.0,0.0,0.0,0.0
6866,89062,textil hogar,alfombras de bambú,2018-11-07,100,0.34,596,6,2.04,0.0,0.0,0.0,0.0,0.0
6867,89062,textil hogar,alfombras de bambú,2018-10-01,100,0.32,729,8,2.58,0.0,0.0,0.0,0.0,0.0
6868,89062,textil hogar,alfombras de bambú,2019-01-24,80,0.8,167,1,0.8,0.0,0.0,0.0,0.0,0.0
