,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
5036,123482,organización y almacenamiento,percheros,2018-12-10,40,0.41,352,5,2.07,0.0,0.0,0.0,0.0,0.0
5037,123482,organización y almacenamiento,percheros,2019-03-22,40,0.28,961,16,4.53,0.0,0.0,0.0,0.0,0.0
5038,123482,organización y almacenamiento,percheros,2019-03-01,40,0.23,376,6,1.4,0.0,0.0,0.0,0.0,0.0
5039,123482,organización y almacenamiento,percheros,2019-02-03,40,0.28,1530,33,9.09,2.0,4.0,111.2,222.4,12.23
5040,123482,organización y almacenamiento,percheros,2018-10-24,40,0.27,1364,12,3.25,0.0,0.0,0.0,0.0,0.0
5041,123482,organización y almacenamiento,percheros,2018-12-12,40,0.31,494,5,1.55,0.0,0.0,0.0,0.0,0.0
5042,123482,organización y almacenamiento,percheros,2019-03-19,40,0.57,632,3,1.7,0.0,0.0,0.0,0.0,0.0
5043,123482,organización y almacenamiento,percheros,2018-10-01,40,0.26,1194,18,4.75,0.17,1.17,3.82,3.82,0.8
5044,123482,organización y almacenamiento,percheros,2018-10-14,40,0.23,2161,53,11.93,1.0,4.0,38.9,38.9,3.26
5045,123482,organización y almacenamiento,percheros,2019-02-27,40,0.2,411,5,0.98,0.0,0.0,0.0,0.0,0.0
5046,123482,organización y almacenamiento,percheros,2018-11-22,40,0.4,3046,61,24.45,1.58,3.58,55.33,125.33,2.26
5047,123482,organización y almacenamiento,percheros,2018-10-17,40,0.23,2402,26,5.99,0.0,2.0,0.0,0.0,0.0
5048,123482,organización y almacenamiento,percheros,2019-01-25,40,0.24,898,12,2.86,1.0,2.0,35.0,70.0,12.24
5049,123482,organización y almacenamiento,percheros,2018-10-12,40,0.25,1412,28,6.91,0.67,0.67,25.93,25.93,3.75
5050,123482,organización y almacenamiento,percheros,2018-11-15,40,0.36,2433,28,10.2,0.0,0.0,0.0,0.0,0.0
5051,123482,organización y almacenamiento,percheros,2019-03-28,40,0.29,656,13,3.83,0.0,0.0,0.0,0.0,0.0
5052,123482,organización y almacenamiento,percheros,2019-02-10,40,0.27,690,15,4.1,0.0,0.0,0.0,0.0,0.0
5053,123482,organización y almacenamiento,percheros,2019-03-27,40,0.4,762,5,2.0,0.0,0.0,0.0,0.0,0.0
5054,123482,organización y almacenamiento,percheros,2018-12-01,40,0.3,761,9,2.7,0.0,0.0,0.0,0.0,0.0
5055,123482,organización y almacenamiento,percheros,2018-11-16,40,0.44,2209,30,13.14,0.67,1.13,23.34,39.68,1.78
5056,123482,organización y almacenamiento,percheros,2018-10-25,40,0.32,839,8,2.54,0.0,0.0,0.0,0.0,0.0
5057,123482,organización y almacenamiento,percheros,2018-12-14,40,0.23,414,1,0.23,0.0,0.0,0.0,0.0,0.0
5058,123482,organización y almacenamiento,percheros,2019-01-10,40,0.18,154,1,0.18,0.0,0.0,0.0,0.0,0.0
5059,123482,organización y almacenamiento,percheros,2019-01-22,40,0.33,718,8,2.61,0.0,0.0,0.0,0.0,0.0
5060,123482,organización y almacenamiento,percheros,2018-11-24,40,0.51,4074,71,35.97,1.0,2.0,35.0,70.0,0.97
5061,123482,organización y almacenamiento,percheros,2019-03-16,40,0.29,286,4,1.15,0.0,0.0,0.0,0.0,0.0
5062,123482,organización y almacenamiento,percheros,2019-03-04,40,0.34,310,2,0.68,0.0,0.0,0.0,0.0,0.0
5063,123482,organización y almacenamiento,percheros,2019-02-26,40,0.14,576,4,0.54,0.0,0.0,0.0,0.0,0.0
5064,123482,organización y almacenamiento,percheros,2019-01-26,40,0.26,684,10,2.56,0.0,0.0,0.0,0.0,0.0
5065,123482,organización y almacenamiento,percheros,2019-03-03,40,0.33,271,4,1.31,0.0,0.0,0.0,0.0,0.0
5066,123482,organización y almacenamiento,percheros,2019-01-12,40,0.24,931,18,4.41,0.0,0.0,0.0,0.0,0.0
5067,123482,organización y almacenamiento,percheros,2019-02-21,40,0.29,779,13,3.73,0.0,0.0,0.0,0.0,0.0
