,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
2168,64534,muebles,cómodas,2018-10-17,300,0.2,7992,57,11.49,0.0,0.0,0.0,0.0,0.0
2169,64534,muebles,cómodas,2019-01-07,300,0.35,7407,61,21.17,0.0,0.0,0.0,0.0,0.0
2170,64534,muebles,cómodas,2019-03-21,300,0.18,11284,82,15.15,0.0,0.0,0.0,0.0,0.0
2171,64534,muebles,cómodas,2018-10-23,300,0.21,7588,59,12.68,0.0,1.0,0.0,0.0,0.0
2172,64534,muebles,cómodas,2019-03-17,300,0.2,11751,99,19.66,0.0,0.0,0.0,0.0,0.0
2173,64534,muebles,cómodas,2018-12-07,300,0.4,4359,33,13.31,0.0,0.0,0.0,0.0,0.0
2174,64534,muebles,cómodas,2019-03-23,300,0.2,9453,72,14.54,0.0,0.0,0.0,0.0,0.0
2175,64534,muebles,cómodas,2019-01-17,300,0.22,6443,58,12.94,0.0,0.0,0.0,0.0,0.0
2176,64534,muebles,cómodas,2019-02-24,300,0.23,5279,45,10.15,0.0,0.0,0.0,0.0,0.0
2177,64534,muebles,cómodas,2018-10-15,300,0.2,8358,58,11.87,0.0,0.0,0.0,0.0,0.0
2178,64534,muebles,cómodas,2019-01-18,300,0.23,5969,52,12.16,0.5,1.0,113.4,226.8,9.33
2179,64534,muebles,cómodas,2019-01-21,300,0.23,5131,52,11.92,0.0,0.0,0.0,0.0,0.0
2180,64534,muebles,cómodas,2019-01-05,300,0.33,1918,24,7.82,0.0,0.0,0.0,0.0,0.0
2181,64534,muebles,cómodas,2018-10-29,300,0.22,5882,36,7.8,0.0,1.0,0.0,0.0,0.0
2182,64534,muebles,cómodas,2018-12-19,300,0.37,9224,63,23.32,0.0,0.0,0.0,0.0,0.0
2183,64534,muebles,cómodas,2018-11-28,300,0.51,1634,18,9.13,0.0,0.0,0.0,0.0,0.0
2184,64534,muebles,cómodas,2018-12-28,300,0.36,4220,52,18.83,0.0,0.0,0.0,0.0,0.0
2185,64534,muebles,cómodas,2018-10-24,300,0.21,5786,33,6.9,0.0,2.0,0.0,0.0,0.0
2186,64534,muebles,cómodas,2019-03-08,300,0.23,4276,29,6.59,0.0,0.0,0.0,0.0,0.0
2187,64534,muebles,cómodas,2018-11-13,300,0.21,8073,61,12.78,0.0,0.8,0.0,70.44,0.0
2188,64534,muebles,cómodas,2019-01-22,300,0.23,6481,64,14.46,0.0,0.0,0.0,0.0,0.0
2189,64534,muebles,cómodas,2018-12-08,300,0.42,2917,31,13.06,0.0,0.0,0.0,0.0,0.0
2190,64534,muebles,cómodas,2018-12-15,300,0.4,5312,47,19.02,0.0,0.0,0.0,0.0,0.0
2191,64534,muebles,cómodas,2018-11-09,300,0.19,7948,47,9.06,1.0,5.0,59.9,59.9,6.61
2192,64534,muebles,cómodas,2018-10-08,300,0.21,5938,45,9.54,0.0,0.0,0.0,0.0,0.0
2193,64534,muebles,cómodas,2018-10-11,300,0.24,3982,37,8.73,0.0,1.0,0.0,0.0,0.0
2194,64534,muebles,cómodas,2018-12-21,300,0.37,7094,59,21.59,0.0,0.0,0.0,0.0,0.0
2195,64534,muebles,cómodas,2018-10-30,300,0.23,4994,29,6.55,0.0,1.0,0.0,0.0,0.0
2196,64534,muebles,cómodas,2018-10-05,300,0.2,5071,38,7.62,0.0,0.0,0.0,0.0,0.0
2197,64534,muebles,cómodas,2018-12-10,300,0.38,4106,40,15.1,0.0,0.0,0.0,0.0,0.0
2198,64534,muebles,cómodas,2018-12-04,300,0.54,3203,29,15.73,0.0,0.0,0.0,0.0,0.0
2199,64534,muebles,cómodas,2019-02-18,300,0.32,3691,42,13.32,0.0,0.0,0.0,0.0,0.0
2200,64534,muebles,cómodas,2019-01-13,300,0.26,7654,101,26.37,0.0,0.0,0.0,0.0,0.0
2201,64534,muebles,cómodas,2019-01-01,300,0.35,2683,26,9.13,0.0,0.0,0.0,0.0,0.0
2202,64534,muebles,cómodas,2018-11-10,300,0.2,9144,70,13.69,0.0,5.0,0.0,0.0,0.0
2203,64534,muebles,cómodas,2019-01-06,300,0.34,5077,34,11.54,0.0,0.0,0.0,0.0,0.0
2204,64534,muebles,cómodas,2019-01-15,300,0.23,9588,63,14.26,0.0,0.0,0.0,0.0,0.0
2205,64534,muebles,cómodas,2019-01-14,300,0.26,9007,86,22.08,1.0,1.0,186.3,186.3,8.44
2206,64534,muebles,cómodas,2019-02-25,300,0.23,7610,55,12.86,0.0,0.0,0.0,0.0,0.0
2207,64534,muebles,cómodas,2018-10-16,300,0.21,6949,52,10.67,0.0,2.0,0.0,0.0,0.0
2208,64534,muebles,cómodas,2019-02-20,300,0.27,6807,61,16.25,0.0,0.0,0.0,0.0,0.0
2209,64534,muebles,cómodas,2019-01-20,300,0.24,5350,58,13.95,0.0,0.0,0.0,0.0,0.0
2210,64534,muebles,cómodas,2018-12-09,300,0.39,4383,45,17.63,0.0,0.0,0.0,0.0,0.0
2211,64534,muebles,cómodas,2018-10-19,300,0.18,6378,43,7.76,0.5,3.0,113.4,226.8,14.61
2212,64534,muebles,cómodas,2019-03-03,300,0.29,5009,47,13.56,0.0,0.0,0.0,0.0,0.0
2213,64534,muebles,cómodas,2019-03-16,300,0.21,205,1,0.21,0.0,0.0,0.0,0.0,0.0
2214,64534,muebles,cómodas,2019-03-12,300,0.21,3937,27,5.54,0.0,0.0,0.0,0.0,0.0
2215,64534,muebles,cómodas,2019-03-19,300,0.2,11369,93,18.86,0.0,0.0,0.0,0.0,0.0
2216,64534,muebles,cómodas,2019-01-09,300,0.33,4083,56,18.7,0.0,0.0,0.0,0.0,0.0
2217,64534,muebles,cómodas,2018-11-14,300,0.21,8353,50,10.5,0.0,0.0,0.0,0.0,0.0
2218,64534,muebles,cómodas,2019-03-24,300,0.2,9977,76,14.9,0.0,0.0,0.0,0.0,0.0
2219,64534,muebles,cómodas,2018-12-18,300,0.39,8875,66,25.47,0.0,0.0,0.0,0.0,0.0
2220,64534,muebles,cómodas,2018-11-03,300,0.2,5416,37,7.56,0.0,3.0,0.0,0.0,0.0
2221,64534,muebles,cómodas,2018-12-30,300,0.32,6669,69,22.34,0.0,0.7,0.0,169.9,0.0
2222,64534,muebles,cómodas,2019-03-07,300,0.2,5787,35,6.91,0.0,0.0,0.0,0.0,0.0
2223,64534,muebles,cómodas,2018-10-25,300,0.21,5602,42,8.91,0.0,1.0,0.0,0.0,0.0
2224,64534,muebles,cómodas,2019-03-06,300,0.25,5419,43,10.72,0.0,0.0,0.0,0.0,0.0
2225,64534,muebles,cómodas,2018-11-29,300,0.45,2854,23,10.31,1.0,3.0,415.0,1028.0,40.25
2226,64534,muebles,cómodas,2018-11-23,300,0.44,15249,149,66.29,0.0,0.0,0.0,0.0,0.0
2227,64534,muebles,cómodas,2019-01-11,300,0.26,9876,90,23.43,0.0,0.0,0.0,0.0,0.0
2228,64534,muebles,cómodas,2019-02-11,300,0.39,4942,48,18.51,0.0,0.0,0.0,0.0,0.0
2229,64534,muebles,cómodas,2019-01-19,300,0.22,8506,57,12.48,0.0,0.0,0.0,0.0,0.0
2230,64534,muebles,cómodas,2019-02-12,300,0.31,5291,46,14.41,0.0,0.48,0.0,76.09,0.0
2231,64534,muebles,cómodas,2018-11-02,300,0.2,6284,60,11.83,0.0,2.0,0.0,0.0,0.0
2232,64534,muebles,cómodas,2018-10-13,300,0.2,6407,57,11.41,0.0,3.0,0.0,0.0,0.0
2233,64534,muebles,cómodas,2018-10-09,300,0.24,6467,57,13.86,0.0,3.0,0.0,0.0,0.0
2234,64534,muebles,cómodas,2019-01-10,300,0.31,1239,21,6.51,0.0,0.0,0.0,0.0,0.0
2235,64534,muebles,cómodas,2019-02-08,300,0.29,5472,55,16.19,1.0,2.0,233.6,467.2,14.43
2236,64534,muebles,cómodas,2019-01-30,300,0.22,4770,58,12.81,1.0,1.0,88.0,88.0,6.87
2237,64534,muebles,cómodas,2018-10-21,300,0.21,13055,98,20.18,0.0,3.0,0.0,0.0,0.0
2238,64534,muebles,cómodas,2019-03-10,300,0.23,5084,29,6.59,0.0,0.0,0.0,0.0,0.0
2239,64534,muebles,cómodas,2019-02-27,300,0.24,6891,46,11.03,0.0,0.0,0.0,0.0,0.0
2240,64534,muebles,cómodas,2018-12-23,300,0.37,10447,76,27.79,0.0,0.0,0.0,0.0,0.0
2241,64534,muebles,cómodas,2019-02-04,300,0.23,7987,62,14.03,0.0,0.0,0.0,0.0,0.0
2242,64534,muebles,cómodas,2018-10-27,300,0.22,8113,72,15.75,0.0,2.0,0.0,0.0,0.0
2243,64534,muebles,cómodas,2018-12-14,300,0.42,4607,43,18.06,0.14,0.14,28.29,28.29,1.57
2244,64534,muebles,cómodas,2019-01-04,300,0.35,2418,22,7.71,0.0,0.0,0.0,0.0,0.0
2245,64534,muebles,cómodas,2018-11-07,300,0.2,7441,54,10.65,0.0,1.0,0.0,0.0,0.0
2246,64534,muebles,cómodas,2019-03-04,300,0.27,5653,58,15.61,0.0,0.0,0.0,0.0,0.0
2247,64534,muebles,cómodas,2018-10-31,300,0.2,3301,29,5.78,0.0,0.0,0.0,0.0,0.0
2248,64534,muebles,cómodas,2018-10-04,300,0.24,5723,50,11.99,0.0,3.0,0.0,0.0,0.0
2249,64534,muebles,cómodas,2018-10-14,300,0.2,11628,84,16.81,0.0,2.0,0.0,0.0,0.0
2250,64534,muebles,cómodas,2019-03-11,300,0.26,5378,26,6.73,0.0,0.0,0.0,0.0,0.0
2251,64534,muebles,cómodas,2018-11-06,300,0.2,7859,53,10.86,1.0,3.0,310.0,310.0,28.55
2252,64534,muebles,cómodas,2019-03-25,300,0.19,7108,47,8.73,0.0,0.0,0.0,0.0,0.0
2253,64534,muebles,cómodas,2018-11-19,300,0.2,11283,72,14.43,0.0,0.0,0.0,0.0,0.0
2254,64534,muebles,cómodas,2018-11-22,300,0.29,10538,102,29.93,2.0,4.4,192.3,442.92,6.42
2255,64534,muebles,cómodas,2018-12-06,300,0.42,4275,29,12.28,0.0,0.0,0.0,0.0,0.0
2256,64534,muebles,cómodas,2019-02-15,300,0.33,4027,39,12.99,0.23,0.39,14.37,24.28,1.11
