,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
3382,122335,muebles,mesitas de noche,2019-01-25,80,0.35,290,2,0.7,0.0,0.0,0.0,0.0,0.0
3383,122335,muebles,mesitas de noche,2019-01-15,80,0.29,660,1,0.29,0.25,0.5,22.0,44.0,75.86
3384,122335,muebles,mesitas de noche,2019-03-15,100,0.38,489,4,1.53,0.0,0.0,0.0,0.0,0.0
3385,122335,muebles,mesitas de noche,2018-11-17,100,0.18,966,5,0.91,0.0,0.0,0.0,0.0,0.0
3386,122335,muebles,mesitas de noche,2018-12-18,100,0.19,370,3,0.57,0.0,0.0,0.0,0.0,0.0
3387,122335,muebles,mesitas de noche,2018-12-21,100,0.35,426,1,0.35,0.0,0.0,0.0,0.0,0.0
3388,122335,muebles,mesitas de noche,2018-12-29,100,0.34,239,2,0.69,0.0,0.0,0.0,0.0,0.0
3389,122335,muebles,mesitas de noche,2018-11-13,100,0.17,1170,1,0.17,0.0,0.0,0.0,0.0,0.0
3390,122335,muebles,mesitas de noche,2018-10-27,100,0.0,89,0,0.0,0.0,0.0,0.0,0.0,0.0
3391,122335,muebles,mesitas de noche,2019-03-16,100,0.41,1346,11,4.47,0.0,0.0,0.0,0.0,0.0
3392,122335,muebles,mesitas de noche,2018-11-10,100,0.18,644,3,0.53,0.0,0.0,0.0,0.0,0.0
3393,122335,muebles,mesitas de noche,2019-03-06,100,0.52,328,2,1.04,0.4,0.4,17.36,17.36,16.69
3394,122335,muebles,mesitas de noche,2019-03-04,100,0.33,350,4,1.32,0.0,0.0,0.0,0.0,0.0
3395,122335,muebles,mesitas de noche,2019-01-09,80,0.36,743,4,1.46,0.0,0.0,0.0,0.0,0.0
3396,122335,muebles,mesitas de noche,2018-10-05,100,0.15,835,3,0.44,1.0,3.0,156.42,156.42,355.5
3397,122335,muebles,mesitas de noche,2018-12-17,100,0.37,350,1,0.37,0.0,0.0,0.0,0.0,0.0
3398,122335,muebles,mesitas de noche,2019-03-09,100,0.6,387,1,0.6,0.0,0.0,0.0,0.0,0.0
3399,122335,muebles,mesitas de noche,2018-10-25,100,0.0,172,0,0.0,0.0,0.0,0.0,0.0,0.0
3400,122335,muebles,mesitas de noche,2019-02-04,80,0.0,186,0,0.0,0.0,0.0,0.0,0.0,0.0
3401,122335,muebles,mesitas de noche,2018-12-11,100,0.43,323,3,1.28,0.0,0.0,0.0,0.0,0.0
