,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
604,51149,muebles,"consolas, recibidores y tocadores",2018-10-07,200,0.22,607,8,1.77,0.0,0.0,0.0,0.0,0.0
605,51149,muebles,"consolas, recibidores y tocadores",2018-12-30,200,0.6,1181,10,6.02,0.0,0.0,0.0,0.0,0.0
606,51149,muebles,"consolas, recibidores y tocadores",2018-10-06,200,0.28,449,7,1.94,0.33,0.33,48.6,48.6,25.05
607,51149,muebles,"consolas, recibidores y tocadores",2018-11-20,200,0.35,3599,36,12.46,0.17,0.59,17.22,104.84,1.38
608,51149,muebles,"consolas, recibidores y tocadores",2019-02-12,150,0.31,908,5,1.54,0.0,0.0,0.0,0.0,0.0
609,51149,muebles,"consolas, recibidores y tocadores",2019-01-09,150,0.57,730,8,4.54,0.0,0.0,0.0,0.0,0.0
610,51149,muebles,"consolas, recibidores y tocadores",2018-12-08,200,0.6,359,11,6.62,0.0,0.0,0.0,0.0,0.0
611,51149,muebles,"consolas, recibidores y tocadores",2019-03-23,200,0.35,1074,7,2.44,0.0,0.0,0.0,0.0,0.0
612,51149,muebles,"consolas, recibidores y tocadores",2018-11-05,200,0.25,2823,20,5.03,0.0,1.0,0.0,0.0,0.0
613,51149,muebles,"consolas, recibidores y tocadores",2019-01-29,150,0.25,727,4,1.0,0.0,0.0,0.0,0.0,0.0
614,51149,muebles,"consolas, recibidores y tocadores",2018-11-15,200,0.33,2378,23,7.51,0.0,0.0,0.0,0.0,0.0
615,51149,muebles,"consolas, recibidores y tocadores",2018-12-03,200,0.38,740,3,1.13,0.0,0.0,0.0,0.0,0.0
616,51149,muebles,"consolas, recibidores y tocadores",2018-12-07,200,0.22,453,4,0.9,0.0,0.0,0.0,0.0,0.0
617,51149,muebles,"consolas, recibidores y tocadores",2019-01-06,200,0.39,641,7,2.7,0.0,0.0,0.0,0.0,0.0
618,51149,muebles,"consolas, recibidores y tocadores",2019-02-14,150,0.27,823,6,1.64,0.0,0.0,0.0,0.0,0.0
619,51149,muebles,"consolas, recibidores y tocadores",2018-12-09,200,0.29,473,4,1.17,0.0,0.0,0.0,0.0,0.0
620,51149,muebles,"consolas, recibidores y tocadores",2018-12-10,200,0.76,561,4,3.06,0.24,0.64,26.51,70.51,8.66
621,51149,muebles,"consolas, recibidores y tocadores",2018-10-27,200,0.26,3515,26,6.75,0.0,0.0,0.0,0.0,0.0
622,51149,muebles,"consolas, recibidores y tocadores",2019-01-19,150,0.28,906,16,4.47,0.0,0.0,0.0,0.0,0.0
623,51149,muebles,"consolas, recibidores y tocadores",2019-03-29,200,0.0,457,0,0.0,0.0,0.0,0.0,0.0,0.0
624,51149,muebles,"consolas, recibidores y tocadores",2018-12-26,200,0.54,1001,9,4.82,0.0,0.0,0.0,0.0,0.0
625,51149,muebles,"consolas, recibidores y tocadores",2019-02-25,150,0.19,184,3,0.58,0.0,0.0,0.0,0.0,0.0
626,51149,muebles,"consolas, recibidores y tocadores",2018-10-22,200,0.26,3093,29,7.52,0.0,1.0,0.0,0.0,0.0
627,51149,muebles,"consolas, recibidores y tocadores",2019-03-24,200,0.24,1067,5,1.19,0.0,0.0,0.0,0.0,0.0
628,51149,muebles,"consolas, recibidores y tocadores",2018-12-18,200,0.37,708,10,3.74,0.0,0.0,0.0,0.0,0.0
629,51149,muebles,"consolas, recibidores y tocadores",2018-11-04,200,0.24,2740,22,5.24,0.0,1.0,0.0,0.0,0.0
630,51149,muebles,"consolas, recibidores y tocadores",2019-01-28,150,0.24,651,8,1.96,0.0,0.0,0.0,0.0,0.0
631,51149,muebles,"consolas, recibidores y tocadores",2018-11-23,150,0.4,3054,25,9.96,0.0,0.42,0.0,76.95,0.0
632,51149,muebles,"consolas, recibidores y tocadores",2019-03-12,200,0.4,603,7,2.77,0.0,0.0,0.0,0.0,0.0
633,51149,muebles,"consolas, recibidores y tocadores",2018-10-21,200,0.25,4565,41,10.11,0.0,1.0,0.0,0.0,0.0
634,51149,muebles,"consolas, recibidores y tocadores",2018-10-04,200,0.23,312,9,2.07,0.0,0.0,0.0,0.0,0.0
635,51149,muebles,"consolas, recibidores y tocadores",2019-03-11,200,0.37,539,3,1.11,0.0,0.0,0.0,0.0,0.0
636,51149,muebles,"consolas, recibidores y tocadores",2018-10-23,200,0.25,3071,22,5.53,0.5,2.5,162.0,162.0,29.29
637,51149,muebles,"consolas, recibidores y tocadores",2019-02-20,150,0.28,577,1,0.28,0.0,0.0,0.0,0.0,0.0
638,51149,muebles,"consolas, recibidores y tocadores",2018-10-31,200,0.2,2226,18,3.56,1.0,2.4,162.0,288.0,45.51
639,51149,muebles,"consolas, recibidores y tocadores",2019-01-31,150,0.16,507,5,0.78,0.0,0.0,0.0,0.0,0.0
640,51149,muebles,"consolas, recibidores y tocadores",2019-02-25,200,0.28,371,4,1.13,0.0,0.0,0.0,0.0,0.0
641,51149,muebles,"consolas, recibidores y tocadores",2019-01-04,200,0.32,390,1,0.32,0.0,0.0,0.0,0.0,0.0
642,51149,muebles,"consolas, recibidores y tocadores",2019-01-14,150,0.33,1254,16,5.3,0.0,0.0,0.0,0.0,0.0
643,51149,muebles,"consolas, recibidores y tocadores",2018-11-28,200,0.48,266,4,1.92,0.0,0.0,0.0,0.0,0.0
644,51149,muebles,"consolas, recibidores y tocadores",2018-12-14,200,0.37,355,3,1.12,0.0,0.0,0.0,0.0,0.0
645,51149,muebles,"consolas, recibidores y tocadores",2019-01-03,200,0.28,305,1,0.28,0.0,0.0,0.0,0.0,0.0
646,51149,muebles,"consolas, recibidores y tocadores",2018-11-13,200,0.27,2233,25,6.66,0.0,0.0,0.0,0.0,0.0
647,51149,muebles,"consolas, recibidores y tocadores",2019-01-30,150,0.25,450,7,1.77,0.0,0.0,0.0,0.0,0.0
648,51149,muebles,"consolas, recibidores y tocadores",2018-12-27,200,0.69,849,6,4.13,0.0,0.0,0.0,0.0,0.0
649,51149,muebles,"consolas, recibidores y tocadores",2018-11-18,200,0.35,5100,40,13.93,0.0,0.5,0.0,71.0,0.0
650,51149,muebles,"consolas, recibidores y tocadores",2018-11-09,200,0.19,2172,17,3.15,0.0,2.0,0.0,0.0,0.0
651,51149,muebles,"consolas, recibidores y tocadores",2018-12-05,200,0.4,417,6,2.37,0.0,0.0,0.0,0.0,0.0
652,51149,muebles,"consolas, recibidores y tocadores",2019-02-04,150,0.34,692,6,2.02,0.0,0.0,0.0,0.0,0.0
653,51149,muebles,"consolas, recibidores y tocadores",2019-01-10,150,0.31,1980,32,9.94,0.0,0.0,0.0,0.0,0.0
654,51149,muebles,"consolas, recibidores y tocadores",2019-01-18,150,0.32,991,13,4.11,0.0,0.0,0.0,0.0,0.0
655,51149,muebles,"consolas, recibidores y tocadores",2018-10-08,200,0.26,429,4,1.05,0.0,0.0,0.0,0.0,0.0
656,51149,muebles,"consolas, recibidores y tocadores",2019-02-23,150,0.49,431,3,1.48,1.0,1.0,137.7,137.7,93.04
657,51149,muebles,"consolas, recibidores y tocadores",2018-12-31,200,0.45,1369,10,4.46,0.0,0.0,0.0,0.0,0.0
658,51149,muebles,"consolas, recibidores y tocadores",2018-12-21,200,0.36,718,7,2.51,0.0,0.0,0.0,0.0,0.0
659,51149,muebles,"consolas, recibidores y tocadores",2018-12-19,200,0.42,666,6,2.5,0.0,0.0,0.0,0.0,0.0
660,51149,muebles,"consolas, recibidores y tocadores",2019-03-14,200,0.49,80,1,0.49,0.0,0.0,0.0,0.0,0.0
661,51149,muebles,"consolas, recibidores y tocadores",2019-01-05,200,0.24,244,4,0.95,0.0,0.0,0.0,0.0,0.0
662,51149,muebles,"consolas, recibidores y tocadores",2018-11-27,200,0.43,268,2,0.86,0.0,0.0,0.0,0.0,0.0
663,51149,muebles,"consolas, recibidores y tocadores",2018-11-14,200,0.28,2514,14,3.88,0.33,1.53,59.4,240.84,15.31
664,51149,muebles,"consolas, recibidores y tocadores",2018-10-02,200,0.35,1624,12,4.24,1.0,2.0,220.0,220.0,51.89
665,51149,muebles,"consolas, recibidores y tocadores",2018-10-20,200,0.25,3677,36,9.16,0.0,2.0,0.0,0.0,0.0
666,51149,muebles,"consolas, recibidores y tocadores",2018-12-01,200,0.29,366,3,0.87,0.0,0.0,0.0,0.0,0.0
667,51149,muebles,"consolas, recibidores y tocadores",2019-03-10,200,0.4,448,5,1.99,0.0,0.0,0.0,0.0,0.0
668,51149,muebles,"consolas, recibidores y tocadores",2018-11-19,200,0.3,4160,27,8.1,0.17,0.74,17.22,99.47,2.13
669,51149,muebles,"consolas, recibidores y tocadores",2019-02-10,150,0.26,899,7,1.83,0.0,0.0,0.0,0.0,0.0
670,51149,muebles,"consolas, recibidores y tocadores",2019-01-25,150,0.3,826,6,1.78,0.0,0.0,0.0,0.0,0.0
671,51149,muebles,"consolas, recibidores y tocadores",2019-02-24,150,0.13,328,2,0.26,0.0,0.0,0.0,0.0,0.0
672,51149,muebles,"consolas, recibidores y tocadores",2019-03-04,200,0.26,362,3,0.78,0.0,0.0,0.0,0.0,0.0
673,51149,muebles,"consolas, recibidores y tocadores",2019-01-16,150,0.32,1647,16,5.04,0.5,0.5,113.4,113.4,22.5
674,51149,muebles,"consolas, recibidores y tocadores",2018-12-16,200,0.41,493,7,2.89,0.0,0.0,0.0,0.0,0.0
675,51149,muebles,"consolas, recibidores y tocadores",2019-03-16,200,0.36,199,7,2.53,0.0,0.0,0.0,0.0,0.0
676,51149,muebles,"consolas, recibidores y tocadores",2018-11-21,200,0.63,600,8,5.06,0.0,0.4,0.0,58.32,0.0
677,51149,muebles,"consolas, recibidores y tocadores",2018-12-24,200,0.34,901,4,1.37,0.0,0.0,0.0,0.0,0.0
678,51149,muebles,"consolas, recibidores y tocadores",2018-11-24,150,0.62,3618,28,17.3,0.0,0.0,0.0,0.0,0.0
679,51149,muebles,"consolas, recibidores y tocadores",2019-02-27,200,0.46,484,2,0.92,0.0,0.0,0.0,0.0,0.0
680,51149,muebles,"consolas, recibidores y tocadores",2018-11-10,200,0.3,2238,25,7.54,0.0,1.0,0.0,0.0,0.0
681,51149,muebles,"consolas, recibidores y tocadores",2019-02-26,200,0.07,369,1,0.07,0.0,0.0,0.0,0.0,0.0
682,51149,muebles,"consolas, recibidores y tocadores",2019-02-22,150,0.24,503,6,1.46,0.0,0.0,0.0,0.0,0.0
683,51149,muebles,"consolas, recibidores y tocadores",2018-11-12,200,0.32,2175,20,6.38,0.0,0.0,0.0,0.0,0.0
684,51149,muebles,"consolas, recibidores y tocadores",2018-12-28,200,0.24,804,6,1.47,0.0,0.0,0.0,0.0,0.0
685,51149,muebles,"consolas, recibidores y tocadores",2019-02-21,150,0.24,571,4,0.94,0.0,0.0,0.0,0.0,0.0
686,51149,muebles,"consolas, recibidores y tocadores",2018-10-03,200,0.24,257,3,0.72,0.0,0.0,0.0,0.0,0.0
687,51149,muebles,"consolas, recibidores y tocadores",2018-10-25,200,0.25,2728,30,7.63,0.29,2.69,53.54,129.04,7.02
688,51149,muebles,"consolas, recibidores y tocadores",2018-11-08,200,0.23,3091,22,5.16,0.0,1.0,0.0,0.0,0.0
689,51149,muebles,"consolas, recibidores y tocadores",2019-01-24,150,0.23,714,5,1.16,0.0,0.0,0.0,0.0,0.0
690,51149,muebles,"consolas, recibidores y tocadores",2019-03-07,200,0.24,367,3,0.72,0.0,0.0,0.0,0.0,0.0
691,51149,muebles,"consolas, recibidores y tocadores",2019-01-07,200,0.32,1067,16,5.09,0.0,0.0,0.0,0.0,0.0
692,51149,muebles,"consolas, recibidores y tocadores",2019-03-30,200,0.5,275,2,1.0,0.5,1.0,306.8,613.6,306.8
693,51149,muebles,"consolas, recibidores y tocadores",2019-02-18,150,0.24,424,4,0.96,0.0,0.0,0.0,0.0,0.0
694,51149,muebles,"consolas, recibidores y tocadores",2019-02-06,150,0.26,793,5,1.29,0.0,0.0,0.0,0.0,0.0
695,51149,muebles,"consolas, recibidores y tocadores",2019-03-05,200,0.75,413,2,1.5,0.0,0.0,0.0,0.0,0.0
696,51149,muebles,"consolas, recibidores y tocadores",2018-11-26,150,0.52,4116,23,11.95,1.0,2.0,145.8,291.6,12.2
697,51149,muebles,"consolas, recibidores y tocadores",2018-12-17,200,0.31,1023,6,1.84,0.0,0.0,0.0,0.0,0.0
698,51149,muebles,"consolas, recibidores y tocadores",2019-03-19,200,0.34,2015,15,5.11,0.0,0.0,0.0,0.0,0.0
699,51149,muebles,"consolas, recibidores y tocadores",2019-02-01,150,0.21,523,8,1.67,0.0,0.0,0.0,0.0,0.0
700,51149,muebles,"consolas, recibidores y tocadores",2019-01-15,150,0.4,1470,9,3.61,0.0,0.0,0.0,0.0,0.0
701,51149,muebles,"consolas, recibidores y tocadores",2019-01-23,150,0.45,960,6,2.72,0.0,0.0,0.0,0.0,0.0
702,51149,muebles,"consolas, recibidores y tocadores",2019-03-17,200,0.37,2286,18,6.71,0.0,0.0,0.0,0.0,0.0
703,51149,muebles,"consolas, recibidores y tocadores",2018-10-24,200,0.24,2280,26,6.23,0.0,2.0,0.0,0.0,0.0
704,51149,muebles,"consolas, recibidores y tocadores",2018-12-12,200,0.56,487,3,1.67,0.0,0.0,0.0,0.0,0.0
705,51149,muebles,"consolas, recibidores y tocadores",2019-02-03,150,0.27,493,11,3.01,0.0,0.0,0.0,0.0,0.0
706,51149,muebles,"consolas, recibidores y tocadores",2018-12-29,200,0.34,1013,6,2.03,0.5,1.0,99.0,198.0,48.77
707,51149,muebles,"consolas, recibidores y tocadores",2018-12-15,200,0.14,313,4,0.57,0.0,0.0,0.0,0.0,0.0
708,51149,muebles,"consolas, recibidores y tocadores",2018-12-02,200,0.57,344,1,0.57,0.0,0.0,0.0,0.0,0.0
709,51149,muebles,"consolas, recibidores y tocadores",2019-03-26,200,0.36,954,6,2.13,0.0,0.0,0.0,0.0,0.0
710,51149,muebles,"consolas, recibidores y tocadores",2018-11-06,200,0.27,2992,25,6.67,0.0,1.0,0.0,0.0,0.0
711,51149,muebles,"consolas, recibidores y tocadores",2018-12-04,200,0.29,447,4,1.17,0.0,0.0,0.0,0.0,0.0
712,51149,muebles,"consolas, recibidores y tocadores",2018-10-12,200,0.32,2539,17,5.41,0.0,2.0,0.0,0.0,0.0
713,51149,muebles,"consolas, recibidores y tocadores",2018-11-11,200,0.24,2950,22,5.38,0.0,2.0,0.0,0.0,0.0
714,51149,muebles,"consolas, recibidores y tocadores",2018-11-01,200,0.25,1830,11,2.79,0.0,1.07,0.0,3.35,0.0
715,51149,muebles,"consolas, recibidores y tocadores",2019-01-12,150,0.26,1285,9,2.32,0.0,0.0,0.0,0.0,0.0
716,51149,muebles,"consolas, recibidores y tocadores",2019-01-08,150,0.59,440,6,3.56,0.0,0.0,0.0,0.0,0.0
717,51149,muebles,"consolas, recibidores y tocadores",2018-10-28,200,0.25,4081,48,11.83,1.2,6.1,300.63,516.91,25.41
718,51149,muebles,"consolas, recibidores y tocadores",2019-02-16,150,0.24,382,2,0.47,0.0,0.0,0.0,0.0,0.0
