,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
6534,48905,muebles,mesas de centro y auxiliares,2018-12-14,60,0.4,676,8,3.23,0.0,0.0,0.0,0.0,0.0
6535,48905,muebles,mesas de centro y auxiliares,2019-01-08,50,0.34,398,6,2.01,0.0,0.0,0.0,0.0,0.0
6536,48905,muebles,mesas de centro y auxiliares,2019-01-07,60,0.25,789,13,3.19,0.0,0.0,0.0,0.0,0.0
6537,48905,muebles,mesas de centro y auxiliares,2018-12-23,60,0.32,1109,18,5.78,0.0,0.0,0.0,0.0,0.0
6538,48905,muebles,mesas de centro y auxiliares,2019-01-09,50,0.33,973,20,6.52,0.0,0.0,0.0,0.0,0.0
6539,48905,muebles,mesas de centro y auxiliares,2018-12-21,60,0.29,1636,21,6.13,0.0,0.0,0.0,0.0,0.0
6540,48905,muebles,mesas de centro y auxiliares,2018-11-21,60,0.39,595,13,5.11,0.0,0.0,0.0,0.0,0.0
6541,48905,muebles,mesas de centro y auxiliares,2018-12-31,60,0.33,1017,18,5.98,0.0,0.0,0.0,0.0,0.0
6542,48905,muebles,mesas de centro y auxiliares,2018-11-25,50,0.43,6553,132,57.0,2.0,4.4,93.4,210.33,1.64
6543,48905,muebles,mesas de centro y auxiliares,2019-03-17,60,0.21,2224,46,9.87,1.0,1.0,38.9,38.9,3.94
6544,48905,muebles,mesas de centro y auxiliares,2018-12-25,60,0.35,809,12,4.19,1.0,2.0,51.9,103.8,12.39
6545,48905,muebles,mesas de centro y auxiliares,2018-11-20,60,0.33,1214,18,6.02,0.0,0.0,0.0,0.0,0.0
6546,48905,muebles,mesas de centro y auxiliares,2018-11-14,60,0.25,780,22,5.51,0.0,0.0,0.0,0.0,0.0
6547,48905,muebles,mesas de centro y auxiliares,2019-01-06,60,0.47,486,9,4.24,0.0,0.6,0.0,31.14,0.0
6548,48905,muebles,mesas de centro y auxiliares,2018-12-11,60,0.35,1579,25,8.7,0.0,0.0,0.0,0.0,0.0
6549,48905,muebles,mesas de centro y auxiliares,2018-12-13,60,0.38,1172,12,4.51,0.0,0.0,0.0,0.0,0.0
6550,48905,muebles,mesas de centro y auxiliares,2018-12-19,60,0.32,1352,19,6.08,0.0,1.0,0.0,51.9,0.0
6551,48905,muebles,mesas de centro y auxiliares,2018-12-07,60,0.37,865,11,4.12,0.0,0.0,0.0,0.0,0.0
6552,48905,muebles,mesas de centro y auxiliares,2018-11-16,60,0.34,1430,25,8.58,0.0,0.0,0.0,0.0,0.0
6553,48905,muebles,mesas de centro y auxiliares,2018-12-24,60,0.37,796,7,2.58,0.0,0.0,0.0,0.0,0.0
6554,48905,muebles,mesas de centro y auxiliares,2018-11-28,60,0.32,479,12,3.85,0.0,0.0,0.0,0.0,0.0
6555,48905,muebles,mesas de centro y auxiliares,2018-11-17,60,0.35,1421,37,13.08,1.71,3.27,83.78,159.19,6.41
6556,48905,muebles,mesas de centro y auxiliares,2019-03-18,60,0.22,2995,44,9.5,0.0,0.0,0.0,0.0,0.0
6557,48905,muebles,mesas de centro y auxiliares,2018-11-23,50,0.39,4634,70,27.19,0.33,0.53,49.37,78.99,1.82
6558,48905,muebles,mesas de centro y auxiliares,2018-12-08,60,0.35,858,11,3.88,0.0,0.0,0.0,0.0,0.0
6559,48905,muebles,mesas de centro y auxiliares,2019-03-16,60,0.2,1614,27,5.45,0.0,0.0,0.0,0.0,0.0
6560,48905,muebles,mesas de centro y auxiliares,2018-11-13,60,0.26,516,11,2.85,0.0,0.0,0.0,0.0,0.0
6561,48905,muebles,mesas de centro y auxiliares,2018-12-28,60,0.3,697,12,3.54,0.0,0.0,0.0,0.0,0.0
6562,48905,muebles,mesas de centro y auxiliares,2018-12-16,60,0.27,923,20,5.44,0.0,0.0,0.0,0.0,0.0
