,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
10412,61514,lámparas e iluminación,lámparas de mesa,2019-01-14,40,0.0,213,0,0.0,0.0,0.0,0.0,0.0,0.0
10413,61514,lámparas e iluminación,lámparas de mesa,2019-02-18,30,0.0,138,0,0.0,0.0,0.0,0.0,0.0,0.0
10414,61514,lámparas e iluminación,lámparas de mesa,2019-03-08,40,0.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0
10415,61514,lámparas e iluminación,lámparas de mesa,2018-10-10,40,0.28,332,1,0.28,0.0,0.0,0.0,0.0,0.0
10416,61514,lámparas e iluminación,lámparas de mesa,2019-03-26,40,0.36,81,1,0.36,0.0,0.0,0.0,0.0,0.0
10417,61514,lámparas e iluminación,lámparas de mesa,2019-01-17,40,0.0,83,0,0.0,0.0,0.0,0.0,0.0,0.0
10418,61514,lámparas e iluminación,lámparas de mesa,2019-01-11,40,0.0,36,0,0.0,0.0,0.0,0.0,0.0,0.0
10419,61514,lámparas e iluminación,lámparas de mesa,2019-03-20,40,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0
10420,61514,lámparas e iluminación,lámparas de mesa,2019-02-12,40,0.0,35,0,0.0,0.0,0.0,0.0,0.0,0.0
10421,61514,lámparas e iluminación,lámparas de mesa,2019-02-06,40,0.0,173,0,0.0,0.0,0.0,0.0,0.0,0.0
10422,61514,lámparas e iluminación,lámparas de mesa,2018-10-15,40,0.58,467,1,0.58,0.0,0.0,0.0,0.0,0.0
10423,61514,lámparas e iluminación,lámparas de mesa,2019-02-24,30,0.0,57,0,0.0,0.0,0.0,0.0,0.0,0.0
10424,61514,lámparas e iluminación,lámparas de mesa,2019-01-13,40,0.08,256,1,0.08,0.0,0.0,0.0,0.0,0.0
10425,61514,lámparas e iluminación,lámparas de mesa,2019-03-12,40,0.0,25,0,0.0,0.0,0.0,0.0,0.0,0.0
10426,61514,lámparas e iluminación,lámparas de mesa,2018-10-03,40,0.3,542,4,1.19,0.0,1.0,0.0,0.0,0.0
10427,61514,lámparas e iluminación,lámparas de mesa,2018-10-16,40,0.0,162,0,0.0,0.0,0.0,0.0,0.0,0.0
10428,61514,lámparas e iluminación,lámparas de mesa,2019-02-08,40,0.0,119,0,0.0,0.0,0.0,0.0,0.0,0.0
10429,61514,lámparas e iluminación,lámparas de mesa,2019-02-01,40,0.0,100,0,0.0,0.0,0.0,0.0,0.0,0.0
10430,61514,lámparas e iluminación,lámparas de mesa,2018-10-14,40,0.79,379,4,3.17,0.0,1.0,0.0,0.0,0.0
10431,61514,lámparas e iluminación,lámparas de mesa,2019-01-07,40,0.07,140,1,0.07,0.0,0.0,0.0,0.0,0.0
10432,61514,lámparas e iluminación,lámparas de mesa,2019-03-09,40,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0
10433,61514,lámparas e iluminación,lámparas de mesa,2019-01-15,40,0.22,163,1,0.22,0.0,0.0,0.0,0.0,0.0
10434,61514,lámparas e iluminación,lámparas de mesa,2019-02-13,30,0.0,75,0,0.0,0.0,0.0,0.0,0.0,0.0
10435,61514,lámparas e iluminación,lámparas de mesa,2019-03-24,40,0.0,43,0,0.0,0.0,0.0,0.0,0.0,0.0
10436,61514,lámparas e iluminación,lámparas de mesa,2019-01-19,40,0.1,110,1,0.1,0.0,0.0,0.0,0.0,0.0
10437,61514,lámparas e iluminación,lámparas de mesa,2019-03-07,40,0.0,26,0,0.0,0.0,0.0,0.0,0.0,0.0
10438,61514,lámparas e iluminación,lámparas de mesa,2019-02-20,30,0.0,68,0,0.0,0.0,0.0,0.0,0.0,0.0
10439,61514,lámparas e iluminación,lámparas de mesa,2019-01-31,40,0.0,100,0,0.0,0.0,0.0,0.0,0.0,0.0
10440,61514,lámparas e iluminación,lámparas de mesa,2018-10-07,40,0.21,400,2,0.42,0.0,0.0,0.0,0.0,0.0
10441,61514,lámparas e iluminación,lámparas de mesa,2019-01-12,40,0.0,164,0,0.0,0.0,0.0,0.0,0.0,0.0
10442,61514,lámparas e iluminación,lámparas de mesa,2019-01-18,40,0.13,95,1,0.13,0.0,0.0,0.0,0.0,0.0
10443,61514,lámparas e iluminación,lámparas de mesa,2019-03-10,40,0.0,67,0,0.0,0.0,0.0,0.0,0.0,0.0
10444,61514,lámparas e iluminación,lámparas de mesa,2019-01-09,40,0.12,131,1,0.12,0.0,0.0,0.0,0.0,0.0
10445,61514,lámparas e iluminación,lámparas de mesa,2019-02-17,30,0.0,149,0,0.0,0.0,0.0,0.0,0.0,0.0
10446,61514,lámparas e iluminación,lámparas de mesa,2019-03-28,40,0.0,38,0,0.0,0.0,0.0,0.0,0.0,0.0
10447,61514,lámparas e iluminación,lámparas de mesa,2019-03-18,40,0.05,26,1,0.05,0.0,0.0,0.0,0.0,0.0
10448,61514,lámparas e iluminación,lámparas de mesa,2019-02-23,30,0.14,49,1,0.14,0.0,0.0,0.0,0.0,0.0
10449,61514,lámparas e iluminación,lámparas de mesa,2018-10-12,40,0.59,366,3,1.78,0.0,0.0,0.0,0.0,0.0
10450,61514,lámparas e iluminación,lámparas de mesa,2018-10-13,40,0.4,472,5,2.02,0.0,2.0,0.0,0.0,0.0
