,Reference,CatN1,CatN2,Date,Cat_Price,CPC_medio,Impressions,Clics,Cost,Conversions,All_Conversions,Ads_Income,Ads_Income_All,ROAS_Ads
7934,49918,organización y almacenamiento,percheros,2019-01-10,50,0.3,122,1,0.3,0.0,0.0,0.0,0.0,0.0
7935,49918,organización y almacenamiento,percheros,2019-02-24,50,0.2,101,1,0.2,0.0,0.0,0.0,0.0,0.0
7936,49918,organización y almacenamiento,percheros,2018-11-08,60,0.46,797,10,4.58,0.0,0.0,0.0,0.0,0.0
7937,49918,organización y almacenamiento,percheros,2018-11-23,50,0.5,3638,23,11.43,0.0,0.45,0.0,29.34,0.0
7938,49918,organización y almacenamiento,percheros,2019-01-21,50,0.36,488,3,1.09,0.0,0.0,0.0,0.0,0.0
7939,49918,organización y almacenamiento,percheros,2019-01-18,50,0.25,376,4,0.99,0.0,0.0,0.0,0.0,0.0
7940,49918,organización y almacenamiento,percheros,2019-01-08,50,0.53,214,5,2.64,0.0,0.0,0.0,0.0,0.0
7941,49918,organización y almacenamiento,percheros,2019-01-17,50,0.54,514,8,4.35,0.0,0.0,0.0,0.0,0.0
7942,49918,organización y almacenamiento,percheros,2018-11-14,60,0.39,1681,17,6.7,0.17,0.73,8.98,40.09,1.34
7943,49918,organización y almacenamiento,percheros,2019-02-23,50,0.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0
7944,49918,organización y almacenamiento,percheros,2018-12-18,60,0.2,396,1,0.2,0.0,0.0,0.0,0.0,0.0
7945,49918,organización y almacenamiento,percheros,2019-01-24,50,0.27,473,7,1.9,0.0,0.0,0.0,0.0,0.0
7946,49918,organización y almacenamiento,percheros,2018-11-03,60,0.25,462,6,1.48,0.0,0.0,0.0,0.0,0.0
7947,49918,organización y almacenamiento,percheros,2018-11-04,60,0.3,461,6,1.78,0.0,1.0,0.0,0.0,0.0
7948,49918,organización y almacenamiento,percheros,2018-10-20,60,0.25,507,3,0.75,0.0,0.0,0.0,0.0,0.0
7949,49918,organización y almacenamiento,percheros,2019-02-11,50,0.33,653,5,1.64,0.0,0.0,0.0,0.0,0.0
7950,49918,organización y almacenamiento,percheros,2019-03-04,60,0.57,523,5,2.86,0.0,0.0,0.0,0.0,0.0
7951,49918,organización y almacenamiento,percheros,2019-02-25,50,0.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0
7952,49918,organización y almacenamiento,percheros,2018-12-17,60,0.56,562,6,3.37,0.0,0.0,0.0,0.0,0.0
7953,49918,organización y almacenamiento,percheros,2018-11-11,60,0.5,726,3,1.51,0.0,0.0,0.0,0.0,0.0
7954,49918,organización y almacenamiento,percheros,2019-02-09,50,0.43,116,1,0.43,0.0,0.0,0.0,0.0,0.0
7955,49918,organización y almacenamiento,percheros,2018-12-14,60,0.33,436,4,1.32,0.0,0.0,0.0,0.0,0.0
7956,49918,organización y almacenamiento,percheros,2019-03-06,60,0.52,196,2,1.04,0.0,0.0,0.0,0.0,0.0
7957,49918,organización y almacenamiento,percheros,2018-12-25,60,0.57,696,7,3.97,0.0,0.0,0.0,0.0,0.0
7958,49918,organización y almacenamiento,percheros,2019-02-26,60,0.34,569,4,1.38,0.0,0.0,0.0,0.0,0.0
7959,49918,organización y almacenamiento,percheros,2018-11-19,60,0.35,1606,7,2.44,0.0,0.0,0.0,0.0,0.0
7960,49918,organización y almacenamiento,percheros,2018-11-20,60,0.47,1770,15,7.02,0.0,0.4,0.0,66.92,0.0
7961,49918,organización y almacenamiento,percheros,2019-01-09,50,0.48,557,6,2.91,0.0,0.0,0.0,0.0,0.0
7962,49918,organización y almacenamiento,percheros,2019-03-17,60,0.34,77,2,0.67,0.0,0.0,0.0,0.0,0.0
7963,49918,organización y almacenamiento,percheros,2019-01-13,50,0.53,678,7,3.68,0.0,0.0,0.0,0.0,0.0
7964,49918,organización y almacenamiento,percheros,2018-12-16,60,0.0,358,0,0.0,0.0,0.0,0.0,0.0,0.0
7965,49918,organización y almacenamiento,percheros,2018-12-21,60,0.23,578,3,0.68,0.0,0.0,0.0,0.0,0.0
7966,49918,organización y almacenamiento,percheros,2019-01-22,50,0.31,521,6,1.84,1.0,2.0,350.6,701.2,190.54
7967,49918,organización y almacenamiento,percheros,2019-03-02,60,0.22,698,2,0.44,0.0,0.0,0.0,0.0,0.0
7968,49918,organización y almacenamiento,percheros,2019-03-03,60,0.45,390,3,1.35,0.0,0.0,0.0,0.0,0.0
7969,49918,organización y almacenamiento,percheros,2019-02-25,60,0.46,249,2,0.92,0.0,0.0,0.0,0.0,0.0
7970,49918,organización y almacenamiento,percheros,2018-11-09,60,0.19,762,4,0.75,0.0,0.0,0.0,0.0,0.0
7971,49918,organización y almacenamiento,percheros,2019-02-10,50,0.5,475,7,3.47,0.0,0.0,0.0,0.0,0.0
7972,49918,organización y almacenamiento,percheros,2019-01-03,60,0.62,175,2,1.24,0.0,0.0,0.0,0.0,0.0
7973,49918,organización y almacenamiento,percheros,2018-11-02,60,0.0,103,0,0.0,0.0,0.0,0.0,0.0,0.0
7974,49918,organización y almacenamiento,percheros,2018-12-28,60,0.41,487,1,0.41,0.0,0.0,0.0,0.0,0.0
7975,49918,organización y almacenamiento,percheros,2019-01-07,60,0.37,727,4,1.49,0.0,0.0,0.0,0.0,0.0
7976,49918,organización y almacenamiento,percheros,2019-02-08,50,0.97,153,1,0.97,0.0,0.0,0.0,0.0,0.0
7977,49918,organización y almacenamiento,percheros,2018-12-19,60,0.27,485,5,1.33,0.0,0.0,0.0,0.0,0.0
7978,49918,organización y almacenamiento,percheros,2019-01-23,50,0.35,521,11,3.9,0.0,0.0,0.0,0.0,0.0
7979,49918,organización y almacenamiento,percheros,2018-11-27,50,0.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0
7980,49918,organización y almacenamiento,percheros,2018-11-12,60,0.58,560,5,2.92,1.0,1.0,83.22,83.22,28.5
7981,49918,organización y almacenamiento,percheros,2018-11-17,60,0.44,1812,12,5.24,0.0,0.07,0.0,4.35,0.0
7982,49918,organización y almacenamiento,percheros,2018-12-10,60,0.56,413,3,1.69,1.0,2.0,53.9,107.8,31.89
7983,49918,organización y almacenamiento,percheros,2018-12-13,60,0.5,314,5,2.48,0.0,0.0,0.0,0.0,0.0
7984,49918,organización y almacenamiento,percheros,2018-12-27,60,0.4,864,4,1.6,0.0,0.0,0.0,0.0,0.0
7985,49918,organización y almacenamiento,percheros,2019-03-16,60,0.33,78,2,0.66,0.0,0.0,0.0,0.0,0.0
7986,49918,organización y almacenamiento,percheros,2019-01-19,50,0.24,591,3,0.71,0.0,0.0,0.0,0.0,0.0
7987,49918,organización y almacenamiento,percheros,2018-11-16,60,0.57,1841,15,8.55,0.0,0.0,0.0,0.0,0.0
7988,49918,organización y almacenamiento,percheros,2018-12-06,60,0.33,335,3,1.0,0.0,0.0,0.0,0.0,0.0
7989,49918,organización y almacenamiento,percheros,2018-12-23,60,0.57,697,2,1.14,0.0,0.0,0.0,0.0,0.0
7990,49918,organización y almacenamiento,percheros,2019-01-05,60,0.8,157,1,0.8,0.0,0.0,0.0,0.0,0.0
7991,49918,organización y almacenamiento,percheros,2019-03-05,60,0.34,866,10,3.44,0.0,0.0,0.0,0.0,0.0
7992,49918,organización y almacenamiento,percheros,2018-11-30,60,0.52,463,6,3.14,0.0,0.0,0.0,0.0,0.0
7993,49918,organización y almacenamiento,percheros,2018-11-15,60,0.51,1964,19,9.78,0.17,0.57,8.98,30.54,0.92
7994,49918,organización y almacenamiento,percheros,2018-12-05,60,0.85,255,2,1.7,0.0,0.0,0.0,0.0,0.0
7995,49918,organización y almacenamiento,percheros,2018-12-08,60,0.38,381,1,0.38,0.0,0.0,0.0,0.0,0.0
7996,49918,organización y almacenamiento,percheros,2019-01-08,60,0.18,178,2,0.36,0.0,0.0,0.0,0.0,0.0
7997,49918,organización y almacenamiento,percheros,2018-10-21,60,0.43,521,5,2.17,1.0,2.0,53.9,53.9,24.84
7998,49918,organización y almacenamiento,percheros,2019-01-01,60,0.0,155,0,0.0,0.0,0.0,0.0,0.0,0.0
7999,49918,organización y almacenamiento,percheros,2018-12-31,60,0.48,1373,6,2.88,0.0,0.0,0.0,0.0,0.0
8000,49918,organización y almacenamiento,percheros,2018-11-10,60,0.46,600,12,5.49,0.0,0.0,0.0,0.0,0.0
8001,49918,organización y almacenamiento,percheros,2018-12-29,60,0.9,384,4,3.59,0.0,0.0,0.0,0.0,0.0
8002,49918,organización y almacenamiento,percheros,2018-12-26,60,0.75,749,5,3.77,0.0,0.0,0.0,0.0,0.0
8003,49918,organización y almacenamiento,percheros,2018-11-13,60,0.46,1628,12,5.49,0.17,0.17,21.73,21.73,3.96
8004,49918,organización y almacenamiento,percheros,2019-02-12,50,0.48,34,2,0.97,0.0,0.0,0.0,0.0,0.0
8005,49918,organización y almacenamiento,percheros,2018-12-30,60,0.76,562,4,3.06,0.0,0.0,0.0,0.0,0.0
8006,49918,organización y almacenamiento,percheros,2019-01-20,50,0.41,614,4,1.65,0.0,0.0,0.0,0.0,0.0
8007,49918,organización y almacenamiento,percheros,2018-12-24,60,0.34,829,4,1.37,0.0,0.0,0.0,0.0,0.0
8008,49918,organización y almacenamiento,percheros,2018-11-18,60,0.38,1252,12,4.59,0.0,0.0,0.0,0.0,0.0
8009,49918,organización y almacenamiento,percheros,2018-11-05,60,0.32,836,5,1.61,0.0,1.0,0.0,0.0,0.0
8010,49918,organización y almacenamiento,percheros,2018-11-21,60,0.25,746,2,0.5,0.0,0.0,0.0,0.0,0.0
8011,49918,organización y almacenamiento,percheros,2019-01-15,50,0.39,578,8,3.11,0.0,0.0,0.0,0.0,0.0
8012,49918,organización y almacenamiento,percheros,2018-12-02,60,0.55,549,4,2.2,0.0,0.0,0.0,0.0,0.0
8013,49918,organización y almacenamiento,percheros,2018-11-01,60,0.0,47,0,0.0,0.0,0.0,0.0,0.0,0.0
8014,49918,organización y almacenamiento,percheros,2018-12-22,60,0.39,628,1,0.39,0.0,0.0,0.0,0.0,0.0
8015,49918,organización y almacenamiento,percheros,2019-02-07,50,0.0,157,0,0.0,0.0,0.0,0.0,0.0,0.0
8016,49918,organización y almacenamiento,percheros,2018-12-11,60,0.0,175,0,0.0,0.0,0.0,0.0,0.0,0.0
8017,49918,organización y almacenamiento,percheros,2019-01-06,60,0.27,400,6,1.62,0.0,0.0,0.0,0.0,0.0
8018,49918,organización y almacenamiento,percheros,2018-11-24,50,0.48,2866,22,10.48,0.0,0.0,0.0,0.0,0.0
8019,49918,organización y almacenamiento,percheros,2019-01-04,60,0.29,203,2,0.58,0.0,0.0,0.0,0.0,0.0
8020,49918,organización y almacenamiento,percheros,2018-12-03,60,0.47,365,5,2.34,0.0,0.0,0.0,0.0,0.0
8021,49918,organización y almacenamiento,percheros,2018-11-21,50,0.39,1964,11,4.31,0.0,0.0,0.0,0.0,0.0
8022,49918,organización y almacenamiento,percheros,2019-03-01,60,0.53,563,6,3.19,0.0,0.0,0.0,0.0,0.0
8023,49918,organización y almacenamiento,percheros,2018-11-07,60,0.24,1047,9,2.19,0.0,0.0,0.0,0.0,0.0
8024,49918,organización y almacenamiento,percheros,2019-02-28,60,0.54,748,2,1.08,0.0,0.0,0.0,0.0,0.0
8025,49918,organización y almacenamiento,percheros,2018-12-07,60,0.38,326,5,1.9,0.0,0.0,0.0,0.0,0.0
8026,49918,organización y almacenamiento,percheros,2019-01-16,50,0.73,574,2,1.46,0.0,0.0,0.0,0.0,0.0
8027,49918,organización y almacenamiento,percheros,2019-03-19,60,0.37,484,4,1.49,0.0,0.0,0.0,0.0,0.0
8028,49918,organización y almacenamiento,percheros,2018-12-04,60,0.31,322,4,1.24,0.0,0.0,0.0,0.0,0.0
8029,49918,organización y almacenamiento,percheros,2019-01-30,50,0.0,56,0,0.0,0.0,0.0,0.0,0.0,0.0
8030,49918,organización y almacenamiento,percheros,2019-01-14,50,0.23,549,3,0.69,0.0,0.0,0.0,0.0,0.0
8031,49918,organización y almacenamiento,percheros,2019-01-11,50,0.29,654,3,0.87,0.0,0.0,0.0,0.0,0.0
8032,49918,organización y almacenamiento,percheros,2018-11-25,50,0.43,3842,32,13.66,0.0,0.0,0.0,0.0,0.0
8033,49918,organización y almacenamiento,percheros,2019-03-18,60,0.38,252,4,1.54,0.0,0.0,0.0,0.0,0.0
